threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,510,0.7196,0.8437,0.7767,0.7355,0.8124,0.6628,0.768,0.8037,0.882
0.05,459,0.7996,0.8437,0.821,0.7848,0.8523,0.7485,0.8425,0.8037,0.882
0.1,418,0.8756,0.8414,0.8581,0.8252,0.8864,0.835,0.9082,0.8013,0.8801
0.15,376,0.9495,0.8207,0.8804,0.8513,0.9073,0.9215,0.9706,0.7765,0.8638
0.2,372,0.9543,0.8161,0.8798,0.8503,0.9072,0.9284,0.9749,0.7722,0.8591
0.25,356,0.9635,0.7885,0.8673,0.8358,0.8963,0.9408,0.9819,0.7414,0.8338
0.3,356,0.9635,0.7885,0.8673,0.8358,0.8963,0.9408,0.9819,0.7414,0.8338
0.35,356,0.9635,0.7885,0.8673,0.8358,0.8963,0.9408,0.9819,0.7414,0.8338
0.4,355,0.9634,0.7862,0.8658,0.8344,0.8937,0.9408,0.9819,0.7391,0.8298
0.45,343,0.965,0.7609,0.8509,0.819,0.8797,0.9417,0.9831,0.7136,0.8058
0.5,343,0.965,0.7609,0.8509,0.819,0.8797,0.9417,0.9831,0.7136,0.8058
0.55,343,0.965,0.7609,0.8509,0.819,0.8797,0.9417,0.9831,0.7136,0.8058
0.6,343,0.965,0.7609,0.8509,0.819,0.8797,0.9417,0.9831,0.7136,0.8058
0.65,343,0.965,0.7609,0.8509,0.819,0.8797,0.9417,0.9831,0.7136,0.8058
0.7,343,0.965,0.7609,0.8509,0.819,0.8797,0.9417,0.9831,0.7136,0.8058
0.75,340,0.9647,0.754,0.8465,0.813,0.8767,0.9412,0.9829,0.707,0.7992
0.8,333,0.964,0.7379,0.8359,0.8032,0.8665,0.9401,0.9822,0.691,0.7833
0.85,333,0.964,0.7379,0.8359,0.8032,0.8665,0.9401,0.9822,0.691,0.7833
0.9,295,0.9627,0.6529,0.7781,0.7404,0.8128,0.9391,0.9825,0.6028,0.699
0.95,293,0.9625,0.6483,0.7747,0.7379,0.8096,0.9387,0.9824,0.5995,0.6955
1.0,191,0.9634,0.423,0.5879,0.5404,0.6322,0.9346,0.989,0.3765,0.4685
