rung,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
G3IMG-ARM1-K1,0.0,1,22785,4773.0,18012.0,245.0,0.3433442434269683,0.10525006910843339,3187,858,4154,342
G3IMG-ARM1-K1,0.05,1,18061,4742.0,13319.0,276.0,0.4109363490619178,0.21451848577635513,3093,1540,3472,436
G3IMG-ARM1-K1,0.1,1,11810,4676.0,7134.0,342.0,0.5557404326123129,0.46609711308291507,2858,3320,1692,671
G3IMG-ARM1-K1,0.15,1,8529,4514.0,4015.0,504.0,0.6664206097290913,0.7144308355288882,2646,4711,301,883
G3IMG-ARM1-K1,0.2,1,8214,4445.0,3769.0,573.0,0.6718561064087062,0.7296954311780942,2610,4799,213,919
G3IMG-ARM1-K1,0.3,1,7543,4238.0,3305.0,780.0,0.6747870392484676,0.745502916097627,2521,4926,86,1008
G3IMG-ARM1-K1,0.35,1,7487,4221.0,3266.0,797.0,0.6750899640143943,0.7449767742319054,2516,4928,84,1013
G3IMG-ARM1-K1,0.4,1,7466,4215.0,3251.0,803.0,0.675264338353092,0.7443806054702115,2512,4929,83,1017
G3IMG-ARM1-K1,0.45,1,7210,4115.0,3095.0,903.0,0.6730454694144586,0.7420355724637506,2476,4948,64,1053
G3IMG-ARM1-K1,0.5,1,7209,4115.0,3094.0,903.0,0.6731005152531283,0.7423348068969388,2476,4949,63,1053
G3IMG-ARM1-K1,0.6,1,7207,4115.0,3092.0,903.0,0.6732106339468302,0.7423348068969388,2476,4949,63,1053
G3IMG-ARM1-K1,0.65,1,7205,4114.0,3091.0,904.0,0.6731571627260083,0.7423348068969388,2476,4949,63,1053
G3IMG-ARM1-K1,0.7,1,7185,4108.0,3077.0,910.0,0.6732770630172908,0.7424133033563067,2475,4950,62,1054
G3IMG-ARM1-K1,0.75,1,7162,4097.0,3065.0,921.0,0.6727422003284071,0.7419090127826051,2470,4952,60,1059
G3IMG-ARM1-K1,0.8,1,6995,4036.0,2959.0,982.0,0.6719387330392076,0.7386220959003835,2451,4955,57,1078
G3IMG-ARM1-K1,0.85,1,6993,4036.0,2957.0,982.0,0.6720506202647573,0.738401765557716,2450,4955,57,1079
G3IMG-ARM1-K1,0.9,1,6372,3777.0,2595.0,1241.0,0.6632133450395082,0.722124936308693,2362,4965,47,1167
G3IMG-ARM1-K1,0.95,1,6365,3774.0,2591.0,1244.0,0.6630940876746025,0.7216868037852798,2360,4965,47,1169
G3IMG-ARM1-K1,0.98,1,4580,2805.0,1775.0,2213.0,0.5844967701604502,0.6365020983110827,1941,4984,28,1588
G3IMG-ARM1-K1,1.0,1,4577,2803.0,1774.0,2215.0,0.5842626367899948,0.6360659131613384,1939,4984,28,1590
