rung,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
G3IMG-ARM2-K3,0.85,1,12717,4756.0,7961.0,262.0,0.5363405694953481,0.6760040115953857,2763,4444,568,766
G3IMG-ARM2-K3,0.85,2,8313,4695.0,3618.0,323.0,0.7043732653214312,0.6990781055426045,2716,4586,426,813
G3IMG-ARM2-K3,0.85,3,6009,4455.0,1554.0,563.0,0.8080166863154076,0.7144588008959906,2645,4712,300,884
G3IMG-ARM2-K3,0.88,1,12530,4755.0,7775.0,263.0,0.5419421016640072,0.6918307975095932,2754,4519,493,775
G3IMG-ARM2-K3,0.88,2,8198,4693.0,3505.0,325.0,0.7101997578692495,0.7138483131253298,2708,4652,360,821
G3IMG-ARM2-K3,0.88,3,5941,4453.0,1488.0,565.0,0.8126653891778448,0.72342639357304,2639,4751,261,890
G3IMG-ARM2-K3,0.9,1,12444,4752.0,7692.0,266.0,0.5442675523994961,0.6986877166031343,2747,4554,458,782
G3IMG-ARM2-K3,0.9,2,8152,4689.0,3463.0,329.0,0.7120728929384966,0.7190794561292335,2703,4677,335,826
G3IMG-ARM2-K3,0.9,3,5913,4450.0,1463.0,568.0,0.8141981520446437,0.7267949285931866,2635,4767,245,894
G3IMG-ARM2-K3,0.92,1,12418,4751.0,7667.0,267.0,0.5449644413856389,0.700417314922462,2746,4562,450,783
G3IMG-ARM2-K3,0.92,2,8137,4688.0,3449.0,330.0,0.7127328012162675,0.7206510852456979,2702,4684,328,827
G3IMG-ARM2-K3,0.92,3,5903,4449.0,1454.0,569.0,0.8147605530629063,0.7279122492896639,2634,4772,240,895
G3IMG-ARM2-K3,0.95,1,12359,4747.0,7612.0,271.0,0.5463543764746505,0.7029140180680713,2741,4577,435,788
G3IMG-ARM2-K3,0.95,2,8104,4686.0,3418.0,332.0,0.7142203932327389,0.7222938360450856,2698,4694,318,831
G3IMG-ARM2-K3,0.95,3,5883,4447.0,1436.0,571.0,0.8158884506008622,0.7286058296107872,2630,4778,234,899
G3IMG-ARM2-K3,0.96,1,10730,4544.0,6186.0,474.0,0.5770891541783083,0.7705290758296788,2615,4940,72,914
G3IMG-ARM2-K3,0.96,2,7130,4476.0,2654.0,542.0,0.7369114257490945,0.7645330064130679,2567,4956,56,962
G3IMG-ARM2-K3,0.96,3,5266,4249.0,1017.0,769.0,0.8263321664721899,0.7553176111633104,2505,4971,41,1024
G3IMG-ARM2-K3,0.98,1,10727,4544.0,6183.0,474.0,0.5771991108288346,0.7705954304901215,2614,4941,71,915
G3IMG-ARM2-K3,0.98,2,7128,4476.0,2652.0,542.0,0.7370327679894616,0.7646059226374812,2566,4957,55,963
G3IMG-ARM2-K3,0.98,3,5266,4249.0,1017.0,769.0,0.8263321664721899,0.7553176111633104,2505,4971,41,1024
G3IMG-ARM2-K3,0.99,1,3043,1823.0,1220.0,3195.0,0.4523012033246495,0.51026407530678,1340,5003,9,2189
G3IMG-ARM2-K3,0.99,2,2081,1600.0,481.0,3418.0,0.45076771376250174,0.48053975112938263,1206,5006,6,2323
G3IMG-ARM2-K3,0.99,3,1594,1411.0,183.0,3607.0,0.426799758015729,0.4546563595877761,1095,5007,5,2434
G3IMG-ARM2-K3,1.0,1,912,619.0,293.0,4399.0,0.20876897133220912,0.3203769159974914,580,5010,2,2949
G3IMG-ARM2-K3,1.0,2,635,513.0,122.0,4505.0,0.18149655050415708,0.28971050002875676,481,5010,2,3048
G3IMG-ARM2-K3,1.0,3,494,444.0,50.0,4574.0,0.16110304789550073,0.2705997236844028,421,5011,1,3108
