rung,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
G3IMG-ARM1-K3,0.0,1,36389,4817.0,31572.0,201.0,0.23266597435216266,0.08015818350695221,3237,673,4339,292
G3IMG-ARM1-K3,0.0,2,18712,4753.0,13959.0,265.0,0.4005899705014749,0.13603528973184797,3139,1076,3936,390
G3IMG-ARM1-K3,0.0,3,12236,4508.0,7728.0,510.0,0.5225454966964183,0.21607382783584056,2985,1747,3265,544
G3IMG-ARM1-K3,0.05,1,27799,4799.0,23000.0,219.0,0.29247036596885756,0.16592209282674322,3162,1170,3842,367
G3IMG-ARM1-K3,0.05,2,15066,4727.0,10339.0,291.0,0.47072296355307713,0.24907623242746424,3043,1815,3197,486
G3IMG-ARM1-K3,0.05,3,10133,4482.0,5651.0,536.0,0.5916441158999406,0.32871269468211733,2893,2518,2494,636
G3IMG-ARM1-K3,0.1,1,17102,4741.0,12361.0,277.0,0.4286618444846293,0.40517260818070017,2946,2850,2162,583
G3IMG-ARM1-K3,0.1,2,10266,4664.0,5602.0,354.0,0.6103114367966501,0.5029307254386113,2833,3548,1464,696
G3IMG-ARM1-K3,0.1,3,7212,4421.0,2791.0,597.0,0.7229762878168439,0.5575238186019713,2726,3959,1053,803
G3IMG-ARM1-K3,0.15,1,11690,4594.0,7096.0,424.0,0.5499162078046446,0.6936898213677756,2700,4580,432,829
G3IMG-ARM1-K3,0.15,2,7597,4483.0,3114.0,535.0,0.7107411811335711,0.721519296283366,2640,4743,269,889
G3IMG-ARM1-K3,0.15,3,5538,4235.0,1303.0,783.0,0.8023872679045093,0.7246980430817169,2557,4825,187,972
G3IMG-ARM1-K3,0.2,1,11183,4543.0,6640.0,475.0,0.5608295784210852,0.7187645573211663,2661,4714,298,868
G3IMG-ARM1-K3,0.2,2,7322,4417.0,2905.0,601.0,0.7158833063209076,0.7354828442214498,2604,4825,187,925
G3IMG-ARM1-K3,0.2,3,5370,4167.0,1203.0,851.0,0.8022718521370812,0.7300514283163312,2522,4872,140,1007
G3IMG-ARM1-K3,0.25,1,10141,4334.0,5807.0,684.0,0.5718055280691338,0.7463129262696963,2580,4883,129,949
G3IMG-ARM1-K3,0.25,2,6683,4173.0,2510.0,845.0,0.713272369882916,0.7434904456181971,2508,4929,83,1021
G3IMG-ARM1-K3,0.25,3,4939,3938.0,1001.0,1080.0,0.7910013056141408,0.7299195516981101,2417,4951,61,1112
G3IMG-ARM1-K3,0.3,1,10136,4333.0,5803.0,685.0,0.5718622145968061,0.7463129262696963,2580,4883,129,949
G3IMG-ARM1-K3,0.3,2,6679,4172.0,2507.0,846.0,0.713345302214243,0.7437852152667054,2508,4930,82,1021
G3IMG-ARM1-K3,0.3,3,4938,3937.0,1001.0,1081.0,0.7908798714343109,0.7299195516981101,2417,4951,61,1112
G3IMG-ARM1-K3,0.35,1,10078,4320.0,5758.0,698.0,0.5723370429252782,0.7486128620241544,2575,4895,117,954
G3IMG-ARM1-K3,0.35,2,6642,4158.0,2484.0,860.0,0.7132075471698114,0.7439282509291739,2502,4935,77,1027
G3IMG-ARM1-K3,0.35,3,4915,3922.0,993.0,1096.0,0.789690929225813,0.729594367931034,2410,4955,57,1119
G3IMG-ARM1-K3,0.4,1,10043,4311.0,5732.0,707.0,0.5724719474138503,0.748534988617646,2567,4901,111,962
G3IMG-ARM1-K3,0.4,2,6623,4151.0,2472.0,867.0,0.7131689717378232,0.7440035766852862,2497,4939,73,1032
G3IMG-ARM1-K3,0.4,3,4902,3914.0,988.0,1104.0,0.7891129032258065,0.7288844364714195,2404,4957,55,1125
G3IMG-ARM1-K3,0.5,1,9665,4209.0,5456.0,809.0,0.5733160798202003,0.7468536125669268,2531,4923,89,998
G3IMG-ARM1-K3,0.5,2,6381,4031.0,2350.0,987.0,0.7072550223703834,0.7377983715799148,2450,4953,59,1079
G3IMG-ARM1-K3,0.5,3,4739,3802.0,937.0,1216.0,0.77933791124321,0.7230171704167443,2359,4970,42,1170
G3IMG-ARM1-K3,0.6,1,9663,4208.0,5455.0,810.0,0.5732579524555548,0.7468536125669268,2531,4923,89,998
G3IMG-ARM1-K3,0.6,2,6379,4030.0,2349.0,988.0,0.7072036500833553,0.7377983715799148,2450,4953,59,1079
G3IMG-ARM1-K3,0.6,3,4738,3801.0,937.0,1217.0,0.7792127921279213,0.7230171704167443,2359,4970,42,1170
G3IMG-ARM1-K3,0.65,1,9660,4208.0,5452.0,810.0,0.5733751192260527,0.7468536125669268,2531,4923,89,998
G3IMG-ARM1-K3,0.65,2,6376,4029.0,2347.0,989.0,0.7072143233280676,0.7377983715799148,2450,4953,59,1079
G3IMG-ARM1-K3,0.65,3,4737,3800.0,937.0,1218.0,0.7790876473603281,0.7230171704167443,2359,4970,42,1170
G3IMG-ARM1-K3,0.7,1,9631,4198.0,5433.0,820.0,0.57314492456823,0.7469929122495358,2529,4925,87,1000
G3IMG-ARM1-K3,0.7,2,6356,4020.0,2336.0,998.0,0.7068753296993142,0.7382631548587462,2448,4956,56,1081
G3IMG-ARM1-K3,0.7,3,4723,3792.0,931.0,1226.0,0.7785648290729904,0.723108851999168,2358,4971,41,1171
G3IMG-ARM1-K3,0.75,1,9618,4195.0,5423.0,823.0,0.5732440557529379,0.7465469975135626,2527,4925,87,1002
G3IMG-ARM1-K3,0.75,2,6345,4015.0,2330.0,1003.0,0.7066795740561471,0.7373822410636012,2444,4956,56,1085
G3IMG-ARM1-K3,0.75,3,4717,3788.0,929.0,1230.0,0.7782229070364665,0.7226716257501417,2356,4971,41,1173
G3IMG-ARM1-K3,0.8,1,9373,4143.0,5230.0,875.0,0.5757765269960392,0.7419300302475548,2497,4932,80,1032
G3IMG-ARM1-K3,0.8,2,6176,3946.0,2230.0,1072.0,0.705020546721458,0.7308137562254907,2410,4959,53,1119
G3IMG-ARM1-K3,0.8,3,4605,3711.0,894.0,1307.0,0.7712771484983894,0.7141495310455531,2317,4971,41,1212
G3IMG-ARM1-K3,0.85,1,9372,4143.0,5229.0,875.0,0.5758165392633774,0.7419300302475548,2497,4932,80,1032
G3IMG-ARM1-K3,0.85,2,6175,3945.0,2230.0,1073.0,0.7049048512463145,0.7308137562254907,2410,4959,53,1119
