rung,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
G3IMG-ARM2-K5,0.0,1,45786,4838.0,40948.0,180.0,0.19045744429572473,0.07620805535971457,3257,624,4388,272
G3IMG-ARM2-K5,0.0,2,24380,4795.0,19585.0,223.0,0.32621266752840333,0.1058644774295507,3194,848,4164,335
G3IMG-ARM2-K5,0.0,3,17683,4750.0,12933.0,268.0,0.4184837672349236,0.14066870056665393,3118,1135,3877,411
G3IMG-ARM2-K5,0.0,4,13794,4639.0,9155.0,379.0,0.49319583244737397,0.19165019968114153,3039,1524,3488,490
G3IMG-ARM2-K5,0.0,5,10353,4275.0,6078.0,743.0,0.5562422744128552,0.24341739887600436,2904,2035,2977,625
G3IMG-ARM2-K5,0.01,1,35258,4833.0,30425.0,185.0,0.23999404111629757,0.12413404132317987,3190,931,4081,339
G3IMG-ARM2-K5,0.01,2,20028,4789.0,15239.0,229.0,0.38241635390880774,0.17917570220349585,3101,1348,3664,428
G3IMG-ARM2-K5,0.01,3,14898,4745.0,10153.0,273.0,0.47650130548302877,0.22737102592678007,3035,1715,3297,494
G3IMG-ARM2-K5,0.01,4,11831,4634.0,7197.0,384.0,0.5500623182384711,0.27382795324187853,2960,2100,2912,569
G3IMG-ARM2-K5,0.01,5,9045,4273.0,4772.0,745.0,0.6076939486596032,0.3225985133369392,2834,2584,2428,695
G3IMG-ARM2-K5,0.02,1,24702,4826.0,19876.0,192.0,0.324764468371467,0.2768421899686695,3044,1963,3049,485
G3IMG-ARM2-K5,0.02,2,15500,4780.0,10720.0,238.0,0.4659323520810995,0.332605727702996,2972,2402,2610,557
G3IMG-ARM2-K5,0.02,3,11960,4737.0,7223.0,281.0,0.5580162563317235,0.3709277749049083,2921,2703,2309,608
G3IMG-ARM2-K5,0.02,4,9763,4627.0,5136.0,391.0,0.6260740139368108,0.40038293306670997,2865,2957,2055,664
G3IMG-ARM2-K5,0.02,5,7651,4267.0,3384.0,751.0,0.6736127555450313,0.4335595234758365,2754,3305,1707,775
G3IMG-ARM2-K5,0.05,1,24279,4823.0,19456.0,195.0,0.32924872853875825,0.28699873995066694,3040,2026,2986,489
G3IMG-ARM2-K5,0.05,2,15278,4777.0,10501.0,241.0,0.47073314938904215,0.34424439321439526,2969,2472,2540,560
G3IMG-ARM2-K5,0.05,3,11807,4734.0,7073.0,284.0,0.5627340267459138,0.38172536581862304,2916,2771,2241,613
G3IMG-ARM2-K5,0.05,4,9649,4624.0,5025.0,394.0,0.6305311242926297,0.40964337881056584,2862,3012,2000,667
G3IMG-ARM2-K5,0.05,5,7574,4265.0,3309.0,753.0,0.6774142312579415,0.4412891463853134,2750,3351,1661,779
G3IMG-ARM2-K5,0.08,1,15917,4794.0,11123.0,224.0,0.45798901361356575,0.6186377049493084,2818,4130,882,711
G3IMG-ARM2-K5,0.08,2,10558,4755.0,5803.0,263.0,0.6105546995377504,0.6544118000524125,2775,4339,673,754
G3IMG-ARM2-K5,0.08,3,8292,4711.0,3581.0,307.0,0.7078888054094666,0.6712769727197008,2745,4443,569,784
G3IMG-ARM2-K5,0.08,4,6863,4603.0,2260.0,415.0,0.7748506018011951,0.6832236027144089,2707,4531,481,822
G3IMG-ARM2-K5,0.08,5,5468,4248.0,1220.0,770.0,0.8102231546824338,0.6872171330197493,2601,4648,364,928
G3IMG-ARM2-K5,0.1,1,15916,4794.0,11122.0,224.0,0.4580108913728862,0.6188557011861545,2818,4131,881,711
G3IMG-ARM2-K5,0.1,2,10557,4755.0,5802.0,263.0,0.6105939004815409,0.6546427208652656,2775,4340,672,754
G3IMG-ARM2-K5,0.1,3,8291,4711.0,3580.0,307.0,0.7079419941393041,0.6715156854790385,2745,4444,568,784
G3IMG-ARM2-K5,0.1,4,6862,4603.0,2259.0,415.0,0.7749158249158249,0.6834701029837009,2707,4532,480,822
G3IMG-ARM2-K5,0.1,5,5467,4248.0,1219.0,770.0,0.8103004291845495,0.6874778119894664,2601,4649,363,928
G3IMG-ARM2-K5,0.15,1,15616,4790.0,10826.0,228.0,0.464282252592808,0.6360600050301592,2807,4222,790,722
G3IMG-ARM2-K5,0.15,2,10385,4750.0,5635.0,268.0,0.6167629682529377,0.6689226811531479,2765,4412,600,764
G3IMG-ARM2-K5,0.15,3,8167,4706.0,3461.0,312.0,0.7138414865377323,0.6859407432984939,2738,4511,501,791
G3IMG-ARM2-K5,0.15,4,6767,4597.0,2170.0,421.0,0.7801442511667375,0.6949432323211704,2700,4585,427,829
G3IMG-ARM2-K5,0.15,5,5394,4243.0,1151.0,775.0,0.8150211294660008,0.6962918789170035,2595,4688,324,934
G3IMG-ARM2-K5,0.2,1,15222,4789.0,10433.0,229.0,0.4732213438735178,0.6562988145574569,2796,4324,688,733
G3IMG-ARM2-K5,0.2,2,10174,4748.0,5426.0,270.0,0.6250658241179569,0.685533251747684,2756,4491,521,773
