label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
r3-hp-heavy-greedy-t3,20,0.5913,0.5356,0.6449,0.6902,0.6359,0.7413,0.5172,0.45,0.5805,sparse_cross_grid,False,0.5462012320328542,487,zero_fraction_heuristic,
r3-hp-heavy-greedy-t3,30,0.6649,0.6109,0.7128,0.7761,0.7273,0.8188,0.5816,0.5124,0.644,sparse_cross_grid,False,0.5462012320328542,487,zero_fraction_heuristic,
r3-hp-heavy-greedy-t3,40,0.6833,0.6271,0.7327,0.7975,0.7476,0.8406,0.5977,0.5241,0.6607,sparse_cross_grid,False,0.5482546201232033,487,zero_fraction_heuristic,
r3-hp-heavy-greedy-t3,50,0.6912,0.6341,0.7393,0.8067,0.7579,0.8493,0.6046,0.5309,0.6676,sparse_cross_grid,False,0.5482546201232033,487,zero_fraction_heuristic,
