label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles
verified-adversarial-image-v2,5,0.2046,0.1919,0.2147,0.1801,0.1674,0.1911,0.2368,0.2232,0.2489,0.0298,0.0105,0.0506,0.5066,0.5233,normal,False,0.31006160164271046,487
verified-adversarial-image-v2,10,0.3535,0.3365,0.3679,0.3112,0.2924,0.3269,0.4092,0.3918,0.427,0.0298,0.0105,0.0506,0.5066,0.5233,normal,False,0.31211498973305957,487
verified-adversarial-image-v2,15,0.3893,0.3715,0.4042,0.3427,0.3227,0.3601,0.4506,0.4328,0.4678,0.0298,0.0105,0.0506,0.5066,0.5233,normal,False,0.3141683778234086,487
verified-adversarial-image-v2,20,0.4032,0.3856,0.4189,0.3549,0.3346,0.3723,0.4667,0.449,0.4847,0.0298,0.0105,0.0506,0.5066,0.5233,normal,False,0.3141683778234086,487
verified-adversarial-image-v2,25,0.4071,0.3894,0.4231,0.3584,0.338,0.3757,0.4713,0.4533,0.4895,0.0298,0.0105,0.0506,0.5066,0.5233,normal,False,0.3162217659137577,487
verified-adversarial-image-v2,30,0.4111,0.3926,0.4267,0.3619,0.3412,0.3789,0.4759,0.4573,0.4937,0.0298,0.0105,0.0506,0.5066,0.5233,normal,False,0.3162217659137577,487
verified-adversarial-image-v2,35,0.4111,0.3926,0.4267,0.3619,0.3412,0.3789,0.4759,0.4573,0.4937,0.0298,0.0105,0.0506,0.5066,0.5233,normal,False,0.3162217659137577,487
verified-adversarial-image-v2,40,0.4131,0.3948,0.4287,0.3636,0.3423,0.3806,0.4782,0.4604,0.4962,0.0298,0.0105,0.0506,0.5066,0.5233,normal,False,0.3162217659137577,487
verified-adversarial-image-v2,45,0.4131,0.3948,0.4287,0.3636,0.3423,0.3806,0.4782,0.4604,0.4962,0.0298,0.0105,0.0506,0.5066,0.5233,normal,False,0.3162217659137577,487
verified-adversarial-image-v2,50,0.4151,0.397,0.4302,0.3654,0.3456,0.3823,0.4805,0.4626,0.4985,0.0298,0.0105,0.0506,0.5066,0.5233,normal,False,0.3182751540041068,487
verified-adversarial-image-v2,75,0.4151,0.397,0.4302,0.3654,0.3456,0.3823,0.4805,0.4626,0.4985,0.0298,0.0105,0.0506,0.5066,0.5233,normal,False,0.3182751540041068,487
verified-adversarial-image-v2,100,0.4191,0.402,0.4347,0.3689,0.3483,0.3855,0.4851,0.4676,0.5031,0.0298,0.0105,0.0506,0.5066,0.5233,normal,False,0.3182751540041068,487
verified-adversarial-image-v2,125,0.4191,0.402,0.4347,0.3689,0.3483,0.3855,0.4851,0.4676,0.5031,0.0298,0.0105,0.0506,0.5066,0.5233,normal,False,0.3182751540041068,487
verified-adversarial-image-v2,150,0.4191,0.402,0.4347,0.3689,0.3483,0.3855,0.4851,0.4676,0.5031,0.0298,0.0105,0.0506,0.5066,0.5233,normal,False,0.3182751540041068,487
