label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
scale-16-greedy-t4,20,0.5706,0.5097,0.6272,0.8067,0.7512,0.8536,0.4414,0.3769,0.504,sparse_cross_grid,False,0.5646817248459959,487,zero_fraction_heuristic,
scale-16-greedy-t4,30,0.6033,0.541,0.6593,0.8529,0.8,0.8955,0.4667,0.4,0.53,sparse_cross_grid,False,0.5646817248459959,487,zero_fraction_heuristic,
scale-16-greedy-t4,40,0.6211,0.5579,0.6752,0.8782,0.828,0.9171,0.4805,0.4117,0.5435,sparse_cross_grid,False,0.5646817248459959,487,zero_fraction_heuristic,
scale-16-greedy-t4,50,0.63,0.5659,0.6837,0.8908,0.841,0.9276,0.4874,0.4178,0.5503,sparse_cross_grid,False,0.5667351129363449,487,zero_fraction_heuristic,
