label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles
verified-adversarial-text-v2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-adversarial-text-v2,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-adversarial-text-v2,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-adversarial-text-v2,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-adversarial-text-v2,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-adversarial-text-v2,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-adversarial-text-v2,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-adversarial-text-v2,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-adversarial-text-v2,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-adversarial-text-v2,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-adversarial-text-v2,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-adversarial-text-v2,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-adversarial-text-v2,125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
verified-adversarial-text-v2,150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0105,0.0506,0.5066,0.5234,normal,False,0.31006160164271046,487
