label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
canonical-greedy-t5,20,0.491,0.4293,0.5518,0.8523,0.7917,0.8993,0.3448,0.2893,0.4033,sparse_cross_grid,False,0.5687885010266941,487,zero_fraction_heuristic,
canonical-greedy-t5,30,0.5237,0.4592,0.5854,0.9091,0.8571,0.9459,0.3678,0.3094,0.4287,sparse_cross_grid,False,0.5687885010266941,487,zero_fraction_heuristic,
canonical-greedy-t5,40,0.5336,0.4701,0.5936,0.9261,0.8773,0.9586,0.3747,0.3166,0.4347,sparse_cross_grid,False,0.5687885010266941,487,zero_fraction_heuristic,
canonical-greedy-t5,50,0.5336,0.4701,0.5936,0.9261,0.8773,0.9586,0.3747,0.3166,0.4347,sparse_cross_grid,False,0.5687885010266941,487,zero_fraction_heuristic,
