threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,584,0.6301,0.846,0.7223,0.676,0.764,0.5702,0.6858,0.803,0.8875
0.05,481,0.7651,0.846,0.8035,0.7653,0.8368,0.7149,0.8102,0.803,0.8875
0.1,448,0.8214,0.846,0.8335,0.7982,0.8648,0.7769,0.8578,0.803,0.8875
0.15,428,0.8598,0.846,0.8528,0.8194,0.8825,0.8221,0.8947,0.803,0.8875
0.2,427,0.8595,0.8437,0.8515,0.8193,0.8811,0.8221,0.8946,0.8026,0.8836
0.25,424,0.8656,0.8437,0.8545,0.822,0.8845,0.8299,0.8989,0.8026,0.8836
0.3,424,0.8656,0.8437,0.8545,0.822,0.8845,0.8299,0.8989,0.8026,0.8836
0.35,424,0.8656,0.8437,0.8545,0.822,0.8845,0.8299,0.8989,0.8026,0.8836
0.4,424,0.8656,0.8437,0.8545,0.822,0.8845,0.8299,0.8989,0.8026,0.8836
0.45,424,0.8656,0.8437,0.8545,0.822,0.8845,0.8299,0.8989,0.8026,0.8836
0.5,424,0.8656,0.8437,0.8545,0.822,0.8845,0.8299,0.8989,0.8026,0.8836
0.55,424,0.8656,0.8437,0.8545,0.822,0.8845,0.8299,0.8989,0.8026,0.8836
0.6,424,0.8656,0.8437,0.8545,0.822,0.8845,0.8299,0.8989,0.8026,0.8836
0.65,424,0.8656,0.8437,0.8545,0.822,0.8845,0.8299,0.8989,0.8026,0.8836
0.7,424,0.8656,0.8437,0.8545,0.822,0.8845,0.8299,0.8989,0.8026,0.8836
0.75,423,0.8676,0.8437,0.8555,0.8238,0.8853,0.8324,0.9009,0.8026,0.8836
0.8,423,0.8676,0.8437,0.8555,0.8238,0.8853,0.8324,0.9009,0.8026,0.8836
0.85,422,0.8697,0.8437,0.8565,0.8245,0.8858,0.835,0.9024,0.8026,0.8836
0.9,419,0.8735,0.8414,0.8571,0.8255,0.8865,0.8383,0.9051,0.8,0.8821
0.95,417,0.8777,0.8414,0.8592,0.8268,0.8872,0.8443,0.9091,0.8,0.8821
1.0,70,0.9571,0.154,0.2653,0.2055,0.3253,0.9107,1.0,0.1149,0.1958
