label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles
consensus_t3,5,0.1637,0.1556,0.1712,0.1446,0.137,0.1513,0.1885,0.18,0.1969,0.3489,0.3301,0.3639,0.8472,0.4806,normal,False,0.28952772073921973,487
consensus_t3,10,0.4491,0.439,0.4601,0.3968,0.3873,0.4081,0.5172,0.5066,0.5296,0.3489,0.3301,0.3639,0.8472,0.4806,normal,False,0.2997946611909651,487
consensus_t3,15,0.6088,0.5993,0.6197,0.5379,0.5268,0.5506,0.7011,0.6911,0.7131,0.3489,0.3301,0.3639,0.8472,0.4806,normal,False,0.30184804928131415,487
consensus_t3,20,0.6766,0.6674,0.6861,0.5979,0.5868,0.6088,0.7793,0.7691,0.789,0.3489,0.3301,0.3639,0.8472,0.4806,normal,False,0.30390143737166325,487
consensus_t3,25,0.7066,0.698,0.7159,0.6243,0.6131,0.6349,0.8138,0.8037,0.8224,0.3489,0.3301,0.3639,0.8472,0.4806,normal,False,0.30390143737166325,487
consensus_t3,30,0.7365,0.7283,0.7448,0.6508,0.6402,0.6619,0.8483,0.839,0.8571,0.3489,0.3301,0.3639,0.8472,0.4806,normal,False,0.3059548254620123,487
consensus_t3,35,0.7385,0.7301,0.7465,0.6526,0.6419,0.6636,0.8506,0.8411,0.8597,0.3489,0.3301,0.3639,0.8472,0.4806,normal,False,0.3059548254620123,487
consensus_t3,40,0.7445,0.7359,0.7517,0.6578,0.6474,0.6683,0.8575,0.8482,0.8664,0.3489,0.3301,0.3639,0.8472,0.4806,normal,False,0.3059548254620123,487
consensus_t3,45,0.7465,0.7376,0.7535,0.6596,0.6492,0.67,0.8598,0.8504,0.868,0.3489,0.3301,0.3639,0.8472,0.4806,normal,False,0.3059548254620123,487
consensus_t3,50,0.7525,0.7447,0.7601,0.6649,0.6549,0.6755,0.8667,0.8571,0.8749,0.3489,0.3301,0.3639,0.8472,0.4806,normal,False,0.3080082135523614,487
consensus_t3,75,0.7585,0.7508,0.7661,0.6702,0.6607,0.681,0.8736,0.8647,0.8813,0.3489,0.3301,0.3639,0.8472,0.4806,normal,False,0.3080082135523614,487
consensus_t3,100,0.7605,0.7525,0.7679,0.672,0.6623,0.6828,0.8759,0.8671,0.8836,0.3489,0.3301,0.3639,0.8472,0.4806,normal,False,0.3080082135523614,487
consensus_t3,125,0.7625,0.7541,0.7698,0.6737,0.6638,0.6846,0.8782,0.8699,0.8858,0.3489,0.3301,0.3639,0.8472,0.4806,normal,False,0.3080082135523614,487
consensus_t3,150,0.7625,0.7541,0.7698,0.6737,0.6638,0.6846,0.8782,0.8699,0.8858,0.3489,0.3301,0.3639,0.8472,0.4806,normal,False,0.3080082135523614,487
