R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi
50,4190,596,970,4746,414,1,5160,0.8754701211867948,0.8659201852180809,0.884641318615634,0.812015503875969,0.8001470360344637,0.8237107380504014,0.8425497687512566,0.8341810938802552,0.851291446228756
