label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles
consensus_t7,5,0.1643,0.1564,0.1724,0.1704,0.1621,0.1784,0.1586,0.1515,0.1667,0.678,0.6649,0.6956,0.8031,0.872,sparse_cross_grid,True,0.5051334702258727,487
consensus_t7,10,0.4857,0.4759,0.4967,0.5037,0.4932,0.5154,0.469,0.4575,0.48,0.678,0.6649,0.6956,0.8031,0.872,sparse_cross_grid,True,0.5092402464065708,487
consensus_t7,15,0.6524,0.6418,0.6622,0.6765,0.6653,0.6876,0.6299,0.6191,0.6413,0.678,0.6649,0.6956,0.8031,0.872,sparse_cross_grid,True,0.5133470225872689,487
consensus_t7,20,0.75,0.7415,0.7583,0.7778,0.7689,0.7877,0.7241,0.7148,0.7348,0.678,0.6649,0.6956,0.8031,0.872,sparse_cross_grid,True,0.5154004106776181,487
consensus_t7,25,0.7952,0.7872,0.8034,0.8247,0.816,0.8351,0.7678,0.7578,0.7786,0.678,0.6649,0.6956,0.8031,0.872,sparse_cross_grid,True,0.5154004106776181,487
consensus_t7,30,0.8095,0.8019,0.8172,0.8395,0.8308,0.8486,0.7816,0.7721,0.7912,0.678,0.6649,0.6956,0.8031,0.872,sparse_cross_grid,True,0.5154004106776181,487
consensus_t7,35,0.819,0.8116,0.8265,0.8494,0.8409,0.858,0.7908,0.7814,0.8002,0.678,0.6649,0.6956,0.8031,0.872,sparse_cross_grid,True,0.5154004106776181,487
consensus_t7,40,0.8238,0.8164,0.8313,0.8543,0.8458,0.8631,0.7954,0.7857,0.8047,0.678,0.6649,0.6956,0.8031,0.872,sparse_cross_grid,True,0.5154004106776181,487
consensus_t7,45,0.8238,0.8164,0.8313,0.8543,0.8458,0.8631,0.7954,0.7857,0.8047,0.678,0.6649,0.6956,0.8031,0.872,sparse_cross_grid,True,0.5154004106776181,487
consensus_t7,50,0.8238,0.8164,0.8313,0.8543,0.8458,0.8631,0.7954,0.7857,0.8047,0.678,0.6649,0.6956,0.8031,0.872,sparse_cross_grid,True,0.5154004106776181,487
consensus_t7,75,0.8286,0.8209,0.8351,0.8593,0.8511,0.8681,0.8,0.7913,0.8091,0.678,0.6649,0.6956,0.8031,0.872,sparse_cross_grid,True,0.5154004106776181,487
consensus_t7,100,0.8286,0.8209,0.8351,0.8593,0.8511,0.8681,0.8,0.7913,0.8091,0.678,0.6649,0.6956,0.8031,0.872,sparse_cross_grid,True,0.5154004106776181,487
consensus_t7,125,0.8286,0.8209,0.8351,0.8593,0.8511,0.8681,0.8,0.7913,0.8091,0.678,0.6649,0.6956,0.8031,0.872,sparse_cross_grid,True,0.5154004106776181,487
consensus_t7,150,0.8286,0.8209,0.8351,0.8593,0.8511,0.8681,0.8,0.7913,0.8091,0.678,0.6649,0.6956,0.8031,0.872,sparse_cross_grid,True,0.5154004106776181,487
