threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,5866,0.0706,0.9517,0.1314,0.1086,0.1567,0.0576,0.0853,0.9284,0.9722
0.05,3512,0.117,0.9448,0.2083,0.173,0.2457,0.0953,0.1413,0.9194,0.9676
0.1,1815,0.2259,0.9425,0.3644,0.315,0.4146,0.1892,0.2654,0.915,0.9653
0.15,866,0.4573,0.9103,0.6088,0.5627,0.6581,0.4075,0.5124,0.8797,0.9373
0.2,831,0.4741,0.9057,0.6224,0.5758,0.6718,0.4236,0.5322,0.8744,0.9344
0.25,727,0.5268,0.8805,0.6592,0.614,0.7065,0.4743,0.5848,0.8452,0.9136
0.3,727,0.5268,0.8805,0.6592,0.614,0.7065,0.4743,0.5848,0.8452,0.9136
0.35,723,0.5297,0.8805,0.6615,0.616,0.7097,0.4754,0.5884,0.8452,0.9136
0.4,722,0.5291,0.8782,0.6603,0.6149,0.7087,0.4751,0.5884,0.8421,0.9099
0.45,679,0.5434,0.8483,0.6625,0.6173,0.7092,0.4899,0.6034,0.8103,0.8834
0.5,679,0.5434,0.8483,0.6625,0.6173,0.7092,0.4899,0.6034,0.8103,0.8834
0.55,679,0.5434,0.8483,0.6625,0.6173,0.7092,0.4899,0.6034,0.8103,0.8834
0.6,679,0.5434,0.8483,0.6625,0.6173,0.7092,0.4899,0.6034,0.8103,0.8834
0.65,678,0.5428,0.846,0.6613,0.6172,0.7089,0.4892,0.6033,0.8076,0.8812
0.7,677,0.5421,0.8437,0.6601,0.6162,0.7064,0.4879,0.6021,0.8049,0.8792
0.75,671,0.5425,0.8368,0.6582,0.6149,0.7048,0.4886,0.6024,0.7972,0.8731
0.8,653,0.5406,0.8115,0.6489,0.6047,0.695,0.4864,0.6,0.7691,0.8511
0.85,652,0.5414,0.8115,0.6495,0.6058,0.695,0.4874,0.601,0.7691,0.8511
0.9,582,0.5464,0.731,0.6254,0.5812,0.6708,0.4923,0.6047,0.6843,0.7737
0.95,576,0.5451,0.7218,0.6212,0.5772,0.6674,0.4903,0.6044,0.6732,0.7664
1.0,393,0.542,0.4897,0.5145,0.468,0.5583,0.4797,0.6105,0.4427,0.5361
