label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,mcc_boot_mean,sensitivity_boot_mean,specificity_boot_mean,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
proposer-verifier-384__verified-brief-text-era2b,5,0.2632,0.2068,0.326,0.3529,0.2685,0.4318,0.2098,0.1607,0.2681,0.3985,0.3188,0.4737,0.433,0.9136,0.3987,0.4333,0.9137,sparse_cross_grid,False,0.5246252676659529,467,zero_fraction_heuristic,
proposer-verifier-384__verified-brief-text-era2b,10,0.4532,0.375,0.5296,0.6078,0.4837,0.6923,0.3613,0.2884,0.4401,0.3985,0.3188,0.4737,0.433,0.9136,0.3987,0.4333,0.9137,sparse_cross_grid,False,0.5289079229122056,467,zero_fraction_heuristic,
proposer-verifier-384__verified-brief-text-era2b,15,0.4942,0.4142,0.5694,0.6627,0.5282,0.7447,0.3939,0.3184,0.4741,0.3985,0.3188,0.4737,0.433,0.9136,0.3987,0.4333,0.9137,sparse_cross_grid,False,0.5310492505353319,467,zero_fraction_heuristic,
proposer-verifier-384__verified-brief-text-era2b,20,0.5117,0.4302,0.5861,0.6863,0.5463,0.7667,0.4079,0.3308,0.4885,0.3985,0.3188,0.4737,0.433,0.9136,0.3987,0.4333,0.9137,sparse_cross_grid,False,0.5310492505353319,467,zero_fraction_heuristic,
proposer-verifier-384__verified-brief-text-era2b,25,0.5175,0.4358,0.5917,0.6941,0.5535,0.7752,0.4126,0.3342,0.4927,0.3985,0.3188,0.4737,0.433,0.9136,0.3987,0.4333,0.9137,sparse_cross_grid,False,0.5331905781584583,467,zero_fraction_heuristic,
proposer-verifier-384__verified-brief-text-era2b,30,0.5205,0.4391,0.594,0.698,0.5558,0.7788,0.4149,0.3363,0.4942,0.3985,0.3188,0.4737,0.433,0.9136,0.3987,0.4333,0.9137,sparse_cross_grid,False,0.5331905781584583,467,zero_fraction_heuristic,
proposer-verifier-384__verified-brief-text-era2b,35,0.5205,0.4391,0.594,0.698,0.5558,0.7788,0.4149,0.3363,0.4942,0.3985,0.3188,0.4737,0.433,0.9136,0.3987,0.4333,0.9137,sparse_cross_grid,False,0.5331905781584583,467,zero_fraction_heuristic,
proposer-verifier-384__verified-brief-text-era2b,40,0.5234,0.4418,0.5967,0.702,0.56,0.782,0.4172,0.3388,0.4966,0.3985,0.3188,0.4737,0.433,0.9136,0.3987,0.4333,0.9137,sparse_cross_grid,False,0.5331905781584583,467,zero_fraction_heuristic,
proposer-verifier-384__verified-brief-text-era2b,45,0.5234,0.4418,0.5967,0.702,0.56,0.782,0.4172,0.3388,0.4966,0.3985,0.3188,0.4737,0.433,0.9136,0.3987,0.4333,0.9137,sparse_cross_grid,False,0.5331905781584583,467,zero_fraction_heuristic,
proposer-verifier-384__verified-brief-text-era2b,50,0.5263,0.4455,0.5994,0.7059,0.5642,0.7861,0.4196,0.341,0.499,0.3985,0.3188,0.4737,0.433,0.9136,0.3987,0.4333,0.9137,sparse_cross_grid,False,0.5353319057815846,467,zero_fraction_heuristic,
proposer-verifier-384__verified-brief-text-era2b,75,0.5263,0.4455,0.5994,0.7059,0.5642,0.7861,0.4196,0.341,0.499,0.3985,0.3188,0.4737,0.433,0.9136,0.3987,0.4333,0.9137,sparse_cross_grid,False,0.5353319057815846,467,zero_fraction_heuristic,
proposer-verifier-384__verified-brief-text-era2b,100,0.5322,0.4539,0.605,0.7137,0.583,0.7927,0.4242,0.346,0.5037,0.3985,0.3188,0.4737,0.433,0.9136,0.3987,0.4333,0.9137,sparse_cross_grid,False,0.5353319057815846,467,zero_fraction_heuristic,
proposer-verifier-384__verified-brief-text-era2b,125,0.5322,0.4539,0.605,0.7137,0.583,0.7927,0.4242,0.346,0.5037,0.3985,0.3188,0.4737,0.433,0.9136,0.3987,0.4333,0.9137,sparse_cross_grid,False,0.5353319057815846,467,zero_fraction_heuristic,
proposer-verifier-384__verified-brief-text-era2b,150,0.5322,0.4539,0.605,0.7137,0.583,0.7927,0.4242,0.346,0.5037,0.3985,0.3188,0.4737,0.433,0.9136,0.3987,0.4333,0.9137,sparse_cross_grid,False,0.5353319057815846,467,zero_fraction_heuristic,
