rung,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
IMG-ARM2-K5-replicate,0.3,2,6227,4814.0,1413.0,204.0,0.8562027567807915,0.7484942752660884,2683,4806,206,846
IMG-ARM2-K5-replicate,0.3,3,5772,4803.0,969.0,215.0,0.8902687673772011,0.7540502844708737,2674,4834,178,855
IMG-ARM2-K5-replicate,0.3,4,5523,4791.0,732.0,227.0,0.909021914429371,0.7589647479451463,2669,4856,156,860
IMG-ARM2-K5-replicate,0.3,5,5249,4751.0,498.0,267.0,0.9254894321612934,0.7634048319747727,2653,4885,127,876
IMG-ARM2-K5-replicate,0.35,1,7267,4826.0,2441.0,192.0,0.7856735856735857,0.7355802685535016,2692,4750,262,837
IMG-ARM2-K5-replicate,0.35,2,6227,4814.0,1413.0,204.0,0.8562027567807915,0.7484942752660884,2683,4806,206,846
IMG-ARM2-K5-replicate,0.35,3,5772,4803.0,969.0,215.0,0.8902687673772011,0.7540502844708737,2674,4834,178,855
IMG-ARM2-K5-replicate,0.35,4,5523,4791.0,732.0,227.0,0.909021914429371,0.7589647479451463,2669,4856,156,860
IMG-ARM2-K5-replicate,0.35,5,5249,4751.0,498.0,267.0,0.9254894321612934,0.7634048319747727,2653,4885,127,876
IMG-ARM2-K5-replicate,0.4,1,7260,4825.0,2435.0,193.0,0.7859586251832545,0.7361418482509077,2691,4753,259,838
IMG-ARM2-K5-replicate,0.4,2,6222,4813.0,1409.0,205.0,0.8564056939501778,0.7485337746242747,2682,4807,205,847
IMG-ARM2-K5-replicate,0.4,3,5769,4802.0,967.0,216.0,0.890330953926022,0.7538203540881296,2673,4834,178,856
IMG-ARM2-K5-replicate,0.4,4,5521,4790.0,731.0,228.0,0.909004649397476,0.7587361265079655,2668,4856,156,861
IMG-ARM2-K5-replicate,0.4,5,5247,4750.0,497.0,268.0,0.9254749147588894,0.7631780959520917,2652,4885,127,877
IMG-ARM2-K5-replicate,0.45,1,7256,4825.0,2431.0,193.0,0.7862147629134757,0.7361418482509077,2691,4753,259,838
IMG-ARM2-K5-replicate,0.45,2,6218,4813.0,1405.0,205.0,0.8567105731577075,0.7488049584953411,2682,4808,204,847
IMG-ARM2-K5-replicate,0.45,3,5765,4802.0,963.0,216.0,0.890661226003895,0.754094702812451,2673,4835,177,856
IMG-ARM2-K5-replicate,0.45,4,5517,4790.0,727.0,228.0,0.9093497864261985,0.7590129923845413,2668,4857,155,861
IMG-ARM2-K5-replicate,0.45,5,5245,4750.0,495.0,268.0,0.9256552664912795,0.7631780959520917,2652,4885,127,877
IMG-ARM2-K5-replicate,0.55,1,7248,4824.0,2424.0,194.0,0.7865644872003913,0.7366731387807905,2691,4755,257,838
IMG-ARM2-K5-replicate,0.55,2,6212,4812.0,1400.0,206.0,0.8569902048085486,0.7490762396558521,2682,4809,203,847
IMG-ARM2-K5-replicate,0.55,3,5760,4801.0,959.0,217.0,0.8908888476526257,0.754094702812451,2673,4835,177,856
IMG-ARM2-K5-replicate,0.55,4,5512,4789.0,723.0,229.0,0.9095916429249762,0.7592899610500533,2668,4858,154,861
IMG-ARM2-K5-replicate,0.55,5,5240,4749.0,491.0,269.0,0.9259114837200234,0.7634589314392956,2652,4886,126,877
IMG-ARM2-K5-replicate,0.65,1,7247,4824.0,2423.0,194.0,0.7866286180187526,0.7366731387807905,2691,4755,257,838
IMG-ARM2-K5-replicate,0.65,2,6211,4812.0,1399.0,206.0,0.8570665241784665,0.7490762396558521,2682,4809,203,847
IMG-ARM2-K5-replicate,0.65,3,5759,4801.0,958.0,217.0,0.890971513408184,0.754094702812451,2673,4835,177,856
IMG-ARM2-K5-replicate,0.65,4,5511,4789.0,722.0,229.0,0.9096780321018141,0.7592899610500533,2668,4858,154,861
IMG-ARM2-K5-replicate,0.65,5,5239,4749.0,490.0,269.0,0.9260017548990933,0.7634589314392956,2652,4886,126,877
IMG-ARM2-K5-replicate,0.75,1,7241,4823.0,2418.0,195.0,0.7868504772004241,0.7380029774684491,2691,4760,252,838
IMG-ARM2-K5-replicate,0.75,2,6206,4811.0,1395.0,207.0,0.8572701354240911,0.7501623390654265,2682,4813,199,847
IMG-ARM2-K5-replicate,0.75,3,5754,4800.0,954.0,218.0,0.8911994058670627,0.755193102099829,2673,4839,173,856
IMG-ARM2-K5-replicate,0.75,4,5507,4788.0,719.0,230.0,0.909833729216152,0.7601214847822686,2668,4861,151,861
IMG-ARM2-K5-replicate,0.75,5,5237,4748.0,489.0,270.0,0.9259873232569478,0.7637398736210684,2652,4887,125,877
IMG-ARM2-K5-replicate,0.8,1,7236,4822.0,2414.0,196.0,0.7870083238126325,0.7388019898127466,2691,4763,249,838
IMG-ARM2-K5-replicate,0.8,2,6202,4810.0,1392.0,208.0,0.857397504456328,0.7509779397575116,2682,4816,196,847
IMG-ARM2-K5-replicate,0.8,3,5750,4799.0,951.0,219.0,0.8913447251114412,0.7560179589034778,2673,4842,170,856
IMG-ARM2-K5-replicate,0.8,4,5504,4787.0,717.0,231.0,0.9099030602547044,0.7606763497209128,2668,4863,149,861
IMG-ARM2-K5-replicate,0.8,5,5234,4747.0,487.0,271.0,0.926063207179087,0.7643020784886605,2652,4889,123,877
IMG-ARM2-K5-replicate,0.85,1,7235,4822.0,2413.0,196.0,0.787072553660328,0.7388019898127466,2691,4763,249,838
IMG-ARM2-K5-replicate,0.85,2,6202,4810.0,1392.0,208.0,0.857397504456328,0.7509779397575116,2682,4816,196,847
IMG-ARM2-K5-replicate,0.85,3,5750,4799.0,951.0,219.0,0.8913447251114412,0.7560179589034778,2673,4842,170,856
IMG-ARM2-K5-replicate,0.85,4,5504,4787.0,717.0,231.0,0.9099030602547044,0.7606763497209128,2668,4863,149,861
IMG-ARM2-K5-replicate,0.85,5,5234,4747.0,487.0,271.0,0.926063207179087,0.7643020784886605,2652,4889,123,877
IMG-ARM2-K5-replicate,0.88,1,7173,4818.0,2355.0,200.0,0.7904191616766466,0.7416789079340449,2685,4779,233,844
IMG-ARM2-K5-replicate,0.88,2,6164,4806.0,1358.0,212.0,0.8595957789304239,0.7528671977448544,2676,4828,184,853
IMG-ARM2-K5-replicate,0.88,3,5719,4795.0,924.0,223.0,0.893173139610692,0.757124439794047,2667,4851,161,862
IMG-ARM2-K5-replicate,0.88,4,5476,4783.0,693.0,235.0,0.9115685153421003,0.7619890598888303,2664,4871,141,865
IMG-ARM2-K5-replicate,0.88,5,5214,4743.0,471.0,275.0,0.9270914777169663,0.7653129180419858,2649,4895,117,880
IMG-ARM2-K5-replicate,0.9,1,7122,4814.0,2308.0,204.0,0.7930807248764414,0.745633474186432,2680,4798,214,849
IMG-ARM2-K5-replicate,0.9,2,6128,4801.0,1327.0,217.0,0.8614749685986003,0.7557884913042853,2672,4842,170,857
IMG-ARM2-K5-replicate,0.9,3,5692,4792.0,900.0,226.0,0.8948646125116714,0.7587517372018412,2662,4861,151,867
IMG-ARM2-K5-replicate,0.9,4,5456,4780.0,676.0,238.0,0.9127362994080579,0.7627532456692556,2660,4877,135,869
IMG-ARM2-K5-replicate,0.9,5,5202,4741.0,461.0,277.0,0.9277886497064579,0.7654818063266609,2646,4898,114,883
IMG-ARM2-K5-replicate,0.92,1,7110,4813.0,2297.0,205.0,0.7937005277044855,0.7462914352970762,2677,4803,209,852
IMG-ARM2-K5-replicate,0.92,2,6117,4800.0,1317.0,218.0,0.862146385271666,0.7562022917940551,2669,4846,166,860
IMG-ARM2-K5-replicate,0.92,3,5682,4791.0,891.0,227.0,0.8955140186915888,0.7591792523889851,2659,4865,147,870
IMG-ARM2-K5-replicate,0.92,4,5448,4780.0,668.0,238.0,0.9134339766864132,0.7631908032155487,2657,4881,131,872
IMG-ARM2-K5-replicate,0.92,5,5195,4741.0,454.0,277.0,0.9284245569372369,0.7659359606188502,2643,4902,110,886
IMG-ARM2-K5-replicate,0.95,1,7076,4809.0,2267.0,209.0,0.7952703820076071,0.7488163983631698,2675,4814,198,854
IMG-ARM2-K5-replicate,0.95,2,6093,4796.0,1297.0,222.0,0.863288632886329,0.7585559007334264,2666,4857,155,863
IMG-ARM2-K5-replicate,0.95,3,5665,4788.0,877.0,230.0,0.8963774220724515,0.7617397225954813,2658,4875,137,871
IMG-ARM2-K5-replicate,0.95,4,5434,4777.0,657.0,241.0,0.9140834290088021,0.7652081446329998,2656,4889,123,873
IMG-ARM2-K5-replicate,0.95,5,5184,4739.0,445.0,279.0,0.9290335228386591,0.7674116119883121,2642,4908,104,887
IMG-ARM2-K5-replicate,0.96,1,6234,4530.0,1704.0,488.0,0.8051901884109491,0.7635860360960732,2548,4967,45,981
IMG-ARM2-K5-replicate,0.96,2,5420,4499.0,921.0,519.0,0.8620425368844606,0.7633261008455908,2536,4975,37,993
IMG-ARM2-K5-replicate,0.96,3,5084,4486.0,598.0,532.0,0.8881409621857057,0.7620273912163866,2526,4978,34,1003
IMG-ARM2-K5-replicate,0.96,4,4901,4473.0,428.0,545.0,0.9019054340155258,0.7613691457087922,2523,4978,34,1006
IMG-ARM2-K5-replicate,0.96,5,4725,4447.0,278.0,571.0,0.9128605152417121,0.7608165890830609,2515,4982,30,1014
IMG-ARM2-K5-replicate,0.98,1,6233,4530.0,1703.0,488.0,0.8052617545107101,0.7638828141594552,2548,4968,44,981
IMG-ARM2-K5-replicate,0.98,2,5419,4499.0,920.0,519.0,0.8621251317428379,0.7636246798549698,2536,4976,36,993
IMG-ARM2-K5-replicate,0.98,3,5083,4486.0,597.0,532.0,0.8882288882288882,0.7623270275677725,2526,4979,33,1003
IMG-ARM2-K5-replicate,0.98,4,4900,4473.0,427.0,545.0,0.9019963702359346,0.7616689869892626,2523,4979,33,1006
IMG-ARM2-K5-replicate,0.98,5,4724,4447.0,277.0,571.0,0.9129542188462328,0.7611174876406267,2515,4983,29,1014
IMG-ARM2-K5-replicate,0.99,1,1803,1454.0,349.0,3564.0,0.42633045008063325,0.4560515550218963,1091,5012,0,2438
IMG-ARM2-K5-replicate,0.99,2,1566,1381.0,185.0,3637.0,0.419501822600243,0.4449621379966234,1045,5012,0,2484
IMG-ARM2-K5-replicate,0.99,3,1476,1360.0,116.0,3658.0,0.41884816753926707,0.44180283510034546,1032,5012,0,2497
IMG-ARM2-K5-replicate,0.99,4,1437,1349.0,88.0,3669.0,0.4179705654531371,0.43936464549457105,1022,5012,0,2507
IMG-ARM2-K5-replicate,0.99,5,1392,1336.0,56.0,3682.0,0.41684867394695785,0.43716422990881715,1013,5012,0,2516
IMG-ARM2-K5-replicate,1.0,1,579,485.0,94.0,4533.0,0.17330712881901017,0.27906740720504003,444,5012,0,3085
IMG-ARM2-K5-replicate,1.0,2,508,456.0,52.0,4562.0,0.16503800217155268,0.2710189085383704,420,5012,0,3109
IMG-ARM2-K5-replicate,1.0,3,478,442.0,36.0,4576.0,0.16084425036390101,0.26692201665114956,408,5012,0,3121
IMG-ARM2-K5-replicate,1.0,4,465,439.0,26.0,4579.0,0.16013131497355465,0.26588984057855564,405,5012,0,3124
IMG-ARM2-K5-replicate,1.0,5,452,434.0,18.0,4584.0,0.15868372943327239,0.26485440735465265,402,5012,0,3127
