precision,recall,f1,n_detections,mcc,prob_t,min_votes
0.5145385587863464,0.9509345794392523,0.6677604593929449,791,0.5773894564591834,0.0,1
0.6596434359805511,0.9509345794392523,0.7789473684210526,617,0.6631246015592062,0.0,2
0.7289048473967684,0.9485981308411215,0.8243654822335026,557,0.6992837862715605,0.0,3
0.7901960784313725,0.9415887850467289,0.859275053304904,510,0.7318183781756781,0.0,4
0.8568376068376068,0.9369158878504673,0.8950892857142856,468,0.7730097462414565,0.0,5
0.5576923076923077,0.9485981308411215,0.7024221453287198,728,0.6200777310121249,0.05,1
0.6928327645051194,0.9485981308411215,0.8007889546351086,586,0.6941555735455197,0.05,2
0.7584269662921348,0.9462616822429907,0.841995841995842,534,0.7206077877175989,0.05,3
0.804,0.9392523364485982,0.8663793103448276,500,0.7437661829115906,0.05,4
0.8695652173913043,0.9345794392523364,0.9009009009009009,460,0.7818537572678714,0.05,5
0.6677685950413224,0.9439252336448598,0.782187802516941,605,0.7238360026930011,0.1,1
0.7666034155597723,0.9439252336448598,0.8460732984293193,527,0.7561288285069473,0.1,2
0.8241308793456033,0.9415887850467289,0.8789531079607416,489,0.7730097462414565,0.1,3
0.851063829787234,0.9345794392523364,0.8908685968819599,470,0.7778569890568501,0.1,4
0.8984198645598194,0.9299065420560748,0.9138920780711826,443,0.779695835162132,0.1,5
0.7423076923076923,0.9018691588785047,0.8143459915611815,520,0.7964527580096148,0.15,1
0.8195329087048833,0.9018691588785047,0.8587319243604004,471,0.8100183902390264,0.15,2
0.8671171171171171,0.8995327102803738,0.8830275229357798,444,0.8145845188519937,0.15,3
0.8863109048723898,0.8925233644859814,0.8894062863795111,431,0.806944333891053,0.15,4
0.9178743961352657,0.8878504672897196,0.9026128266033253,414,0.803987935394555,0.15,5
0.7455621301775148,0.883177570093458,0.8085561497326205,507,0.7970828159413165,0.2,1
0.8217391304347826,0.883177570093458,0.8513513513513514,460,0.8061787329325777,0.2,2
0.8706697459584296,0.8808411214953271,0.875725900116144,433,0.8153647729440837,0.2,3
0.8904761904761904,0.8738317757009346,0.8820754716981133,420,0.807772216747559,0.2,4
0.9207920792079208,0.8691588785046729,0.8942307692307692,404,0.800211456137085,0.2,5
0.7649572649572649,0.8364485981308412,0.7991071428571429,468,0.807772216747559,0.3,1
0.8364485981308412,0.8364485981308412,0.8364485981308412,428,0.8086632329949384,0.3,2
0.8836633663366337,0.8341121495327103,0.8581730769230769,404,0.813362717548329,0.3,3
0.9030612244897959,0.8271028037383178,0.8634146341463415,392,0.8058815729819991,0.3,4
0.9336870026525199,0.822429906542056,0.8745341614906832,377,0.7984307358455344,0.3,5
0.7655913978494624,0.8317757009345794,0.7973124300111982,465,0.8124316205541839,0.35,1
0.8376470588235294,0.8317757009345794,0.8347010550996483,425,0.813362717548329,0.35,2
0.885286783042394,0.8294392523364486,0.8564535585042219,401,0.8180867691256557,0.35,3
0.9048843187660668,0.822429906542056,0.8616891064871481,389,0.8106383330037031,0.35,4
0.9358288770053476,0.8177570093457944,0.8728179551122194,374,0.8032203583284508,0.35,5
0.7683982683982684,0.8294392523364486,0.7977528089887641,462,0.8124316205541839,0.4,1
0.8412322274881516,0.8294392523364486,0.8352941176470587,422,0.813362717548329,0.4,2
0.8894472361809045,0.8271028037383178,0.8571428571428571,398,0.8180867691256557,0.4,3
0.9093264248704663,0.8200934579439252,0.8624078624078624,386,0.8106383330037031,0.4,4
0.9407008086253369,0.8154205607476636,0.8735919899874843,371,0.8032203583284508,0.4,5
0.7680180180180181,0.7967289719626168,0.7821100917431193,444,0.8069256076773299,0.65,1
0.8419753086419753,0.7967289719626168,0.8187274909963986,405,0.8117243870798304,0.65,2
0.8923884514435696,0.794392523364486,0.8405438813349815,381,0.816549183557112,0.65,3
0.9108108108108108,0.7873831775700935,0.8446115288220551,370,0.8092132890431181,0.65,4
0.9436619718309859,0.7827102803738317,0.855683269476373,355,0.8019065930330951,0.65,5
0.7674943566591422,0.794392523364486,0.7807118254879449,443,0.8032203583284508,0.7,1
0.8415841584158416,0.794392523364486,0.8173076923076922,404,0.8080358148482207,0.7,2
0.8921052631578947,0.7920560747663551,0.8391089108910891,380,0.8128775194818175,0.7,3
0.9105691056910569,0.7850467289719626,0.8431618569636135,369,0.805556358125651,0.7,4
0.943502824858757,0.780373831775701,0.8542199488491048,354,0.7982638604603018,0.7,5
0.7669683257918553,0.7920560747663551,0.7793103448275862,442,0.8032203583284508,0.75,1
0.8411910669975186,0.7920560747663551,0.815884476534296,403,0.8080358148482207,0.75,2
0.8918205804749341,0.7897196261682243,0.8376703841387857,379,0.8128775194818175,0.75,3
0.9103260869565217,0.7827102803738317,0.8417085427135678,368,0.805556358125651,0.75,4
0.943342776203966,0.7780373831775701,0.852752880921895,353,0.7982638604603018,0.75,5
0.7685185185185185,0.7757009345794392,0.7720930232558139,432,0.795831732710045,0.8,1
0.8447837150127226,0.7757009345794392,0.8087697929354446,393,0.800680684536038,0.8,2
0.8945945945945946,0.7733644859813084,0.8295739348370926,370,0.805556358125651,0.8,3
0.9136490250696379,0.7663551401869159,0.8335451080050826,359,0.7982638604603018,0.8,4
0.9476744186046512,0.7616822429906542,0.8445595854922281,344,0.7909989614414764,0.8,5
0.7703016241299304,0.7757009345794392,0.7729918509895228,431,0.795831732710045,0.85,1
0.8447837150127226,0.7757009345794392,0.8087697929354446,393,0.800680684536038,0.85,2
0.8945945945945946,0.7733644859813084,0.8295739348370926,370,0.805556358125651,0.85,3
0.9136490250696379,0.7663551401869159,0.8335451080050826,359,0.7982638604603018,0.85,4
0.9476744186046512,0.7616822429906542,0.8445595854922281,344,0.7909989614414764,0.85,5
0.7698209718670077,0.7032710280373832,0.735042735042735,391,0.7592903214893949,0.95,1
0.840782122905028,0.7032710280373832,0.7659033078880407,358,0.7643101321324025,0.95,2
0.8928571428571429,0.7009345794392523,0.7853403141361256,336,0.7657738928064833,0.95,3
0.9113149847094801,0.6962616822429907,0.7894039735099337,327,0.7657738928064833,0.95,4
0.945859872611465,0.6939252336448598,0.8005390835579513,314,0.7586201302205099,0.95,5
0.7612903225806451,0.5514018691588785,0.6395663956639566,310,0.7126055012230835,1.0,1
0.8368794326241135,0.5514018691588785,0.6647887323943661,282,0.7144946309314075,1.0,2
0.8969465648854962,0.5490654205607477,0.6811594202898551,262,0.7130014206810178,1.0,3
0.9140625,0.5467289719626168,0.6842105263157894,256,0.7130014206810178,1.0,4
0.9549180327868853,0.544392523364486,0.6934523809523809,244,0.70608766556499,1.0,5
