label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
scale-4-wbf,20,0.3202,0.2703,0.371,0.2226,0.1813,0.2685,0.5701,0.4987,0.6351,normal,False,0.2874743326488706,487,zero_fraction_heuristic,
scale-4-wbf,30,0.3538,0.3022,0.4069,0.246,0.2018,0.2947,0.6299,0.5558,0.6944,normal,False,0.2874743326488706,487,zero_fraction_heuristic,
scale-4-wbf,40,0.3719,0.318,0.4258,0.2585,0.2126,0.3087,0.6621,0.5862,0.7262,normal,False,0.2874743326488706,487,zero_fraction_heuristic,
scale-4-wbf,50,0.3822,0.3271,0.4378,0.2657,0.2178,0.3176,0.6805,0.6057,0.743,normal,False,0.2874743326488706,487,zero_fraction_heuristic,
