threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,3072,0.1344,0.9494,0.2355,0.1994,0.2739,0.1117,0.1597,0.925,0.9693
0.05,2041,0.2024,0.9494,0.3336,0.2861,0.3822,0.1684,0.2391,0.925,0.9693
0.1,1163,0.3534,0.9448,0.5144,0.46,0.5661,0.305,0.4043,0.9209,0.9661
0.15,650,0.6092,0.9103,0.73,0.6863,0.7702,0.5568,0.6626,0.877,0.9396
0.2,637,0.6185,0.9057,0.7351,0.6912,0.7747,0.5658,0.6715,0.8724,0.9365
0.25,578,0.654,0.869,0.7463,0.7049,0.7859,0.6003,0.7087,0.8283,0.9034
0.3,578,0.654,0.869,0.7463,0.7049,0.7859,0.6003,0.7087,0.8283,0.9034
0.35,575,0.6539,0.8644,0.7446,0.7031,0.7837,0.6006,0.708,0.8241,0.9
0.4,574,0.6533,0.8621,0.7433,0.7022,0.7833,0.6004,0.7076,0.8216,0.8971
0.45,547,0.66,0.8299,0.7352,0.6953,0.7754,0.6057,0.7154,0.7899,0.8662
0.5,547,0.66,0.8299,0.7352,0.6953,0.7754,0.6057,0.7154,0.7899,0.8662
0.55,547,0.66,0.8299,0.7352,0.6953,0.7754,0.6057,0.7154,0.7899,0.8662
0.6,547,0.66,0.8299,0.7352,0.6953,0.7754,0.6057,0.7154,0.7899,0.8662
0.65,547,0.66,0.8299,0.7352,0.6953,0.7754,0.6057,0.7154,0.7899,0.8662
0.7,547,0.66,0.8299,0.7352,0.6953,0.7754,0.6057,0.7154,0.7899,0.8662
0.75,541,0.6599,0.8207,0.7316,0.692,0.7721,0.6052,0.7152,0.7794,0.8591
0.8,532,0.6579,0.8046,0.7239,0.6836,0.7634,0.6029,0.7123,0.7638,0.8415
0.85,531,0.6591,0.8046,0.7246,0.6843,0.7638,0.604,0.7135,0.7638,0.8415
0.9,471,0.6561,0.7103,0.6821,0.6407,0.7222,0.6013,0.714,0.6643,0.7538
0.95,468,0.6538,0.7034,0.6777,0.6358,0.7179,0.6,0.7121,0.6559,0.7471
1.0,325,0.6338,0.4736,0.5421,0.4992,0.5851,0.5746,0.696,0.4255,0.5221
