label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
scale-4-greedy-t3,20,0.5987,0.5403,0.6516,0.6939,0.638,0.745,0.5264,0.4571,0.5899,sparse_cross_grid,False,0.5277207392197125,487,zero_fraction_heuristic,
scale-4-greedy-t3,30,0.6667,0.6092,0.7172,0.7727,0.7204,0.8167,0.5862,0.5141,0.6504,sparse_cross_grid,False,0.5297741273100616,487,zero_fraction_heuristic,
scale-4-greedy-t3,40,0.685,0.6268,0.7338,0.7939,0.7432,0.8369,0.6023,0.5285,0.6652,sparse_cross_grid,False,0.5297741273100616,487,zero_fraction_heuristic,
scale-4-greedy-t3,50,0.6928,0.6369,0.7407,0.803,0.7533,0.8453,0.6092,0.5369,0.6723,sparse_cross_grid,False,0.5318275154004107,487,zero_fraction_heuristic,
