rung,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
G3IMG-ARM2-K1-inherited,0.0,1,22219,4744.0,17475.0,274.0,0.3483496714028711,0.10660710710139258,3180,876,4136,349
G3IMG-ARM2-K1-inherited,0.01,1,18178,4738.0,13440.0,280.0,0.4085187101224349,0.18490690919491098,3093,1391,3621,436
G3IMG-ARM2-K1-inherited,0.02,1,13970,4730.0,9240.0,288.0,0.4982093954076258,0.34319950535567284,2964,2475,2537,565
G3IMG-ARM2-K1-inherited,0.05,1,13767,4728.0,9039.0,290.0,0.5033803566675539,0.3563742797370137,2959,2557,2455,570
G3IMG-ARM2-K1-inherited,0.08,1,9500,4703.0,4797.0,315.0,0.6478853836616614,0.6587645529382994,2761,4373,639,768
G3IMG-ARM2-K1-inherited,0.1,1,9499,4703.0,4796.0,315.0,0.6479300130881035,0.6589980961546672,2761,4374,638,768
G3IMG-ARM2-K1-inherited,0.15,1,9352,4699.0,4653.0,319.0,0.6540013917884482,0.6713434114104627,2751,4437,575,778
G3IMG-ARM2-K1-inherited,0.2,1,9171,4697.0,4474.0,321.0,0.6620621608288111,0.6886349287816242,2743,4517,495,786
G3IMG-ARM2-K1-inherited,0.25,1,9147,4696.0,4451.0,322.0,0.6630427109071656,0.6903426429003988,2742,4525,487,787
G3IMG-ARM2-K1-inherited,0.3,1,9126,4694.0,4432.0,324.0,0.6637443438914028,0.6915646346356908,2738,4534,478,791
G3IMG-ARM2-K1-inherited,0.35,1,9122,4694.0,4428.0,324.0,0.6639321074964639,0.6918100244141527,2738,4535,477,791
G3IMG-ARM2-K1-inherited,0.4,1,9095,4693.0,4402.0,325.0,0.6650605824417205,0.6947637383802294,2736,4549,463,793
G3IMG-ARM2-K1-inherited,0.45,1,9085,4693.0,4392.0,325.0,0.6655321562788059,0.6950123509109011,2735,4551,461,794
G3IMG-ARM2-K1-inherited,0.55,1,9070,4693.0,4377.0,325.0,0.6662407722884724,0.696741348175741,2735,4558,454,794
G3IMG-ARM2-K1-inherited,0.65,1,9069,4693.0,4376.0,325.0,0.6662880670121387,0.696741348175741,2735,4558,454,794
G3IMG-ARM2-K1-inherited,0.7,1,9064,4693.0,4371.0,325.0,0.6665246413861668,0.6974834699687729,2735,4561,451,794
G3IMG-ARM2-K1-inherited,0.75,1,9062,4693.0,4369.0,325.0,0.6666193181818182,0.6979785935325102,2735,4563,449,794
G3IMG-ARM2-K1-inherited,0.78,1,9044,4693.0,4351.0,325.0,0.6674726212487555,0.6994746431519684,2733,4571,441,796
G3IMG-ARM2-K1-inherited,0.8,1,9043,4693.0,4350.0,325.0,0.6675200910319323,0.6994746431519684,2733,4571,441,796
G3IMG-ARM2-K1-inherited,0.85,1,9042,4693.0,4349.0,325.0,0.6675675675675676,0.6997230113172097,2733,4572,440,796
G3IMG-ARM2-K1-inherited,0.88,1,8911,4687.0,4224.0,331.0,0.6729844209921746,0.7128914730983568,2721,4636,376,808
G3IMG-ARM2-K1-inherited,0.9,1,8846,4686.0,4160.0,332.0,0.67599538372764,0.7186344021497479,2713,4666,346,816
G3IMG-ARM2-K1-inherited,0.92,1,8834,4684.0,4150.0,334.0,0.67629223216864,0.7201768702200446,2713,4672,340,816
G3IMG-ARM2-K1-inherited,0.95,1,8792,4679.0,4113.0,339.0,0.6776249094858798,0.7223800280764129,2706,4687,325,823
G3IMG-ARM2-K1-inherited,0.96,1,7738,4464.0,3274.0,554.0,0.6999059266227657,0.7670370808557413,2573,4960,52,956
G3IMG-ARM2-K1-inherited,0.98,1,7731,4461.0,3270.0,557.0,0.699819593693623,0.7671837450900301,2571,4962,50,958
G3IMG-ARM2-K1-inherited,0.99,1,2210,1604.0,606.0,3414.0,0.4438295517432208,0.48676180545680053,1225,5010,2,2304
G3IMG-ARM2-K1-inherited,1.0,1,695,538.0,157.0,4480.0,0.18834237703483284,0.2971090306139277,502,5011,1,3027
