R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi,MCC,MCC_CI_lo,MCC_CI_hi,tile_TP,tile_TN,tile_FP,tile_FN,sensitivity,specificity
5,589,12983,4421,4731,279,0,5010,0.043398172708517535,0.03955865619841073,0.0472413175394602,0.11756487025948104,0.10784690650708233,0.1271204225948774,0.06339468302658487,0.057984735135195094,0.06872201894415661,0.2080835062176441,0.1890536832972775,0.22689581766489142,3035,1609,3408,489,0.8612372304199774,0.3207095874028304
10,1724,11848,3286,4731,279,0,5010,0.12702623047450634,0.11981037354464891,0.13455674418072006,0.3441117764471058,0.32907091887510265,0.3590392334197879,0.18555591432569152,0.1760504743078133,0.19528703190916094,0.2080835062176441,0.1890536832972775,0.22689581766489142,3035,1609,3408,489,0.8612372304199774,0.3207095874028304
15,2763,10809,2247,4731,279,0,5010,0.20358090185676392,0.19426118949805643,0.21317091510746608,0.551497005988024,0.5359447622241954,0.567023099983066,0.29738456570875044,0.2857142857142857,0.3090832718927021,0.2080835062176441,0.1890536832972775,0.22689581766489142,3035,1609,3408,489,0.8612372304199774,0.3207095874028304
20,3475,10097,1535,4731,279,0,5010,0.2560418508694371,0.24518347518936046,0.2667847164623417,0.6936127744510978,0.6788114285163925,0.7079020910288233,0.37401786675277154,0.3611491180457462,0.3864894215323947,0.2080835062176441,0.1890536832972775,0.22689581766489142,3035,1609,3408,489,0.8612372304199774,0.3207095874028304
25,3896,9676,1114,4731,279,0,5010,0.287061597406425,0.2755743537010467,0.29864407750603594,0.7776447105788423,0.7646697284433953,0.7903229847600204,0.41933053492627276,0.406189941910387,0.4324354259831452,0.2080835062176441,0.1890536832972775,0.22689581766489142,3035,1609,3408,489,0.8612372304199774,0.3207095874028304
30,4146,9426,864,4731,279,0,5010,0.30548187444739167,0.2934171765363998,0.3174963802335987,0.8275449101796407,0.8156926596201215,0.8390968568141995,0.4462382951243139,0.43261333242853034,0.4597016844069648,0.2080835062176441,0.1890536832972775,0.22689581766489142,3035,1609,3408,489,0.8612372304199774,0.3207095874028304
35,4266,9306,744,4731,279,0,5010,0.31432360742705573,0.3020579347184774,0.3266089757698774,0.8514970059880239,0.8403782781228433,0.8624021666088848,0.4591540200193736,0.445368297896689,0.4727626215204842,0.2080835062176441,0.1890536832972775,0.22689581766489142,3035,1609,3408,489,0.8612372304199774,0.3207095874028304
40,4314,9258,696,4731,279,0,5010,0.3178603006189213,0.30545558001592793,0.33014689730435404,0.8610778443113772,0.8502029658054,0.8718471469181135,0.4643203099773975,0.4505415565363252,0.47791413816274986,0.2080835062176441,0.1890536832972775,0.22689581766489142,3035,1609,3408,489,0.8612372304199774,0.3207095874028304
45,4341,9231,669,4731,279,0,5010,0.3198496905393457,0.3074185973056917,0.33217766598668047,0.8664670658682635,0.8557970120694385,0.8770221480982053,0.467226348078786,0.4533741762328854,0.4808274861412443,0.2080835062176441,0.1890536832972775,0.22689581766489142,3035,1609,3408,489,0.8612372304199774,0.3207095874028304
50,4356,9216,654,4731,279,0,5010,0.3209549071618037,0.30853470238086306,0.3333333333333333,0.8694610778443114,0.8588067455437992,0.8798554773361071,0.4688408136906683,0.4550454718727877,0.4825270902045696,0.2080835062176441,0.1890536832972775,0.22689581766489142,3035,1609,3408,489,0.8612372304199774,0.3207095874028304
75,4379,9193,631,4731,279,0,5010,0.32264957264957267,0.31017720631738543,0.33513239200804057,0.8740518962075848,0.8636363636363636,0.8841803816476671,0.4713163276288882,0.4574186069744756,0.4850521361923665,0.2080835062176441,0.1890536832972775,0.22689581766489142,3035,1609,3408,489,0.8612372304199774,0.3207095874028304
100,4397,9175,613,4731,279,0,5010,0.32397583259652224,0.3114943685636474,0.3364521960603431,0.8776447105788423,0.8673530345429459,0.8877489953780117,0.4732536863631471,0.45931431954409363,0.48689308468852555,0.2080835062176441,0.1890536832972775,0.22689581766489142,3035,1609,3408,489,0.8612372304199774,0.3207095874028304
125,4409,9163,601,4731,279,0,5010,0.32486000589448866,0.3122908968972418,0.33744861541802357,0.8800399201596807,0.8697926084008799,0.8899661411113043,0.47454525885265314,0.46061668813554757,0.48821231496766787,0.2080835062176441,0.1890536832972775,0.22689581766489142,3035,1609,3408,489,0.8612372304199774,0.3207095874028304
150,4416,9156,594,4731,279,0,5010,0.3253757736516357,0.3128341839842449,0.33796228194733197,0.881437125748503,0.8712829267553366,0.8914255820041094,0.4752986761381983,0.46136667216282573,0.4890395360699496,0.2080835062176441,0.1890536832972775,0.22689581766489142,3035,1609,3408,489,0.8612372304199774,0.3207095874028304
