threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,536,0.6884,0.8483,0.76,0.7177,0.7979,0.6287,0.7406,0.8095,0.8861
0.05,473,0.7801,0.8483,0.8128,0.7738,0.8448,0.7286,0.8259,0.8095,0.8861
0.1,428,0.8575,0.8437,0.8505,0.8171,0.8797,0.8134,0.8924,0.804,0.8828
0.15,381,0.9396,0.823,0.8775,0.847,0.905,0.9115,0.9627,0.7791,0.8657
0.2,377,0.9443,0.8184,0.8768,0.8457,0.9045,0.916,0.967,0.7738,0.8605
0.25,361,0.9529,0.7908,0.8643,0.8324,0.8944,0.9286,0.9728,0.7437,0.8345
0.3,361,0.9529,0.7908,0.8643,0.8324,0.8944,0.9286,0.9728,0.7437,0.8345
0.35,361,0.9529,0.7908,0.8643,0.8324,0.8944,0.9286,0.9728,0.7437,0.8345
0.4,360,0.9528,0.7885,0.8629,0.8305,0.8921,0.9284,0.9727,0.7408,0.8321
0.45,348,0.954,0.7632,0.848,0.8151,0.8776,0.9306,0.9742,0.716,0.8079
0.5,348,0.954,0.7632,0.848,0.8151,0.8776,0.9306,0.9742,0.716,0.8079
0.55,348,0.954,0.7632,0.848,0.8151,0.8776,0.9306,0.9742,0.716,0.8079
0.6,348,0.954,0.7632,0.848,0.8151,0.8776,0.9306,0.9742,0.716,0.8079
0.65,348,0.954,0.7632,0.848,0.8151,0.8776,0.9306,0.9742,0.716,0.8079
0.7,348,0.954,0.7632,0.848,0.8151,0.8776,0.9306,0.9742,0.716,0.8079
0.75,345,0.9536,0.7563,0.8436,0.81,0.8726,0.93,0.9739,0.7091,0.8009
0.8,338,0.9527,0.7402,0.8331,0.8,0.8633,0.9276,0.9735,0.6928,0.7843
0.85,338,0.9527,0.7402,0.8331,0.8,0.8633,0.9276,0.9735,0.6928,0.7843
0.9,299,0.9532,0.6552,0.7766,0.7392,0.8126,0.9266,0.9752,0.6053,0.7014
0.95,297,0.9529,0.6506,0.7732,0.7357,0.8087,0.9261,0.9751,0.6012,0.6964
1.0,195,0.9487,0.4253,0.5873,0.5389,0.6312,0.9149,0.9778,0.3777,0.4724
