label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
scale-32-greedy-t2,20,0.5096,0.4595,0.5605,0.4751,0.4244,0.5263,0.5494,0.4783,0.6123,normal,False,0.4620123203285421,487,zero_fraction_heuristic,
scale-32-greedy-t2,30,0.5608,0.5099,0.6075,0.5229,0.4725,0.5702,0.6046,0.5324,0.6674,normal,False,0.4620123203285421,487,zero_fraction_heuristic,
scale-32-greedy-t2,40,0.5885,0.54,0.6339,0.5487,0.4983,0.596,0.6345,0.5607,0.6971,normal,False,0.4620123203285421,487,zero_fraction_heuristic,
scale-32-greedy-t2,50,0.6055,0.5564,0.6504,0.5646,0.5147,0.6118,0.6529,0.577,0.7142,normal,False,0.4620123203285421,487,zero_fraction_heuristic,
