threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,327,0.9205,0.692,0.79,0.7477,0.8312,0.8849,0.9508,0.6357,0.75
0.05,324,0.929,0.692,0.7931,0.7507,0.8331,0.8941,0.9572,0.6357,0.75
0.1,320,0.9406,0.692,0.7974,0.754,0.8381,0.9091,0.9661,0.6357,0.75
0.15,306,0.9673,0.6805,0.7989,0.7559,0.8399,0.9406,0.9863,0.6247,0.7396
0.2,305,0.9672,0.6782,0.7973,0.7539,0.8381,0.9406,0.9863,0.6223,0.7382
0.25,292,0.9726,0.6529,0.7813,0.7391,0.8225,0.9498,0.9888,0.5975,0.7115
0.3,292,0.9726,0.6529,0.7813,0.7391,0.8225,0.9498,0.9888,0.5975,0.7115
0.35,292,0.9726,0.6529,0.7813,0.7391,0.8225,0.9498,0.9888,0.5975,0.7115
0.4,291,0.9725,0.6506,0.7796,0.7373,0.8209,0.9498,0.9888,0.595,0.7085
0.45,281,0.9751,0.6299,0.7654,0.7222,0.8083,0.9544,0.9899,0.5754,0.6863
0.5,281,0.9751,0.6299,0.7654,0.7222,0.8083,0.9544,0.9899,0.5754,0.6863
0.55,281,0.9751,0.6299,0.7654,0.7222,0.8083,0.9544,0.9899,0.5754,0.6863
0.6,281,0.9751,0.6299,0.7654,0.7222,0.8083,0.9544,0.9899,0.5754,0.6863
0.65,281,0.9751,0.6299,0.7654,0.7222,0.8083,0.9544,0.9899,0.5754,0.6863
0.7,281,0.9751,0.6299,0.7654,0.7222,0.8083,0.9544,0.9899,0.5754,0.6863
0.75,278,0.9748,0.623,0.7602,0.7174,0.8025,0.954,0.9899,0.5704,0.68
0.8,272,0.9743,0.6092,0.7496,0.7073,0.7903,0.9527,0.9896,0.5553,0.6625
0.85,272,0.9743,0.6092,0.7496,0.7073,0.7903,0.9527,0.9896,0.5553,0.6625
0.9,237,0.9705,0.5287,0.6845,0.6353,0.7325,0.9457,0.9883,0.474,0.586
0.95,235,0.9702,0.5241,0.6806,0.6314,0.7291,0.9454,0.9883,0.4688,0.582
1.0,152,0.9737,0.3402,0.5043,0.447,0.5567,0.9437,0.994,0.2901,0.3899
