R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi,MCC,MCC_CI_lo,MCC_CI_hi,tile_TP,tile_TN,tile_FP,tile_FN,sensitivity,specificity
5,418,9492,4328,4746,0,0,4746,0.042179616548940466,0.0379499789932559,0.04659465288763626,0.08807416772018542,0.07986088446475195,0.09655175889176959,0.05704148471615721,0.05149721826477535,0.06275840102737154,0.26430740253802,0.2445949090271661,0.28338486751411296,2689,2396,2764,692,0.795326826382727,0.46434108527131784
10,1350,8560,3396,4746,0,0,4746,0.136226034308779,0.12808416664133815,0.14447102271593443,0.28445006321112515,0.27033476141740126,0.298535793195835,0.18422489082969432,0.1741943071495883,0.19418644541993604,0.26430740253802,0.2445949090271661,0.28338486751411296,2689,2396,2764,692,0.795326826382727,0.46434108527131784
15,2268,7642,2478,4746,0,0,4746,0.22885973763874873,0.2179564248271986,0.24002833243964733,0.4778761061946903,0.46198087645686686,0.4942705523989367,0.3094978165938865,0.2969900416184254,0.32215774988698975,0.26430740253802,0.2445949090271661,0.28338486751411296,2689,2396,2764,692,0.795326826382727,0.46434108527131784
20,3011,6899,1735,4746,0,0,4746,0.3038345105953582,0.2911930457593173,0.31647294919199065,0.6344289928360725,0.6186990124362186,0.6504135629763078,0.4108897379912664,0.397220457151312,0.42440000937707406,0.26430740253802,0.2445949090271661,0.28338486751411296,2689,2396,2764,692,0.795326826382727,0.46434108527131784
25,3442,6468,1304,4746,0,0,4746,0.34732593340060547,0.33370235322883623,0.3607123819483316,0.7252423093131057,0.710855978849388,0.7398370388270594,0.4697052401746725,0.45549696022859154,0.48345248509043987,0.26430740253802,0.2445949090271661,0.28338486751411296,2689,2396,2764,692,0.795326826382727,0.46434108527131784
30,3660,6250,1086,4746,0,0,4746,0.3693239152371342,0.3554715326430975,0.38313054096465404,0.7711757269279393,0.757562793440378,0.7843922394590254,0.4994541484716157,0.4852637805697522,0.5133283947089341,0.26430740253802,0.2445949090271661,0.28338486751411296,2689,2396,2764,692,0.795326826382727,0.46434108527131784
35,3767,6143,979,4746,0,0,4746,0.38012108980827447,0.3660009400974215,0.3941273844297147,0.7937210282343026,0.7807053437507508,0.8067498473721292,0.5140556768558951,0.49989359850035553,0.5279079229543803,0.26430740253802,0.2445949090271661,0.28338486751411296,2689,2396,2764,692,0.795326826382727,0.46434108527131784
40,3815,6095,931,4746,0,0,4746,0.3849646821392533,0.370769478022258,0.39898441592182504,0.803834808259587,0.7908279358236819,0.8168109034461728,0.5206058951965066,0.5063184957418528,0.5346296255411235,0.26430740253802,0.2445949090271661,0.28338486751411296,2689,2396,2764,692,0.795326826382727,0.46434108527131784
45,3848,6062,898,4746,0,0,4746,0.38829465186680123,0.3739702036747211,0.4023799544347222,0.81078803202697,0.797948442299254,0.8235415848121546,0.5251091703056768,0.5107172445870565,0.5390939300710403,0.26430740253802,0.2445949090271661,0.28338486751411296,2689,2396,2764,692,0.795326826382727,0.46434108527131784
50,4185,5725,975,4746,414,1,5160,0.42230070635721495,0.4077224169790098,0.43660443359910367,0.811046511627907,0.7987815490057156,0.823147732264145,0.555408095554081,0.5415335867971974,0.568980746150442,0.27379037869988265,0.2543632132841881,0.2931434976921431,2803,2367,2650,721,0.7954029511918275,0.4717958939605342
75,4207,5703,1132,4746,593,1,5339,0.4245206861755802,0.4098010585350317,0.43892339264344843,0.7879752762689642,0.7754267770270136,0.8004119175316854,0.5517738868122499,0.5381206393806904,0.5652595059651564,0.2726793784364935,0.25312014181107945,0.291981559354879,2812,2359,2641,729,0.7941259531205874,0.4718
100,4228,5682,1202,4746,684,1,5430,0.42663975782038344,0.4120035020504407,0.4410906991769568,0.7786372007366482,0.765874471159855,0.7914429318077376,0.5512385919165581,0.5377577060118099,0.5646970428114705,0.2728722025762444,0.25340463457259044,0.2924173572502733,2819,2356,2634,732,0.7938608842579555,0.4721442885771543
125,4240,5670,1234,4746,728,1,5474,0.42785065590312815,0.41328794853863887,0.4424288552596471,0.7745706978443552,0.761764362903396,0.7874047172476735,0.5512220488819553,0.5377190810479268,0.5646801459792192,0.27321632754650194,0.25379950441810256,0.29265068936470623,2823,2355,2630,733,0.7938695163104612,0.4724172517552658
150,4251,5659,1257,4746,762,1,5508,0.4289606458123108,0.414351438238831,0.4434840332447811,0.7717864923747276,0.7589136485500712,0.7846576412481244,0.551433389544688,0.5378668423071425,0.5649335483450327,0.27321632754650194,0.25379950441810256,0.29265068936470623,2823,2355,2630,733,0.7938695163104612,0.4724172517552658
