R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi
50,4266,639,895,4746,415,0,5161,0.8697247706422019,0.8601003569005249,0.8794723447151761,0.8265839953497385,0.8164191495951076,0.8377373078401795,0.8476058017087225,0.8399590143669852,0.8544943333595747
