label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles
consensus_t10,5,0.1883,0.1804,0.1949,0.276,0.2667,0.2846,0.1429,0.1367,0.1486,0.5737,0.5586,0.5886,0.6518,0.9264,normal,False,0.4088235294117647,340
consensus_t10,10,0.4352,0.425,0.4455,0.638,0.6249,0.6482,0.3302,0.3207,0.3401,0.5737,0.5586,0.5886,0.6518,0.9264,normal,False,0.4235294117647059,340
consensus_t10,15,0.5746,0.5665,0.5869,0.8423,0.8338,0.8511,0.436,0.4266,0.4478,0.5737,0.5586,0.5886,0.6518,0.9264,normal,False,0.4264705882352941,340
consensus_t10,20,0.6112,0.6032,0.6217,0.8961,0.8877,0.9035,0.4638,0.4542,0.4748,0.5737,0.5586,0.5886,0.6518,0.9264,normal,False,0.4294117647058823,340
consensus_t10,25,0.621,0.6122,0.6315,0.9104,0.9026,0.9176,0.4712,0.4614,0.4824,0.5737,0.5586,0.5886,0.6518,0.9264,normal,False,0.4294117647058823,340
consensus_t10,30,0.6235,0.6146,0.634,0.914,0.9058,0.9209,0.4731,0.4634,0.4845,0.5737,0.5586,0.5886,0.6518,0.9264,normal,False,0.4294117647058823,340
consensus_t10,35,0.6259,0.617,0.6363,0.9176,0.9087,0.9239,0.475,0.4652,0.4867,0.5737,0.5586,0.5886,0.6518,0.9264,normal,False,0.4294117647058823,340
consensus_t10,40,0.6259,0.617,0.6363,0.9176,0.9087,0.9239,0.475,0.4652,0.4867,0.5737,0.5586,0.5886,0.6518,0.9264,normal,False,0.4294117647058823,340
consensus_t10,45,0.6259,0.617,0.6363,0.9176,0.9087,0.9239,0.475,0.4652,0.4867,0.5737,0.5586,0.5886,0.6518,0.9264,normal,False,0.4294117647058823,340
consensus_t10,50,0.6259,0.617,0.6363,0.9176,0.9087,0.9239,0.475,0.4652,0.4867,0.5737,0.5586,0.5886,0.6518,0.9264,normal,False,0.4294117647058823,340
consensus_t10,75,0.6259,0.617,0.6363,0.9176,0.9087,0.9239,0.475,0.4652,0.4867,0.5737,0.5586,0.5886,0.6518,0.9264,normal,False,0.4294117647058823,340
consensus_t10,100,0.6259,0.617,0.6363,0.9176,0.9087,0.9239,0.475,0.4652,0.4867,0.5737,0.5586,0.5886,0.6518,0.9264,normal,False,0.4294117647058823,340
consensus_t10,125,0.6259,0.617,0.6363,0.9176,0.9087,0.9239,0.475,0.4652,0.4867,0.5737,0.5586,0.5886,0.6518,0.9264,normal,False,0.4294117647058823,340
consensus_t10,150,0.6259,0.617,0.6363,0.9176,0.9087,0.9239,0.475,0.4652,0.4867,0.5737,0.5586,0.5886,0.6518,0.9264,normal,False,0.4294117647058823,340
