R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi,MCC,MCC_CI_lo,MCC_CI_hi,tile_TP,tile_TN,tile_FP,tile_FN,sensitivity,specificity
5,570,4216,4440,4731,279,0,5010,0.11909736732135395,0.10918855233924908,0.12877690451564172,0.11377245508982035,0.10415823727606811,0.12319744561655575,0.11637403021641486,0.10663942397561513,0.1258245855146864,0.679608597108498,0.6657265917608526,0.6932904430579462,2423,4776,241,1101,0.6875709421112373,0.9519633246960335
10,1645,3141,3365,4731,279,0,5010,0.34371082323443375,0.32910582566422875,0.35851888209297084,0.3283433133732535,0.3135908148666185,0.343050471874921,0.33585136790526743,0.32155277137127297,0.350171979530936,0.679608597108498,0.6657265917608526,0.6932904430579462,2423,4776,241,1101,0.6875709421112373,0.9519633246960335
15,2623,2163,2387,4731,279,0,5010,0.5480568324279147,0.5327761407820256,0.5633686647375274,0.5235528942115768,0.5079487368034343,0.5391170452919057,0.5355247039608002,0.5208616614201687,0.5500106289129458,0.679608597108498,0.6657265917608526,0.6932904430579462,2423,4776,241,1101,0.6875709421112373,0.9519633246960335
20,3294,1492,1716,4731,279,0,5010,0.6882574174676138,0.6738034997538769,0.7026031260677633,0.6574850299401198,0.6421490179158945,0.6722505062750358,0.6725193956717027,0.6590905656402835,0.6855352919574497,0.679608597108498,0.6657265917608526,0.6932904430579462,2423,4776,241,1101,0.6875709421112373,0.9519633246960335
25,3684,1102,1326,4731,279,0,5010,0.7697450898453824,0.7570366499745991,0.7822848822243331,0.7353293413173653,0.721523865962257,0.7489795135338984,0.7521437321355655,0.7406200604684303,0.7631841569076411,0.679608597108498,0.6657265917608526,0.6932904430579462,2423,4776,241,1101,0.6875709421112373,0.9519633246960335
30,3920,866,1090,4731,279,0,5010,0.8190555787714167,0.8072064409806593,0.8307727865898191,0.782435129740519,0.7695786677437395,0.7952619665773673,0.8003266639444672,0.7898669611322239,0.8102814025951943,0.679608597108498,0.6657265917608526,0.6932904430579462,2423,4776,241,1101,0.6875709421112373,0.9519633246960335
35,4034,752,976,4731,279,0,5010,0.8428750522356874,0.831734984192133,0.8538445691649293,0.805189620758483,0.7927106724867309,0.8174174757460385,0.8236014699877501,0.8141246678416082,0.8330040370298681,0.679608597108498,0.6657265917608526,0.6932904430579462,2423,4776,241,1101,0.6875709421112373,0.9519633246960335
40,4075,711,935,4731,279,0,5010,0.8514417049728374,0.8405734344349983,0.8623560143526248,0.8133732534930139,0.8011939157049375,0.8254000405104315,0.8319722335647202,0.822762026284059,0.841085378453368,0.679608597108498,0.6657265917608526,0.6932904430579462,2423,4776,241,1101,0.6875709421112373,0.9519633246960335
45,4097,689,913,4731,279,0,5010,0.8560384454659423,0.8453717377792046,0.8667472003638643,0.8177644710578842,0.8056693701927885,0.8296741834007745,0.8364638628011434,0.8273134843282882,0.8453552635087381,0.679608597108498,0.6657265917608526,0.6932904430579462,2423,4776,241,1101,0.6875709421112373,0.9519633246960335
50,4108,678,902,4731,279,0,5010,0.8583368157124948,0.8476536841822763,0.8690427474162303,0.8199600798403194,0.8078350136910245,0.8318790230132195,0.8387096774193548,0.8296505853623847,0.8475410631213663,0.679608597108498,0.6657265917608526,0.6932904430579462,2423,4776,241,1101,0.6875709421112373,0.9519633246960335
75,4121,665,889,4731,279,0,5010,0.8610530714584204,0.8503647717405645,0.8716600316485819,0.8225548902195609,0.8105126653472655,0.8344425627531779,0.8413638219681503,0.8323829946877698,0.8501124102274629,0.679608597108498,0.6657265917608526,0.6932904430579462,2423,4776,241,1101,0.6875709421112373,0.9519633246960335
100,4133,653,877,4731,279,0,5010,0.8635603844546594,0.8529937221487316,0.8740973377887169,0.8249500998003992,0.8128927782846366,0.8367768184746871,0.8438138015516538,0.8348677611250157,0.852512773543459,0.679608597108498,0.6657265917608526,0.6932904430579462,2423,4776,241,1101,0.6875709421112373,0.9519633246960335
125,4144,642,866,4731,279,0,5010,0.8658587547012119,0.8552545904875992,0.876269210420497,0.8271457085828343,0.8150789582394472,0.8389439311798527,0.8460596161698652,0.8371855051429619,0.8546956947421345,0.679608597108498,0.6657265917608526,0.6932904430579462,2423,4776,241,1101,0.6875709421112373,0.9519633246960335
150,4148,638,862,4731,279,0,5010,0.8666945256999582,0.8561211611274716,0.8771526854793852,0.8279441117764471,0.8158634917883756,0.8397792842204772,0.846876276031033,0.8380851921737539,0.8554458644355998,0.679608597108498,0.6657265917608526,0.6932904430579462,2423,4776,241,1101,0.6875709421112373,0.9519633246960335
