R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi,MCC,MCC_CI_lo,MCC_CI_hi,tile_TP,tile_TN,tile_FP,tile_FN,sensitivity,specificity
5,456,14004,4290,4746,0,0,4746,0.03153526970954357,0.02830383411796216,0.03490319923654068,0.09608091024020228,0.08696498487889182,0.10547376979032948,0.04748516088722275,0.0428082805480038,0.0523652391663719,0.05706478869366116,0.03874069796194446,0.07326578920937551,3357,112,5048,24,0.9929015084294588,0.021705426356589147
10,1427,13033,3319,4746,0,0,4746,0.09868603042876901,0.09233360258213959,0.105241098764312,0.3006742520016856,0.28577392212098546,0.31544162679721793,0.14859939602207645,0.13989893008434512,0.1574931541428539,0.05706478869366116,0.03874069796194446,0.07326578920937551,3357,112,5048,24,0.9929015084294588,0.021705426356589147
15,2297,12163,2449,4746,0,0,4746,0.15885200553250345,0.15016967366221146,0.1675148380298793,0.4839865149599663,0.46726413751594004,0.501261389004846,0.23919608455690927,0.22792475895263206,0.25052368533407404,0.05706478869366116,0.03874069796194446,0.07326578920937551,3357,112,5048,24,0.9929015084294588,0.021705426356589147
20,2924,11536,1822,4746,0,0,4746,0.20221300138312587,0.19236522423977565,0.21233764756895487,0.6160977665402444,0.5995346661160523,0.6331699707268066,0.30448818077684053,0.29205839082104035,0.3173163928339082,0.05706478869366116,0.03874069796194446,0.07326578920937551,3357,112,5048,24,0.9929015084294588,0.021705426356589147
25,3357,11103,1389,4746,0,0,4746,0.23215767634854773,0.2213627570182858,0.24310835583455606,0.7073324905183312,0.6919632618708039,0.723060838471669,0.3495782567947517,0.3361307941994604,0.36299309820127185,0.05706478869366116,0.03874069796194446,0.07326578920937551,3357,112,5048,24,0.9929015084294588,0.021705426356589147
30,3577,10883,1169,4746,0,0,4746,0.24737206085753805,0.23621059934649213,0.25880117994731056,0.7536873156342183,0.7391571806640498,0.7683335347908345,0.3724877642403416,0.35887607887703094,0.3861606095179193,0.05706478869366116,0.03874069796194446,0.07326578920937551,3357,112,5048,24,0.9929015084294588,0.021705426356589147
35,3676,10784,1070,4746,0,0,4746,0.25421853388658366,0.24281619021105885,0.2658413962472111,0.7745469869363675,0.7607935060075174,0.7884011646614739,0.382797042590857,0.3690121491487191,0.3966200563907161,0.05706478869366116,0.03874069796194446,0.07326578920937551,3357,112,5048,24,0.9929015084294588,0.021705426356589147
40,3734,10726,1012,4746,0,0,4746,0.25822959889349933,0.24681491634754202,0.269906386333532,0.7867678044669195,0.77317799926208,0.8001284248888765,0.3888368218265126,0.3750263852356907,0.40271528991591327,0.05706478869366116,0.03874069796194446,0.07326578920937551,3357,112,5048,24,0.9929015084294588,0.021705426356589147
45,3768,10692,978,4746,0,0,4746,0.26058091286307056,0.24890387620010415,0.27227282710137507,0.7939317319848294,0.7805543268241074,0.8071401595717463,0.39237738206810374,0.37844123598516954,0.4062061015646837,0.05706478869366116,0.03874069796194446,0.07326578920937551,3357,112,5048,24,0.9929015084294588,0.021705426356589147
50,4110,10350,1050,4746,414,1,5160,0.2842323651452282,0.2722656126443041,0.2961762707955028,0.7965116279069767,0.7839767660014139,0.8093166828265639,0.41896024464831805,0.4050002437924744,0.43268143066104814,0.06101207947935951,0.04274499997399653,0.07721326515863208,3500,112,4905,24,0.9931895573212258,0.02232409806657365
75,4185,10275,1154,4746,593,1,5339,0.2894190871369295,0.2772819803238391,0.3015938196230804,0.7838546544296685,0.7709863958377908,0.7967046052313199,0.42274862366786203,0.4088216542012471,0.43641077781065574,0.06148275731200358,0.04319853309343036,0.0776431188207134,3517,112,4888,24,0.9932222536006777,0.0224
100,4212,10248,1218,4746,684,1,5430,0.29128630705394193,0.2790614225783039,0.3034457409290454,0.7756906077348066,0.7627927866274892,0.7886570676832623,0.42352941176470593,0.40961381883930303,0.4371613988644774,0.06175980005395412,0.043501144766587334,0.07791744276732748,3527,112,4878,24,0.9932413404674739,0.022444889779559118
125,4234,10226,1240,4746,728,1,5474,0.29280774550484095,0.2804814564070258,0.3049593960832084,0.773474607234198,0.760588991178758,0.786487855479245,0.4248018460921039,0.4109587661992886,0.4383725714640118,0.06189837129213924,0.04365782647274961,0.07810820842415238,3532,112,4873,24,0.9932508436445444,0.02246740220661986
150,4252,10208,1256,4746,762,1,5508,0.29405255878284925,0.281712661896393,0.3062959514164708,0.7719680464778504,0.7589788938506833,0.7849279546230904,0.42588141025641024,0.41201073302427366,0.43942878691417103,0.06189837129213924,0.04365782647274961,0.07810820842415238,3532,112,4873,24,0.9932508436445444,0.02246740220661986
