pool,vote,n_combos,mean_recall,mean_precision,mean_f1,std_f1,min_f1,max_f1,ci_lower,ci_upper,per_class
5,1,1,0.9607843137254902,0.7,0.8099173553719008,0.0,0.8099173553719008,0.8099173553719008,0.8099173553719008,0.8099173553719008,"{'burial_mound': {'mean_f1': np.float64(0.8132), 'std_f1': np.float64(0.0)}, 'benchmark_mound': {'mean_f1': np.float64(0.8), 'std_f1': np.float64(0.0)}, 'triangulation_mound': {'mean_f1': np.float64(0.6), 'std_f1': np.float64(0.0)}}"
5,2,1,0.9411764705882353,0.8888888888888888,0.9142857142857143,0.0,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,"{'burial_mound': {'mean_f1': np.float64(0.9367), 'std_f1': np.float64(0.0)}, 'benchmark_mound': {'mean_f1': np.float64(0.8889), 'std_f1': np.float64(0.0)}, 'triangulation_mound': {'mean_f1': np.float64(0.5714), 'std_f1': np.float64(0.0)}}"
5,3,1,0.7843137254901961,0.9523809523809523,0.8602150537634408,0.0,0.8602150537634408,0.8602150537634408,0.8602150537634408,0.8602150537634408,"{'burial_mound': {'mean_f1': np.float64(0.8406), 'std_f1': np.float64(0.0)}, 'benchmark_mound': {'mean_f1': np.float64(0.8889), 'std_f1': np.float64(0.0)}, 'triangulation_mound': {'mean_f1': np.float64(0.8), 'std_f1': np.float64(0.0)}}"
5,4,1,0.45098039215686275,1.0,0.6216216216216216,0.0,0.6216216216216216,0.6216216216216216,0.6216216216216216,0.6216216216216216,"{'burial_mound': {'mean_f1': np.float64(0.5556), 'std_f1': np.float64(0.0)}, 'benchmark_mound': {'mean_f1': np.float64(0.7143), 'std_f1': np.float64(0.0)}, 'triangulation_mound': {'mean_f1': np.float64(0.8), 'std_f1': np.float64(0.0)}}"
5,5,1,0.21568627450980393,1.0,0.3548387096774193,0.0,0.3548387096774193,0.3548387096774193,0.3548387096774193,0.3548387096774193,"{'burial_mound': {'mean_f1': np.float64(0.2667), 'std_f1': np.float64(0.0)}, 'benchmark_mound': {'mean_f1': np.float64(0.5), 'std_f1': np.float64(0.0)}, 'triangulation_mound': {'mean_f1': np.float64(0.5), 'std_f1': np.float64(0.0)}}"
