threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,2363,0.1744,0.9471,0.2945,0.2512,0.3367,0.1452,0.2043,0.9224,0.9675
0.05,1589,0.2593,0.9471,0.4071,0.3532,0.4592,0.2174,0.3022,0.9224,0.9675
0.1,941,0.4357,0.9425,0.5959,0.5427,0.6435,0.3828,0.4878,0.9188,0.9638
0.15,568,0.6937,0.9057,0.7856,0.7484,0.8192,0.6434,0.7425,0.8723,0.9348
0.2,557,0.7038,0.9011,0.7903,0.7529,0.825,0.6537,0.7523,0.8678,0.9305
0.25,510,0.7392,0.8667,0.7979,0.7608,0.8313,0.6899,0.7837,0.8259,0.902
0.3,510,0.7392,0.8667,0.7979,0.7608,0.8313,0.6899,0.7837,0.8259,0.902
0.35,508,0.7402,0.8644,0.7975,0.7612,0.8311,0.6912,0.7847,0.8241,0.9
0.4,507,0.7396,0.8621,0.7962,0.7602,0.8298,0.6908,0.7847,0.8216,0.8971
0.45,482,0.749,0.8299,0.7874,0.7531,0.8196,0.6994,0.7937,0.7899,0.8662
0.5,482,0.749,0.8299,0.7874,0.7531,0.8196,0.6994,0.7937,0.7899,0.8662
0.55,482,0.749,0.8299,0.7874,0.7531,0.8196,0.6994,0.7937,0.7899,0.8662
0.6,482,0.749,0.8299,0.7874,0.7531,0.8196,0.6994,0.7937,0.7899,0.8662
0.65,482,0.749,0.8299,0.7874,0.7531,0.8196,0.6994,0.7937,0.7899,0.8662
0.7,482,0.749,0.8299,0.7874,0.7531,0.8196,0.6994,0.7937,0.7899,0.8662
0.75,477,0.7484,0.8207,0.7829,0.7483,0.8158,0.6994,0.7944,0.7794,0.8591
0.8,469,0.7463,0.8046,0.7743,0.7392,0.8084,0.6967,0.7926,0.7638,0.8415
0.85,469,0.7463,0.8046,0.7743,0.7392,0.8084,0.6967,0.7926,0.7638,0.8415
0.9,414,0.7464,0.7103,0.7279,0.6897,0.7627,0.6962,0.7945,0.6643,0.7538
0.95,411,0.7445,0.7034,0.7234,0.6858,0.7578,0.6954,0.7923,0.6559,0.7471
1.0,288,0.7118,0.4713,0.5671,0.5225,0.6087,0.6537,0.7693,0.4238,0.5192
