threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,2617,0.1746,0.8479,0.2896,0.2538,0.3262,0.1496,0.2005,0.8054,0.8831
0.05,1990,0.2281,0.8423,0.359,0.3247,0.3944,0.2025,0.2574,0.8023,0.8791
0.1,1733,0.2608,0.8386,0.3979,0.3642,0.4353,0.2342,0.2916,0.7969,0.8758
0.15,1364,0.3226,0.8163,0.4624,0.4249,0.5059,0.2905,0.3609,0.7709,0.8588
0.2,1348,0.3257,0.8145,0.4653,0.4281,0.5095,0.2936,0.3653,0.7697,0.8574
0.25,1220,0.341,0.7718,0.473,0.4342,0.5155,0.3073,0.3801,0.7234,0.8172
0.3,1220,0.341,0.7718,0.473,0.4342,0.5155,0.3073,0.3801,0.7234,0.8172
0.35,1207,0.3447,0.7718,0.4765,0.4392,0.5181,0.3125,0.3841,0.7236,0.8173
0.4,1206,0.3449,0.7718,0.4768,0.4397,0.5184,0.3128,0.3841,0.7236,0.8173
0.45,1129,0.3525,0.7384,0.4772,0.4403,0.5185,0.3208,0.3922,0.6883,0.7867
0.5,1129,0.3525,0.7384,0.4772,0.4403,0.5185,0.3208,0.3922,0.6883,0.7867
0.55,1129,0.3525,0.7384,0.4772,0.4403,0.5185,0.3208,0.3922,0.6883,0.7867
0.6,1129,0.3525,0.7384,0.4772,0.4403,0.5185,0.3208,0.3922,0.6883,0.7867
0.65,1129,0.3525,0.7384,0.4772,0.4403,0.5185,0.3208,0.3922,0.6883,0.7867
0.7,1128,0.3528,0.7384,0.4775,0.4406,0.5188,0.3211,0.3923,0.6883,0.7867
0.75,1120,0.3536,0.7347,0.4774,0.4412,0.5183,0.3211,0.3936,0.6834,0.7839
0.8,1093,0.3568,0.7236,0.4779,0.4407,0.5191,0.3244,0.3976,0.671,0.7734
0.85,1091,0.3566,0.7217,0.4773,0.4402,0.5186,0.3244,0.3967,0.6679,0.7726
0.9,984,0.3648,0.666,0.4714,0.4359,0.5117,0.3315,0.4044,0.6128,0.7162
0.95,974,0.3634,0.6568,0.4679,0.4302,0.5088,0.3294,0.4038,0.6021,0.7076
1.0,672,0.378,0.4712,0.4195,0.3807,0.4571,0.3417,0.4194,0.4149,0.5261
