threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,1387,0.2927,0.9333,0.4457,0.3904,0.4944,0.2474,0.3355,0.906,0.9576
0.05,1008,0.4028,0.9333,0.5627,0.5049,0.6153,0.3459,0.4565,0.906,0.9576
0.1,671,0.6021,0.9287,0.7306,0.6877,0.7693,0.5474,0.6522,0.9014,0.9541
0.15,478,0.8138,0.8943,0.8521,0.8196,0.8801,0.7692,0.8538,0.8588,0.9256
0.2,471,0.8217,0.8897,0.8543,0.8208,0.8826,0.7771,0.8614,0.8546,0.922
0.25,437,0.8513,0.8552,0.8532,0.8226,0.8819,0.8104,0.8873,0.8125,0.8926
0.3,437,0.8513,0.8552,0.8532,0.8226,0.8819,0.8104,0.8873,0.8125,0.8926
0.35,435,0.8529,0.8529,0.8529,0.8219,0.8814,0.8117,0.8889,0.8104,0.8899
0.4,434,0.8525,0.8506,0.8516,0.8207,0.8797,0.8109,0.8887,0.808,0.8886
0.45,416,0.8582,0.8207,0.839,0.808,0.8658,0.8154,0.895,0.779,0.8593
0.5,416,0.8582,0.8207,0.839,0.808,0.8658,0.8154,0.895,0.779,0.8593
0.55,416,0.8582,0.8207,0.839,0.808,0.8658,0.8154,0.895,0.779,0.8593
0.6,416,0.8582,0.8207,0.839,0.808,0.8658,0.8154,0.895,0.779,0.8593
0.65,416,0.8582,0.8207,0.839,0.808,0.8658,0.8154,0.895,0.779,0.8593
0.7,416,0.8582,0.8207,0.839,0.808,0.8658,0.8154,0.895,0.779,0.8593
0.75,413,0.8571,0.8138,0.8349,0.8039,0.8632,0.8145,0.8945,0.7702,0.8535
0.8,405,0.8568,0.7977,0.8262,0.7959,0.8546,0.8156,0.8951,0.7538,0.8371
0.85,405,0.8568,0.7977,0.8262,0.7959,0.8546,0.8156,0.8951,0.7538,0.8371
0.9,357,0.8543,0.7011,0.7702,0.7339,0.8015,0.8107,0.8952,0.6541,0.7462
0.95,354,0.8531,0.6943,0.7655,0.7292,0.7964,0.8098,0.8938,0.6468,0.7383
1.0,238,0.8487,0.4644,0.6003,0.5541,0.6421,0.7958,0.894,0.4175,0.5115
