label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,mcc_boot_mean,sensitivity_boot_mean,specificity_boot_mean,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
retest-phase3c__text-h9-a-diversity-4of5,5,0.2062,0.1704,0.2482,0.2035,0.1675,0.2456,0.2089,0.1703,0.2534,0.411,0.304,0.5113,0.8363,0.5558,0.4109,0.836,0.5561,normal,False,0.0,0,,
retest-phase3c__text-h9-a-diversity-4of5,10,0.4932,0.438,0.547,0.4868,0.4297,0.5431,0.4998,0.4358,0.5601,0.411,0.304,0.5113,0.8363,0.5558,0.4109,0.836,0.5561,normal,False,0.0,0,,
retest-phase3c__text-h9-a-diversity-4of5,15,0.6349,0.5761,0.6877,0.6266,0.5641,0.6837,0.6434,0.5713,0.7043,0.411,0.304,0.5113,0.8363,0.5558,0.4109,0.836,0.5561,normal,False,0.0,0,,
retest-phase3c__text-h9-a-diversity-4of5,20,0.6925,0.6361,0.7416,0.6835,0.6198,0.7397,0.7018,0.6312,0.7593,0.411,0.304,0.5113,0.8363,0.5558,0.4109,0.836,0.5561,normal,False,0.0,0,,
retest-phase3c__text-h9-a-diversity-4of5,25,0.7186,0.6628,0.7657,0.7092,0.6449,0.7649,0.7282,0.658,0.7832,0.411,0.304,0.5113,0.8363,0.5558,0.4109,0.836,0.5561,normal,False,0.0,0,,
retest-phase3c__text-h9-a-diversity-4of5,30,0.7314,0.6759,0.7775,0.7219,0.6571,0.7775,0.7412,0.6719,0.7951,0.411,0.304,0.5113,0.8363,0.5558,0.4109,0.836,0.5561,normal,False,0.0,0,,
retest-phase3c__text-h9-a-diversity-4of5,35,0.7394,0.6843,0.785,0.7298,0.6649,0.7851,0.7493,0.6798,0.8028,0.411,0.304,0.5113,0.8363,0.5558,0.4109,0.836,0.5561,normal,False,0.0,0,,
retest-phase3c__text-h9-a-diversity-4of5,40,0.743,0.6885,0.7879,0.7333,0.6683,0.7884,0.753,0.6836,0.8057,0.411,0.304,0.5113,0.8363,0.5558,0.4109,0.836,0.5561,normal,False,0.0,0,,
retest-phase3c__text-h9-a-diversity-4of5,45,0.7454,0.6911,0.7901,0.7357,0.6707,0.7908,0.7554,0.6866,0.8078,0.411,0.304,0.5113,0.8363,0.5558,0.4109,0.836,0.5561,normal,False,0.0,0,,
retest-phase3c__text-h9-a-diversity-4of5,50,0.7466,0.6924,0.7909,0.7369,0.6715,0.7918,0.7566,0.6879,0.8087,0.411,0.304,0.5113,0.8363,0.5558,0.4109,0.836,0.5561,normal,False,0.0,0,,
retest-phase3c__text-h9-a-diversity-4of5,75,0.7482,0.6937,0.7925,0.7384,0.6733,0.7936,0.7582,0.6895,0.8101,0.411,0.304,0.5113,0.8363,0.5558,0.4109,0.836,0.5561,normal,False,0.0,0,,
retest-phase3c__text-h9-a-diversity-4of5,100,0.7494,0.6951,0.7936,0.7396,0.6744,0.7947,0.7594,0.6907,0.811,0.411,0.304,0.5113,0.8363,0.5558,0.4109,0.836,0.5561,normal,False,0.0,0,,
retest-phase3c__text-h9-a-diversity-4of5,125,0.7494,0.6951,0.7936,0.7396,0.6744,0.7947,0.7594,0.6907,0.811,0.411,0.304,0.5113,0.8363,0.5558,0.4109,0.836,0.5561,normal,False,0.0,0,,
retest-phase3c__text-h9-a-diversity-4of5,150,0.7498,0.6956,0.7939,0.74,0.6747,0.7951,0.7598,0.6911,0.8114,0.411,0.304,0.5113,0.8363,0.5558,0.4109,0.836,0.5561,normal,False,0.0,0,,
