R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi,MCC,MCC_CI_lo,MCC_CI_hi,tile_TP,tile_TN,tile_FP,tile_FN,sensitivity,specificity
5,338,7540,4672,4731,279,0,5010,0.0429042904290429,0.038246941982621296,0.047565113201333734,0.06746506986027945,0.060365357778035415,0.07465620842589642,0.05245189323401614,0.04686192147185705,0.058069029155481816,0.4368992418343833,0.4178342207951355,0.455148261840545,2807,3241,1776,717,0.7965380249716232,0.6460035878014749
10,1161,6717,3849,4731,279,0,5010,0.14737242955064736,0.13871248686655094,0.15613578354592603,0.23173652694610777,0.21902287479759708,0.24434832857046862,0.18016759776536312,0.17019935448110426,0.19015523617188299,0.4368992418343833,0.4178342207951355,0.455148261840545,2807,3241,1776,717,0.7965380249716232,0.6460035878014749
15,2057,5821,2953,4731,279,0,5010,0.2611068799187611,0.24990428103669213,0.2721886407780197,0.4105788423153693,0.3955139980792424,0.42509519186845307,0.319211669770329,0.30701946464712637,0.3310097623121007,0.4368992418343833,0.4178342207951355,0.455148261840545,2807,3241,1776,717,0.7965380249716232,0.6460035878014749
20,2802,5076,2208,4731,279,0,5010,0.3556740289413557,0.3431656208939601,0.36819188390086455,0.5592814371257485,0.5438035580177238,0.5741435378645829,0.4348230912476723,0.42195664225429425,0.4473650332482914,0.4368992418343833,0.4178342207951355,0.455148261840545,2807,3241,1776,717,0.7965380249716232,0.6460035878014749
25,3353,4525,1657,4731,279,0,5010,0.42561563848692563,0.4122938447413659,0.43898884966417473,0.6692614770459082,0.6548565114893244,0.6836150878768088,0.5203289882060832,0.5073490800870862,0.5330856183202415,0.4368992418343833,0.4178342207951355,0.455148261840545,2807,3241,1776,717,0.7965380249716232,0.6460035878014749
30,3683,4195,1327,4731,279,0,5010,0.4675044427519675,0.4535964474886751,0.48109328848616534,0.7351297405189621,0.7214361676584403,0.7483342794755191,0.5715394165114835,0.5587503655366832,0.5838691085092286,0.4368992418343833,0.4178342207951355,0.455148261840545,2807,3241,1776,717,0.7965380249716232,0.6460035878014749
35,3883,3995,1127,4731,279,0,5010,0.4928915968519929,0.47882055626715536,0.5067126004871925,0.7750499001996008,0.7622135781307265,0.7876538386403594,0.6025760397268778,0.5900303066835607,0.6146939021414991,0.4368992418343833,0.4178342207951355,0.455148261840545,2807,3241,1776,717,0.7965380249716232,0.6460035878014749
40,4000,3878,1010,4731,279,0,5010,0.5077430820005078,0.49392272386903824,0.5215656235853358,0.7984031936127745,0.7860510344859354,0.8104324790741098,0.6207324643078833,0.6086042130791712,0.6325884875353813,0.4368992418343833,0.4178342207951355,0.455148261840545,2807,3241,1776,717,0.7965380249716232,0.6460035878014749
45,4064,3814,946,4731,279,0,5010,0.5158669713125159,0.5018789162202243,0.5296850389930938,0.8111776447105788,0.7989056018222845,0.8230039262773865,0.6306641837368095,0.6187558810483686,0.6423813084136394,0.4368992418343833,0.4178342207951355,0.455148261840545,2807,3241,1776,717,0.7965380249716232,0.6460035878014749
50,4109,3769,901,4731,279,0,5010,0.5215790809850216,0.5074586308012178,0.5353777717083332,0.8201596806387226,0.8081147353508937,0.8318159776474129,0.6376474239602731,0.6257030575237227,0.6492131927743864,0.4368992418343833,0.4178342207951355,0.455148261840545,2807,3241,1776,717,0.7965380249716232,0.6460035878014749
75,4199,3679,811,4731,279,0,5010,0.533003300330033,0.5187371100864312,0.5469531852026565,0.83812375249501,0.8263281341808664,0.8494496416336981,0.6516139044072005,0.6396944687968164,0.6632932085331326,0.4368992418343833,0.4178342207951355,0.455148261840545,2807,3241,1776,717,0.7965380249716232,0.6460035878014749
100,4222,3656,788,4731,279,0,5010,0.5359228230515359,0.5216555929310752,0.5499068597172723,0.8427145708582834,0.8311816598343519,0.8538,0.6551831160769709,0.6433322761128627,0.6667669642381419,0.4368992418343833,0.4178342207951355,0.455148261840545,2807,3241,1776,717,0.7965380249716232,0.6460035878014749
125,4238,3640,772,4731,279,0,5010,0.5379537953795379,0.5236677998847887,0.5518816657708498,0.8459081836327346,0.834307236431513,0.856920160332975,0.6576660459342023,0.6456131701603722,0.6692033727316209,0.4368992418343833,0.4178342207951355,0.455148261840545,2807,3241,1776,717,0.7965380249716232,0.6460035878014749
150,4248,3630,762,4731,279,0,5010,0.5392231530845393,0.5249098500866524,0.5531998214569536,0.8479041916167664,0.8364532914619188,0.8588735700194143,0.6592178770949721,0.6471884610052222,0.6707683198907978,0.4368992418343833,0.4178342207951355,0.455148261840545,2807,3241,1776,717,0.7965380249716232,0.6460035878014749
