threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,974,0.2207,0.4943,0.3052,0.2382,0.3712,0.1649,0.2828,0.4132,0.5715
0.05,636,0.3365,0.492,0.3996,0.326,0.4655,0.2584,0.4117,0.4102,0.5691
0.1,407,0.5184,0.4851,0.5012,0.4311,0.5654,0.439,0.5943,0.4053,0.5613
0.15,288,0.7188,0.4759,0.5726,0.5024,0.635,0.6383,0.7987,0.3972,0.5531
0.2,286,0.7238,0.4759,0.5742,0.5044,0.6367,0.6478,0.8013,0.3972,0.5531
0.25,267,0.7453,0.4575,0.567,0.4944,0.6316,0.6715,0.8167,0.3771,0.5339
0.3,267,0.7453,0.4575,0.567,0.4944,0.6316,0.6715,0.8167,0.3771,0.5339
0.35,264,0.7424,0.4506,0.5608,0.4869,0.6262,0.6687,0.8151,0.3722,0.5259
0.4,264,0.7424,0.4506,0.5608,0.4869,0.6262,0.6687,0.8151,0.3722,0.5259
0.45,248,0.75,0.4276,0.5447,0.4729,0.6066,0.6756,0.8221,0.3541,0.4978
0.5,248,0.75,0.4276,0.5447,0.4729,0.6066,0.6756,0.8221,0.3541,0.4978
0.55,248,0.75,0.4276,0.5447,0.4729,0.6066,0.6756,0.8221,0.3541,0.4978
0.6,248,0.75,0.4276,0.5447,0.4729,0.6066,0.6756,0.8221,0.3541,0.4978
0.65,248,0.75,0.4276,0.5447,0.4729,0.6066,0.6756,0.8221,0.3541,0.4978
0.7,247,0.749,0.4253,0.5425,0.4728,0.604,0.6754,0.822,0.3528,0.4961
0.75,244,0.7541,0.423,0.542,0.4711,0.6033,0.6783,0.8266,0.3507,0.4943
0.8,240,0.7583,0.4184,0.5393,0.4655,0.6032,0.6827,0.8318,0.3459,0.4885
0.85,240,0.7583,0.4184,0.5393,0.4655,0.6032,0.6827,0.8318,0.3459,0.4885
0.9,217,0.765,0.3816,0.5092,0.4386,0.5737,0.6892,0.8393,0.3106,0.4506
0.95,215,0.7721,0.3816,0.5108,0.4401,0.5748,0.6986,0.8438,0.3106,0.4506
1.0,150,0.7533,0.2598,0.3863,0.3225,0.4487,0.6646,0.8389,0.2076,0.3176
