threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,256,0.9375,0.5517,0.6946,0.6381,0.7464,0.9005,0.967,0.4867,0.6145
0.05,254,0.9449,0.5517,0.6967,0.64,0.7485,0.9102,0.9714,0.4867,0.6145
0.1,252,0.9524,0.5517,0.6987,0.6423,0.75,0.9194,0.9772,0.4867,0.6145
0.15,243,0.9753,0.5448,0.6991,0.6429,0.7517,0.948,0.9954,0.4824,0.6101
0.2,242,0.9752,0.5425,0.6972,0.6402,0.7494,0.948,0.9953,0.4802,0.6071
0.25,234,0.9786,0.5264,0.6846,0.6311,0.7371,0.9577,0.9953,0.4652,0.5914
0.3,234,0.9786,0.5264,0.6846,0.6311,0.7371,0.9577,0.9953,0.4652,0.5914
0.35,234,0.9786,0.5264,0.6846,0.6311,0.7371,0.9577,0.9953,0.4652,0.5914
0.4,233,0.9785,0.5241,0.6826,0.6279,0.7354,0.9577,0.9953,0.4629,0.5896
0.45,224,0.9821,0.5057,0.6677,0.6128,0.7223,0.9615,0.9959,0.443,0.5707
0.5,224,0.9821,0.5057,0.6677,0.6128,0.7223,0.9615,0.9959,0.443,0.5707
0.55,224,0.9821,0.5057,0.6677,0.6128,0.7223,0.9615,0.9959,0.443,0.5707
0.6,224,0.9821,0.5057,0.6677,0.6128,0.7223,0.9615,0.9959,0.443,0.5707
0.65,224,0.9821,0.5057,0.6677,0.6128,0.7223,0.9615,0.9959,0.443,0.5707
0.7,224,0.9821,0.5057,0.6677,0.6128,0.7223,0.9615,0.9959,0.443,0.5707
0.75,221,0.9819,0.4989,0.6616,0.6054,0.7139,0.9605,0.9958,0.4355,0.5625
0.8,217,0.9816,0.4897,0.6534,0.5979,0.7051,0.9602,0.9957,0.4303,0.5497
0.85,217,0.9816,0.4897,0.6534,0.5979,0.7051,0.9602,0.9957,0.4303,0.5497
0.9,190,0.9789,0.4276,0.5952,0.5331,0.6524,0.9553,0.9951,0.3673,0.4865
0.95,188,0.9787,0.423,0.5907,0.5294,0.6468,0.9545,0.9951,0.3633,0.483
1.0,126,0.9841,0.2851,0.4421,0.3794,0.4974,0.958,1.0,0.2354,0.3333
