precision,recall,f1,n_detections,mcc,prob_t,min_votes
0.5953846153846154,0.9042056074766355,0.7179962894248609,650,0.6567073240661321,0.1,5
0.6486486486486487,0.897196261682243,0.7529411764705882,592,0.6828073624525924,0.1,6
0.7099811676082862,0.8808411214953271,0.786235662148071,531,0.7076634672259872,0.1,7
0.7695473251028807,0.8738317757009346,0.8183807439824945,486,0.7193185974298897,0.1,8
0.8242009132420092,0.8434579439252337,0.8337182448036953,438,0.7355520656269824,0.1,9
0.8545454545454545,0.7686915887850467,0.8093480934809347,385,0.7260313017239621,0.1,10
0.3090472377902322,0.9018691588785047,0.46034585569469294,1249,0.7479595169083896,0.15,1
0.4399538106235566,0.8901869158878505,0.58887171561051,866,0.7855862371751677,0.15,2
0.5361702127659574,0.883177570093458,0.6672550750220653,705,0.7988793736306966,0.15,3
0.6098360655737705,0.8691588785046729,0.7167630057803467,610,0.8037238362767971,0.15,4
0.6857670979667283,0.866822429906542,0.7657378740970072,541,0.8037238362767971,0.15,5
0.7287128712871287,0.8598130841121495,0.7888531618435156,505,0.8126136194078223,0.15,6
0.7796976241900648,0.8434579439252337,0.8103254769921436,463,0.8093378941042079,0.15,7
0.8368298368298368,0.8387850467289719,0.837806301050175,429,0.8100183902390264,0.15,8
0.8740554156171285,0.8107476635514018,0.8412121212121211,397,0.7985238948380223,0.15,9
0.895774647887324,0.7429906542056075,0.8122605363984675,355,0.7692042433229328,0.15,10
0.3174204355108878,0.8855140186915887,0.46732429099876693,1194,0.7811311699793064,0.2,1
0.45018007202881155,0.8761682242990654,0.5947660586835845,833,0.8116008639873101,0.2,2
0.5462555066079295,0.8691588785046729,0.6708746618575293,681,0.8209793911581998,0.2,3
0.6213921901528013,0.8551401869158879,0.71976401179941,589,0.8215881422808389,0.2,4
0.6978967495219885,0.852803738317757,0.7676130389064143,523,0.8215881422808389,0.2,5
0.7402862985685071,0.8457943925233645,0.7895310796074154,489,0.8215881422808389,0.2,6
0.7906458797327395,0.8294392523364486,0.8095781071835805,449,0.818417099090533,0.2,7
0.8444976076555024,0.8247663551401869,0.83451536643026,418,0.8191733427830541,0.2,8
0.883419689119171,0.7967289719626168,0.8378378378378378,386,0.807772216747559,0.2,9
0.9046242774566474,0.7313084112149533,0.8087855297157623,346,0.7787859459382726,0.2,10
0.3269054178145087,0.8317757009345794,0.4693473961766645,1089,0.7958820759070672,0.3,1
0.4581151832460733,0.8177570093457944,0.5872483221476511,764,0.8054746124556477,0.3,2
0.5507936507936508,0.8107476635514018,0.6559546313799622,630,0.8100183902390264,0.3,3
0.6291512915129152,0.7967289719626168,0.7030927835051547,542,0.8031364292551322,0.3,4
0.7098121085594989,0.794392523364486,0.7497243660418964,479,0.8031364292551322,0.3,5
0.7522321428571429,0.7873831775700935,0.7694063926940641,448,0.8031364292551322,0.3,6
0.7975903614457831,0.7733644859813084,0.7852906287069987,415,0.8049026751860122,0.3,7
0.8435897435897436,0.7686915887850467,0.8044009779951101,390,0.8011498028983806,0.3,8
0.883008356545961,0.7406542056074766,0.8055908513341805,359,0.7862123008256918,0.3,9
0.901840490797546,0.6869158878504673,0.7798408488063661,326,0.7652469005923367,0.3,10
0.3278084714548803,0.8317757009345794,0.47027741083223246,1086,0.8003460550163107,0.4,1
0.45931758530183725,0.8177570093457944,0.5882352941176471,762,0.8100183902390264,0.4,2
0.552547770700637,0.8107476635514018,0.6571969696969697,628,0.8145845188519937,0.4,3
0.6303142329020333,0.7967289719626168,0.7038183694530444,541,0.807772216747559,0.4,4
0.7112970711297071,0.794392523364486,0.7505518763796909,478,0.807772216747559,0.4,5
0.7539149888143176,0.7873831775700935,0.7702857142857142,447,0.807772216747559,0.4,6
0.7995169082125604,0.7733644859813084,0.7862232779097386,414,0.8096182860120181,0.4,7
0.8457583547557841,0.7686915887850467,0.8053855569155446,389,0.8058815729819991,0.4,8
0.8854748603351955,0.7406542056074766,0.806615776081425,358,0.7910090774304381,0.4,9
0.9046153846153846,0.6869158878504673,0.7808764940239044,325,0.7701867524338109,0.4,10
0.33013435700575816,0.8037383177570093,0.4680272108843538,1042,0.80161968138752,0.65,1
0.4583901773533424,0.7850467289719626,0.5788113695090439,733,0.8023472849608585,0.65,2
0.553156146179402,0.7780373831775701,0.6466019417475728,602,0.8031364292551322,0.65,3
0.6269230769230769,0.7616822429906542,0.6877637130801688,520,0.800211456137085,0.65,4
0.7080610021786492,0.7593457943925234,0.7328072153325816,459,0.7964426328236953,0.65,5
0.7488372093023256,0.7523364485981309,0.7505827505827506,430,0.7964426328236953,0.65,6
0.7964824120603015,0.7406542056074766,0.7675544794188862,398,0.8021524366928652,0.65,7
0.8445040214477212,0.735981308411215,0.7865168539325844,373,0.7984307358455344,0.65,8
0.8862973760932945,0.7102803738317757,0.788586251621271,343,0.783615475521878,0.65,9
0.9067524115755627,0.6588785046728972,0.76319350473613,311,0.762916588666638,0.65,10
0.33076923076923076,0.8037383177570093,0.46866485013623976,1040,0.8061787329325777,0.7,1
0.45964432284541723,0.7850467289719626,0.5798101811906817,731,0.806944333891053,0.7,2
0.5533333333333333,0.7757009345794392,0.6459143968871597,600,0.807772216747559,0.7,3
0.6274131274131274,0.7593457943925234,0.6871035940803382,518,0.8049026751860122,0.7,4
0.7089715536105032,0.7570093457943925,0.7322033898305084,457,0.8011498028983806,0.7,5
0.75,0.75,0.75,428,0.8011498028983806,0.7,6
0.797979797979798,0.7383177570093458,0.766990291262136,396,0.8069256076773299,0.7,7
0.8463611859838275,0.7336448598130841,0.7859824780976221,371,0.8032203583284508,0.7,8
0.8885630498533724,0.7079439252336449,0.7880364109232769,341,0.7884713504430801,0.7,9
0.9093851132686084,0.6565420560747663,0.762550881953867,309,0.7679190232807174,0.7,10
0.33043478260869563,0.7990654205607477,0.4675324675324676,1035,0.8023472849608585,0.75,1
0.4594222833562586,0.780373831775701,0.5783549783549784,727,0.8031364292551322,0.75,2
0.5527638190954773,0.7710280373831776,0.6439024390243901,597,0.803987935394555,0.75,3
0.625968992248062,0.7546728971962616,0.684322033898305,516,0.8049026751860122,0.75,4
0.7076923076923077,0.7523364485981309,0.7293318233295584,455,0.8011498028983806,0.75,5
0.7488262910798122,0.7453271028037384,0.7470725995316161,426,0.8011498028983806,0.75,6
0.7969543147208121,0.7336448598130841,0.7639902676399026,394,0.8069256076773299,0.75,7
0.8455284552845529,0.7289719626168224,0.7829360100376411,369,0.8032203583284508,0.75,8
0.887905604719764,0.7032710280373832,0.7848761408083442,339,0.7884713504430801,0.75,9
0.9087947882736156,0.6518691588785047,0.7591836734693878,307,0.7679190232807174,0.75,10
0.3336633663366337,0.7873831775700935,0.46870653685674546,1010,0.8115644468608737,0.85,1
0.46338028169014084,0.7686915887850467,0.578207381370826,710,0.8124316205541839,0.85,2
0.5567010309278351,0.7570093457943925,0.6415841584158416,582,0.813362717548329,0.85,3
0.6322067594433399,0.7429906542056075,0.6831364124597207,503,0.8143586735725824,0.85,4
0.7123595505617978,0.7406542056074766,0.7262313860252004,445,0.8106383330037031,0.85,5
0.7548076923076923,0.7336448598130841,0.7440758293838863,416,0.8106383330037031,0.85,6
0.8031088082901554,0.7242990654205608,0.7616707616707618,386,0.8117243870798304,0.85,7
0.850828729281768,0.719626168224299,0.779746835443038,362,0.8080358148482207,0.85,8
0.8945783132530121,0.6939252336448598,0.7815789473684212,332,0.7933539998307141,0.85,9
0.9136212624584718,0.6425233644859814,0.7544581618655694,301,0.7729505145541968,0.85,10
0.3315508021390374,0.7242990654205608,0.45487894350696995,935,0.7936665403820272,0.95,1
0.4575757575757576,0.705607476635514,0.5551470588235294,660,0.7910090774304381,0.95,2
0.5526802218114603,0.6985981308411215,0.6171310629514963,541,0.7884713504430801,0.95,3
0.6274089935760171,0.6845794392523364,0.6547486033519553,467,0.7824149411584299,0.95,4
0.708029197080292,0.6799065420560748,0.6936829558998807,411,0.7751546442061329,0.95,5
0.7519582245430809,0.6728971962616822,0.7102342786683108,383,0.7715338161153961,0.95,6
0.8028169014084507,0.6658878504672897,0.7279693486590039,355,0.7729505145541968,0.95,7
0.8524096385542169,0.6612149532710281,0.7447368421052633,332,0.7657738928064833,0.95,8
0.900990099009901,0.6378504672897196,0.746922024623803,303,0.7566581780925408,0.95,9
0.9202898550724637,0.5934579439252337,0.7215909090909091,276,0.7319845027001022,0.95,10
0.3342354533152909,0.5771028037383178,0.42330762639245934,739,0.7397807777702333,0.98,1
0.46257197696737046,0.5630841121495327,0.5079030558482613,521,0.7304738156445149,0.98,2
0.5595238095238095,0.5490654205607477,0.554245283018868,420,0.7214152050974048,0.98,3
0.6452513966480447,0.5397196261682243,0.5877862595419847,358,0.6950918017480874,0.98,4
0.7371794871794872,0.5373831775700935,0.6216216216216217,312,0.6881087524033175,0.98,5
0.7800687285223368,0.530373831775701,0.6314325452016689,291,0.6936286945135053,0.98,6
0.832089552238806,0.5210280373831776,0.6408045977011494,268,0.6957419403379529,0.98,7
0.8705882352941177,0.5186915887850467,0.6500732064421669,255,0.6854229898332816,0.98,8
0.9141630901287554,0.4976635514018692,0.6444780635400909,233,0.6751272660742013,0.98,9
0.9389671361502347,0.4672897196261682,0.62402496099844,213,0.6511738544607508,0.98,10
0.3337856173677069,0.5747663551401869,0.42231759656652357,737,0.7397807777702333,1.0,1
0.46153846153846156,0.5607476635514018,0.5063291139240507,520,0.7304738156445149,1.0,2
0.5584725536992841,0.5467289719626168,0.552538370720189,419,0.7214152050974048,1.0,3
0.6442577030812325,0.5373831775700935,0.5859872611464969,357,0.6950918017480874,1.0,4
0.7363344051446945,0.5350467289719626,0.6197564276048714,311,0.6881087524033175,1.0,5
0.7793103448275862,0.5280373831775701,0.6295264623955432,290,0.6936286945135053,1.0,6
0.8314606741573034,0.5186915887850467,0.6388489208633094,267,0.6957419403379529,1.0,7
0.8700787401574803,0.5163551401869159,0.6480938416422286,254,0.6854229898332816,1.0,8
0.9137931034482759,0.4953271028037383,0.6424242424242425,232,0.6751272660742013,1.0,9
0.9386792452830188,0.4649532710280374,0.6218750000000001,212,0.6511738544607508,1.0,10
