label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,mcc_boot_mean,sensitivity_boot_mean,specificity_boot_mean,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
HIGH-t1.0-2of10,20,0.4277,0.3893,0.4669,0.2857,0.2542,0.3196,0.8506,0.8066,0.8869,0.3613,0.2854,0.4281,0.9345,0.3682,0.3617,0.9346,0.3688,normal,False,0.22381930184804927,487,zero_fraction_heuristic,
HIGH-t1.0-2of10,30,0.4647,0.4267,0.5034,0.3104,0.2779,0.3444,0.9241,0.8959,0.9469,0.3613,0.2854,0.4281,0.9345,0.3682,0.3617,0.9346,0.3688,normal,False,0.22381930184804927,487,zero_fraction_heuristic,
HIGH-t1.0-2of10,40,0.4717,0.4327,0.51,0.3151,0.2814,0.3492,0.9379,0.9128,0.9576,0.3613,0.2854,0.4281,0.9345,0.3682,0.3617,0.9346,0.3688,normal,False,0.22381930184804927,487,zero_fraction_heuristic,
HIGH-t1.0-2of10,50,0.4798,0.4406,0.5181,0.3205,0.2867,0.3548,0.954,0.9317,0.9706,0.3613,0.2854,0.4281,0.9345,0.3682,0.3617,0.9346,0.3688,normal,False,0.22381930184804927,487,zero_fraction_heuristic,
