label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles
consensus_t7,5,0.1732,0.1647,0.1801,0.157,0.1492,0.1638,0.1931,0.1839,0.2011,0.3838,0.3674,0.4011,0.8468,0.5192,normal,False,0.31211498973305957,487
consensus_t7,10,0.4515,0.4417,0.4632,0.4093,0.399,0.4208,0.5034,0.4925,0.5166,0.3838,0.3674,0.4011,0.8468,0.5192,normal,False,0.3162217659137577,487
consensus_t7,15,0.5959,0.5856,0.6068,0.5402,0.5289,0.5526,0.6644,0.6537,0.6763,0.3838,0.3674,0.4011,0.8468,0.5192,normal,False,0.3182751540041068,487
consensus_t7,20,0.6784,0.6688,0.6876,0.615,0.6047,0.6258,0.7563,0.7469,0.7665,0.3838,0.3674,0.4011,0.8468,0.5192,normal,False,0.32238193018480493,487
consensus_t7,25,0.7113,0.7029,0.7204,0.6449,0.6343,0.6563,0.7931,0.7842,0.8027,0.3838,0.3674,0.4011,0.8468,0.5192,normal,False,0.32238193018480493,487
consensus_t7,30,0.7278,0.7198,0.7365,0.6598,0.6491,0.671,0.8115,0.8027,0.8204,0.3838,0.3674,0.4011,0.8468,0.5192,normal,False,0.32238193018480493,487
consensus_t7,35,0.7361,0.728,0.7448,0.6673,0.6566,0.678,0.8207,0.8122,0.83,0.3838,0.3674,0.4011,0.8468,0.5192,normal,False,0.32238193018480493,487
consensus_t7,40,0.7443,0.7357,0.7522,0.6748,0.664,0.6856,0.8299,0.8216,0.8382,0.3838,0.3674,0.4011,0.8468,0.5192,normal,False,0.32238193018480493,487
consensus_t7,45,0.7464,0.7382,0.7545,0.6766,0.6656,0.6872,0.8322,0.8241,0.8406,0.3838,0.3674,0.4011,0.8468,0.5192,normal,False,0.324435318275154,487
consensus_t7,50,0.7464,0.7382,0.7545,0.6766,0.6656,0.6872,0.8322,0.8241,0.8406,0.3838,0.3674,0.4011,0.8468,0.5192,normal,False,0.324435318275154,487
consensus_t7,75,0.7505,0.7422,0.758,0.6804,0.6692,0.6907,0.8368,0.8288,0.8457,0.3838,0.3674,0.4011,0.8468,0.5192,normal,False,0.324435318275154,487
consensus_t7,100,0.7526,0.7447,0.7603,0.6822,0.6715,0.6927,0.8391,0.8305,0.8478,0.3838,0.3674,0.4011,0.8468,0.5192,normal,False,0.324435318275154,487
consensus_t7,125,0.7526,0.7447,0.7603,0.6822,0.6715,0.6927,0.8391,0.8305,0.8478,0.3838,0.3674,0.4011,0.8468,0.5192,normal,False,0.324435318275154,487
consensus_t7,150,0.7526,0.7447,0.7603,0.6822,0.6715,0.6927,0.8391,0.8305,0.8478,0.3838,0.3674,0.4011,0.8468,0.5192,normal,False,0.324435318275154,487
