label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
accepted_t0.2,5,0.4461,0.3984,0.4954,0.467,0.4156,0.5203,0.4269,0.3798,0.4763,0.7447,0.6988,0.7861,0.7305,0.9664,sparse_cross_grid,True,0.7122093023255814,1032,zero_fraction_heuristic,
accepted_t0.2,10,0.7588,0.7155,0.7975,0.7944,0.7477,0.8373,0.7262,0.6769,0.7713,0.7447,0.6988,0.7861,0.7305,0.9664,sparse_cross_grid,True,0.7160852713178295,1032,zero_fraction_heuristic,
accepted_t0.2,15,0.8339,0.7967,0.8664,0.8731,0.8329,0.9068,0.7981,0.7506,0.8395,0.7447,0.6988,0.7861,0.7305,0.9664,sparse_cross_grid,True,0.7180232558139535,1032,zero_fraction_heuristic,
accepted_t0.2,20,0.8558,0.8222,0.8843,0.8959,0.859,0.9267,0.819,0.7745,0.8585,0.7447,0.6988,0.7861,0.7305,0.9664,sparse_cross_grid,True,0.7199612403100775,1032,zero_fraction_heuristic,
accepted_t0.2,25,0.863,0.8302,0.8904,0.9036,0.868,0.933,0.826,0.7821,0.8652,0.7447,0.6988,0.7861,0.7305,0.9664,sparse_cross_grid,True,0.7209302325581395,1032,zero_fraction_heuristic,
accepted_t0.2,30,0.8655,0.8331,0.8927,0.9061,0.871,0.9351,0.8283,0.7845,0.8673,0.7447,0.6988,0.7861,0.7305,0.9664,sparse_cross_grid,True,0.7209302325581395,1032,zero_fraction_heuristic,
accepted_t0.2,35,0.8679,0.8363,0.8944,0.9086,0.8736,0.9368,0.8306,0.7871,0.8689,0.7447,0.6988,0.7861,0.7305,0.9664,sparse_cross_grid,True,0.7209302325581395,1032,zero_fraction_heuristic,
accepted_t0.2,40,0.8679,0.8363,0.8944,0.9086,0.8736,0.9368,0.8306,0.7871,0.8689,0.7447,0.6988,0.7861,0.7305,0.9664,sparse_cross_grid,True,0.7209302325581395,1032,zero_fraction_heuristic,
accepted_t0.2,45,0.8679,0.8363,0.8944,0.9086,0.8736,0.9368,0.8306,0.7871,0.8689,0.7447,0.6988,0.7861,0.7305,0.9664,sparse_cross_grid,True,0.7209302325581395,1032,zero_fraction_heuristic,
accepted_t0.2,50,0.8679,0.8363,0.8944,0.9086,0.8736,0.9368,0.8306,0.7871,0.8689,0.7447,0.6988,0.7861,0.7305,0.9664,sparse_cross_grid,True,0.7209302325581395,1032,zero_fraction_heuristic,
accepted_t0.2,75,0.8679,0.8363,0.8944,0.9086,0.8736,0.9368,0.8306,0.7871,0.8689,0.7447,0.6988,0.7861,0.7305,0.9664,sparse_cross_grid,True,0.7209302325581395,1032,zero_fraction_heuristic,
accepted_t0.2,100,0.8679,0.8363,0.8944,0.9086,0.8736,0.9368,0.8306,0.7871,0.8689,0.7447,0.6988,0.7861,0.7305,0.9664,sparse_cross_grid,True,0.7209302325581395,1032,zero_fraction_heuristic,
accepted_t0.2,125,0.8679,0.8363,0.8944,0.9086,0.8736,0.9368,0.8306,0.7871,0.8689,0.7447,0.6988,0.7861,0.7305,0.9664,sparse_cross_grid,True,0.7209302325581395,1032,zero_fraction_heuristic,
accepted_t0.2,150,0.8752,0.845,0.9009,0.9162,0.8822,0.9433,0.8376,0.7949,0.875,0.7447,0.6988,0.7861,0.7305,0.9664,sparse_cross_grid,True,0.7209302325581395,1032,zero_fraction_heuristic,
