label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles
verified-384-union-t0-0-n5,5,0.3035,0.2706,0.3376,0.3159,0.278,0.3481,0.292,0.2595,0.3288,0.7612,0.7179,0.8001,0.7977,0.9499,sparse_cross_grid,True,0.5420944558521561,487
verified-384-union-t0-0-n5,10,0.7001,0.6706,0.7329,0.7289,0.6987,0.7614,0.6736,0.643,0.7077,0.7612,0.7179,0.8001,0.7977,0.9499,sparse_cross_grid,True,0.5585215605749486,487
verified-384-union-t0-0-n5,15,0.8292,0.8055,0.854,0.8632,0.8374,0.8831,0.7977,0.7684,0.8319,0.7612,0.7179,0.8001,0.7977,0.9499,sparse_cross_grid,True,0.5667351129363449,487
verified-384-union-t0-0-n5,20,0.8722,0.8507,0.8913,0.908,0.884,0.9235,0.8391,0.8105,0.8686,0.7612,0.7179,0.8001,0.7977,0.9499,sparse_cross_grid,True,0.5687885010266941,487
verified-384-union-t0-0-n5,25,0.8865,0.8664,0.9043,0.9229,0.9013,0.9385,0.8529,0.8241,0.8805,0.7612,0.7179,0.8001,0.7977,0.9499,sparse_cross_grid,True,0.5687885010266941,487
verified-384-union-t0-0-n5,30,0.8984,0.8817,0.917,0.9353,0.9157,0.9505,0.8644,0.8371,0.8918,0.7612,0.7179,0.8001,0.7977,0.9499,sparse_cross_grid,True,0.5687885010266941,487
verified-384-union-t0-0-n5,35,0.8984,0.8817,0.917,0.9353,0.9157,0.9505,0.8644,0.8371,0.8918,0.7612,0.7179,0.8001,0.7977,0.9499,sparse_cross_grid,True,0.5687885010266941,487
verified-384-union-t0-0-n5,40,0.8984,0.8817,0.917,0.9353,0.9157,0.9505,0.8644,0.8371,0.8918,0.7612,0.7179,0.8001,0.7977,0.9499,sparse_cross_grid,True,0.5687885010266941,487
verified-384-union-t0-0-n5,45,0.8984,0.8817,0.917,0.9353,0.9157,0.9505,0.8644,0.8371,0.8918,0.7612,0.7179,0.8001,0.7977,0.9499,sparse_cross_grid,True,0.5687885010266941,487
verified-384-union-t0-0-n5,50,0.8984,0.8817,0.917,0.9353,0.9157,0.9505,0.8644,0.8371,0.8918,0.7612,0.7179,0.8001,0.7977,0.9499,sparse_cross_grid,True,0.5687885010266941,487
verified-384-union-t0-0-n5,75,0.9008,0.8839,0.9179,0.9378,0.919,0.9539,0.8667,0.84,0.894,0.7612,0.7179,0.8001,0.7977,0.9499,sparse_cross_grid,True,0.5687885010266941,487
verified-384-union-t0-0-n5,100,0.9032,0.8863,0.9207,0.9403,0.9228,0.9558,0.869,0.8424,0.8965,0.7612,0.7179,0.8001,0.7977,0.9499,sparse_cross_grid,True,0.5687885010266941,487
verified-384-union-t0-0-n5,125,0.9032,0.8863,0.9207,0.9403,0.9228,0.9558,0.869,0.8424,0.8965,0.7612,0.7179,0.8001,0.7977,0.9499,sparse_cross_grid,True,0.5687885010266941,487
verified-384-union-t0-0-n5,150,0.9032,0.8863,0.9207,0.9403,0.9228,0.9558,0.869,0.8424,0.8965,0.7612,0.7179,0.8001,0.7977,0.9499,sparse_cross_grid,True,0.5687885010266941,487
