label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles
55maps-text-min-generalisation,50,0.7619,0.7505,0.773,0.8486,0.8364,0.8605,0.6913,0.6766,0.7057,0.626,0.6114,0.6408,0.6139,0.9547,sparse_cross_grid,True,0.6659641728134879,8541
55maps-text-min-generalisation,75,0.7647,0.7537,0.7757,0.8517,0.8395,0.8634,0.6938,0.6792,0.7081,0.626,0.6114,0.6408,0.6139,0.9547,sparse_cross_grid,True,0.6659641728134879,8541
55maps-text-min-generalisation,100,0.7654,0.7543,0.7764,0.8525,0.8403,0.8641,0.6944,0.6799,0.7088,0.626,0.6114,0.6408,0.6139,0.9547,sparse_cross_grid,True,0.6659641728134879,8541
55maps-text-min-generalisation,125,0.7666,0.7554,0.7774,0.8538,0.8417,0.8653,0.6955,0.6809,0.7099,0.626,0.6114,0.6408,0.6139,0.9547,sparse_cross_grid,True,0.6659641728134879,8541
55maps-text-min-generalisation,150,0.7675,0.7563,0.7783,0.8549,0.8428,0.8664,0.6963,0.6817,0.7107,0.626,0.6114,0.6408,0.6139,0.9547,sparse_cross_grid,True,0.6660812551223511,8541
