threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,1713,0.2388,0.9402,0.3808,0.3308,0.4262,0.2012,0.2762,0.9122,0.9622
0.05,1211,0.3377,0.9402,0.497,0.4406,0.5501,0.2884,0.3881,0.9122,0.9622
0.1,776,0.5245,0.9356,0.6722,0.6245,0.7145,0.4695,0.5765,0.9089,0.9591
0.15,521,0.7524,0.9011,0.8201,0.7876,0.8501,0.7057,0.7947,0.8678,0.9306
0.2,511,0.7632,0.8966,0.8245,0.7926,0.8556,0.7176,0.8047,0.863,0.9276
0.25,471,0.7962,0.8621,0.8278,0.795,0.8591,0.7518,0.8386,0.8211,0.8983
0.3,471,0.7962,0.8621,0.8278,0.795,0.8591,0.7518,0.8386,0.8211,0.8983
0.35,469,0.7974,0.8598,0.8274,0.795,0.858,0.7536,0.8391,0.8194,0.8964
0.4,468,0.797,0.8575,0.8261,0.7929,0.8562,0.7533,0.8386,0.8162,0.8942
0.45,444,0.8086,0.8253,0.8168,0.7851,0.8462,0.7651,0.8501,0.7839,0.8624
0.5,444,0.8086,0.8253,0.8168,0.7851,0.8462,0.7651,0.8501,0.7839,0.8624
0.55,444,0.8086,0.8253,0.8168,0.7851,0.8462,0.7651,0.8501,0.7839,0.8624
0.6,444,0.8086,0.8253,0.8168,0.7851,0.8462,0.7651,0.8501,0.7839,0.8624
0.65,444,0.8086,0.8253,0.8168,0.7851,0.8462,0.7651,0.8501,0.7839,0.8624
0.7,444,0.8086,0.8253,0.8168,0.7851,0.8462,0.7651,0.8501,0.7839,0.8624
0.75,439,0.8087,0.8161,0.8124,0.7802,0.8434,0.7648,0.8507,0.7732,0.8555
0.8,431,0.8074,0.8,0.8037,0.7715,0.8341,0.7633,0.8497,0.7572,0.8386
0.85,431,0.8074,0.8,0.8037,0.7715,0.8341,0.7633,0.8497,0.7572,0.8386
0.9,382,0.8037,0.7057,0.7515,0.7145,0.785,0.7588,0.8484,0.6596,0.7494
0.95,379,0.8021,0.6989,0.7469,0.7102,0.7803,0.7578,0.8475,0.6514,0.7428
1.0,260,0.7846,0.469,0.5871,0.5422,0.6302,0.7276,0.8387,0.4204,0.5169
