label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles
consensus_t1,5,0.1,0.0948,0.1053,0.0746,0.0705,0.0789,0.1517,0.1436,0.1593,0.4671,0.4537,0.4818,0.9258,0.504,normal,False,0.2874743326488706,487
consensus_t1,10,0.2742,0.2656,0.2818,0.2045,0.1971,0.2112,0.4161,0.4056,0.4271,0.4671,0.4537,0.4818,0.9258,0.504,normal,False,0.2936344969199179,487
consensus_t1,15,0.403,0.3923,0.4127,0.3006,0.2905,0.3094,0.6115,0.6002,0.6235,0.4671,0.4537,0.4818,0.9258,0.504,normal,False,0.2936344969199179,487
consensus_t1,20,0.4985,0.4886,0.5085,0.3718,0.3619,0.382,0.7563,0.746,0.767,0.4671,0.4537,0.4818,0.9258,0.504,normal,False,0.29568788501026694,487
consensus_t1,25,0.5439,0.5347,0.5545,0.4056,0.3959,0.4163,0.8253,0.8158,0.8348,0.4671,0.4537,0.4818,0.9258,0.504,normal,False,0.29568788501026694,487
consensus_t1,30,0.5576,0.5489,0.5681,0.4158,0.4062,0.4264,0.846,0.837,0.8552,0.4671,0.4537,0.4818,0.9258,0.504,normal,False,0.29568788501026694,487
consensus_t1,35,0.5727,0.564,0.5833,0.4271,0.4167,0.4382,0.869,0.8595,0.8777,0.4671,0.4537,0.4818,0.9258,0.504,normal,False,0.29568788501026694,487
consensus_t1,40,0.5864,0.5774,0.5971,0.4373,0.4271,0.4489,0.8897,0.8791,0.8975,0.4671,0.4537,0.4818,0.9258,0.504,normal,False,0.2997946611909651,487
consensus_t1,45,0.597,0.5881,0.6071,0.4452,0.435,0.4562,0.9057,0.8961,0.9135,0.4671,0.4537,0.4818,0.9258,0.504,normal,False,0.2997946611909651,487
consensus_t1,50,0.6015,0.5924,0.6116,0.4486,0.4383,0.4598,0.9126,0.9038,0.9202,0.4671,0.4537,0.4818,0.9258,0.504,normal,False,0.2997946611909651,487
consensus_t1,75,0.6076,0.5982,0.6178,0.4531,0.4428,0.4646,0.9218,0.9127,0.93,0.4671,0.4537,0.4818,0.9258,0.504,normal,False,0.2997946611909651,487
consensus_t1,100,0.6136,0.6042,0.6239,0.4576,0.4472,0.4694,0.931,0.9218,0.9385,0.4671,0.4537,0.4818,0.9258,0.504,normal,False,0.2997946611909651,487
consensus_t1,125,0.6167,0.6071,0.627,0.4599,0.4493,0.4714,0.9356,0.9256,0.9432,0.4671,0.4537,0.4818,0.9258,0.504,normal,False,0.2997946611909651,487
consensus_t1,150,0.6167,0.6071,0.627,0.4599,0.4493,0.4714,0.9356,0.9256,0.9432,0.4671,0.4537,0.4818,0.9258,0.504,normal,False,0.2997946611909651,487
