label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
r2-balanced-greedy-t5,20,0.4849,0.4235,0.5424,0.8896,0.8304,0.9322,0.3333,0.2796,0.3874,sparse_cross_grid,False,0.5852156057494866,487,zero_fraction_heuristic,
r2-balanced-greedy-t5,30,0.5151,0.4526,0.5737,0.9448,0.9007,0.9739,0.354,0.2984,0.4105,sparse_cross_grid,False,0.5852156057494866,487,zero_fraction_heuristic,
r2-balanced-greedy-t5,40,0.5184,0.456,0.5771,0.9509,0.908,0.9778,0.3563,0.3005,0.4128,sparse_cross_grid,False,0.5852156057494866,487,zero_fraction_heuristic,
r2-balanced-greedy-t5,50,0.5184,0.456,0.5771,0.9509,0.908,0.9778,0.3563,0.3005,0.4128,sparse_cross_grid,False,0.5852156057494866,487,zero_fraction_heuristic,
