R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi,MCC,MCC_CI_lo,MCC_CI_hi,tile_TP,tile_TN,tile_FP,tile_FN,sensitivity,specificity
5,574,3776,4436,4731,279,0,5010,0.13195402298850575,0.12149499833423927,0.1425643709842497,0.11457085828343314,0.10528427785512301,0.12397330074547795,0.12264957264957264,0.11292815216766683,0.1324632113281312,0.6689725848962402,0.6549990040177587,0.6822275950428208,2295,4841,176,1229,0.6512485811577753,0.9649192744668128
10,1579,2771,3431,4731,279,0,5010,0.36298850574712643,0.3479205881898119,0.37796217218771566,0.3151696606786427,0.3009782083519498,0.3293906557154873,0.33739316239316236,0.3232826404123451,0.3514804306480437,0.6689725848962402,0.6549990040177587,0.6822275950428208,2295,4841,176,1229,0.6512485811577753,0.9649192744668128
15,2474,1876,2536,4731,279,0,5010,0.568735632183908,0.5527197141180371,0.584801211161747,0.493812375249501,0.4785470140580414,0.509510897660661,0.5286324786324785,0.513986968031782,0.5436438239842406,0.6689725848962402,0.6549990040177587,0.6822275950428208,2295,4841,176,1229,0.6512485811577753,0.9649192744668128
20,3149,1201,1861,4731,279,0,5010,0.7239080459770115,0.7096174818625863,0.7381508009662718,0.6285429141716566,0.6133970949198495,0.6437915233112493,0.6728632478632478,0.6595999857752674,0.6862002844071006,0.6689725848962402,0.6549990040177587,0.6822275950428208,2295,4841,176,1229,0.6512485811577753,0.9649192744668128
25,3522,828,1488,4731,279,0,5010,0.8096551724137931,0.7971836574051667,0.8220299345182414,0.7029940119760479,0.6887250386611525,0.7171575158399358,0.7525641025641026,0.7409819514429684,0.7640589333886698,0.6689725848962402,0.6549990040177587,0.6822275950428208,2295,4841,176,1229,0.6512485811577753,0.9649192744668128
30,3714,636,1296,4731,279,0,5010,0.8537931034482759,0.8423973149416495,0.8647451231717032,0.7413173652694611,0.7276663580689883,0.7548428724304801,0.7935897435897437,0.7830334111223296,0.8038169640690984,0.6689725848962402,0.6549990040177587,0.6822275950428208,2295,4841,176,1229,0.6512485811577753,0.9649192744668128
35,3807,543,1203,4731,279,0,5010,0.8751724137931034,0.8646562510192766,0.8855118951104967,0.7598802395209581,0.7465167039308691,0.773164012374821,0.8134615384615385,0.8035573213557102,0.8231017006311124,0.6689725848962402,0.6549990040177587,0.6822275950428208,2295,4841,176,1229,0.6512485811577753,0.9649192744668128
40,3849,501,1161,4731,279,0,5010,0.8848275862068965,0.8746554698815711,0.8948556474657967,0.7682634730538922,0.7549847348705242,0.7814622453056332,0.8224358974358975,0.8128781331028522,0.8318606425672345,0.6689725848962402,0.6549990040177587,0.6822275950428208,2295,4841,176,1229,0.6512485811577753,0.9649192744668128
45,3874,476,1136,4731,279,0,5010,0.8905747126436782,0.8805798298770764,0.9002691394614541,0.7732534930139721,0.7600306845003933,0.7863114649837061,0.8277777777777778,0.8183997610184149,0.8369279228128762,0.6689725848962402,0.6549990040177587,0.6822275950428208,2295,4841,176,1229,0.6512485811577753,0.9649192744668128
50,3886,464,1124,4731,279,0,5010,0.8933333333333333,0.8835535819257876,0.9028638916903959,0.7756487025948103,0.7624674544362107,0.7886165276287799,0.8303418803418802,0.8210247559021391,0.8394168137029104,0.6689725848962402,0.6549990040177587,0.6822275950428208,2295,4841,176,1229,0.6512485811577753,0.9649192744668128
75,3895,455,1115,4731,279,0,5010,0.8954022988505748,0.8856345722205934,0.9048396581702277,0.7774451097804391,0.764230415860735,0.7903226643540685,0.8322649572649573,0.8229708438477953,0.8413459079467084,0.6689725848962402,0.6549990040177587,0.6822275950428208,2295,4841,176,1229,0.6512485811577753,0.9649192744668128
100,3900,450,1110,4731,279,0,5010,0.896551724137931,0.8867231388212671,0.9059945656942909,0.7784431137724551,0.7652550078972147,0.7913223340375565,0.8333333333333334,0.8240962957929407,0.8423423195522859,0.6689725848962402,0.6549990040177587,0.6822275950428208,2295,4841,176,1229,0.6512485811577753,0.9649192744668128
125,3903,447,1107,4731,279,0,5010,0.8972413793103449,0.8874737457651641,0.9066368928962993,0.7790419161676647,0.76584003980544,0.7919650679088669,0.833974358974359,0.824704484625091,0.8430051141933661,0.6689725848962402,0.6549990040177587,0.6822275950428208,2295,4841,176,1229,0.6512485811577753,0.9649192744668128
150,3910,440,1100,4731,279,0,5010,0.8988505747126436,0.8891231091592755,0.9082922195014096,0.780439121756487,0.7673396861385092,0.7933951666720456,0.8354700854700854,0.8262500272135502,0.8444973009998218,0.6689725848962402,0.6549990040177587,0.6822275950428208,2295,4841,176,1229,0.6512485811577753,0.9649192744668128
