label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles
consensus_t6,5,0.2431,0.2347,0.251,0.1737,0.1665,0.1804,0.4046,0.3934,0.4152,0.0932,0.0743,0.1111,0.9344,0.1202,normal,False,0.08213552361396304,487
consensus_t6,10,0.4489,0.4373,0.4608,0.3208,0.3096,0.3324,0.7471,0.7372,0.7574,0.0932,0.0743,0.1111,0.9344,0.1202,normal,False,0.09240246406570841,487
consensus_t6,15,0.511,0.4981,0.5234,0.3653,0.3527,0.3775,0.8506,0.843,0.8581,0.0932,0.0743,0.1111,0.9344,0.1202,normal,False,0.0944558521560575,487
consensus_t6,20,0.5331,0.521,0.5458,0.381,0.3694,0.394,0.8874,0.8809,0.8939,0.0932,0.0743,0.1111,0.9344,0.1202,normal,False,0.0944558521560575,487
consensus_t6,25,0.5401,0.5281,0.5529,0.386,0.3735,0.3987,0.8989,0.8923,0.9046,0.0932,0.0743,0.1111,0.9344,0.1202,normal,False,0.0944558521560575,487
consensus_t6,30,0.5442,0.5321,0.5568,0.3889,0.3767,0.402,0.9057,0.8995,0.9116,0.0932,0.0743,0.1111,0.9344,0.1202,normal,False,0.0944558521560575,487
consensus_t6,35,0.547,0.535,0.5598,0.3909,0.3788,0.4044,0.9103,0.9044,0.9162,0.0932,0.0743,0.1111,0.9344,0.1202,normal,False,0.0944558521560575,487
consensus_t6,40,0.5497,0.5371,0.5623,0.3929,0.3801,0.4057,0.9149,0.9092,0.9211,0.0932,0.0743,0.1111,0.9344,0.1202,normal,False,0.0944558521560575,487
consensus_t6,45,0.5497,0.5371,0.5623,0.3929,0.3801,0.4057,0.9149,0.9092,0.9211,0.0932,0.0743,0.1111,0.9344,0.1202,normal,False,0.0944558521560575,487
consensus_t6,50,0.5497,0.5371,0.5623,0.3929,0.3801,0.4057,0.9149,0.9092,0.9211,0.0932,0.0743,0.1111,0.9344,0.1202,normal,False,0.0944558521560575,487
consensus_t6,75,0.5511,0.5384,0.5639,0.3939,0.381,0.4069,0.9172,0.9117,0.9233,0.0932,0.0743,0.1111,0.9344,0.1202,normal,False,0.0944558521560575,487
consensus_t6,100,0.5525,0.5395,0.5651,0.3949,0.3817,0.4077,0.9195,0.9141,0.9255,0.0932,0.0743,0.1111,0.9344,0.1202,normal,False,0.0944558521560575,487
consensus_t6,125,0.5525,0.5395,0.5651,0.3949,0.3817,0.4077,0.9195,0.9141,0.9255,0.0932,0.0743,0.1111,0.9344,0.1202,normal,False,0.0944558521560575,487
consensus_t6,150,0.5525,0.5395,0.5651,0.3949,0.3817,0.4077,0.9195,0.9141,0.9255,0.0932,0.0743,0.1111,0.9344,0.1202,normal,False,0.0944558521560575,487
