label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles
detections_propose_brief-text_run05,5,0.1436,0.1374,0.1491,0.0941,0.0894,0.0983,0.3034,0.2924,0.3127,0.3576,0.3432,0.3709,0.9736,0.2946,normal,False,0.15811088295687886,487
detections_propose_brief-text_run05,10,0.2818,0.2717,0.2907,0.1846,0.1769,0.1914,0.5954,0.5838,0.6082,0.3576,0.3432,0.3709,0.9736,0.2946,normal,False,0.1601642710472279,487
detections_propose_brief-text_run05,15,0.3645,0.3527,0.3743,0.2388,0.229,0.2467,0.7701,0.7596,0.7807,0.3576,0.3432,0.3709,0.9736,0.2946,normal,False,0.162217659137577,487
detections_propose_brief-text_run05,20,0.3928,0.3799,0.4029,0.2573,0.2468,0.266,0.8299,0.8207,0.8396,0.3576,0.3432,0.3709,0.9736,0.2946,normal,False,0.162217659137577,487
detections_propose_brief-text_run05,25,0.4157,0.4021,0.4263,0.2723,0.2609,0.2813,0.8782,0.8703,0.8861,0.3576,0.3432,0.3709,0.9736,0.2946,normal,False,0.162217659137577,487
detections_propose_brief-text_run05,30,0.4244,0.4109,0.4351,0.278,0.2669,0.2872,0.8966,0.8895,0.9039,0.3576,0.3432,0.3709,0.9736,0.2946,normal,False,0.162217659137577,487
detections_propose_brief-text_run05,35,0.4298,0.4161,0.4406,0.2815,0.27,0.2905,0.908,0.9016,0.9141,0.3576,0.3432,0.3709,0.9736,0.2946,normal,False,0.162217659137577,487
detections_propose_brief-text_run05,40,0.4353,0.4221,0.4465,0.2851,0.2737,0.2945,0.9195,0.9134,0.9249,0.3576,0.3432,0.3709,0.9736,0.2946,normal,False,0.16427104722792607,487
detections_propose_brief-text_run05,45,0.4385,0.4256,0.4499,0.2872,0.2763,0.2967,0.9264,0.9205,0.9317,0.3576,0.3432,0.3709,0.9736,0.2946,normal,False,0.16427104722792607,487
detections_propose_brief-text_run05,50,0.4407,0.4278,0.4517,0.2887,0.2773,0.2979,0.931,0.9254,0.9359,0.3576,0.3432,0.3709,0.9736,0.2946,normal,False,0.16427104722792607,487
detections_propose_brief-text_run05,75,0.444,0.43,0.4547,0.2908,0.2791,0.2999,0.9379,0.9325,0.9432,0.3576,0.3432,0.3709,0.9736,0.2946,normal,False,0.16427104722792607,487
detections_propose_brief-text_run05,100,0.445,0.4314,0.4558,0.2915,0.2802,0.3006,0.9402,0.9345,0.9452,0.3576,0.3432,0.3709,0.9736,0.2946,normal,False,0.16427104722792607,487
detections_propose_brief-text_run05,125,0.4461,0.4332,0.457,0.2922,0.2812,0.3013,0.9425,0.9369,0.9474,0.3576,0.3432,0.3709,0.9736,0.2946,normal,False,0.16427104722792607,487
detections_propose_brief-text_run05,150,0.4461,0.4332,0.457,0.2922,0.2812,0.3013,0.9425,0.9369,0.9474,0.3576,0.3432,0.3709,0.9736,0.2946,normal,False,0.16427104722792607,487
