label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
canonical-greedy-t2,20,0.5088,0.4544,0.5604,0.4624,0.4068,0.5162,0.5655,0.4913,0.6299,normal,False,0.4271047227926078,487,zero_fraction_heuristic,
canonical-greedy-t2,30,0.5543,0.5011,0.6035,0.5038,0.4472,0.5563,0.6161,0.5407,0.6803,normal,False,0.4271047227926078,487,zero_fraction_heuristic,
canonical-greedy-t2,40,0.5729,0.5194,0.6221,0.5207,0.4629,0.5728,0.6368,0.5598,0.7008,normal,False,0.42915811088295686,487,zero_fraction_heuristic,
canonical-greedy-t2,50,0.5874,0.5344,0.6344,0.5338,0.4765,0.5854,0.6529,0.5762,0.7159,normal,False,0.43121149897330596,487,zero_fraction_heuristic,
