temperature,pool_size,threshold,f1,precision,recall,f1_ci_lo,f1_ci_hi,p_ci_lo,p_ci_hi,r_ci_lo,r_ci_hi,n_detections
text-t0.7,5,1,0.7818,0.6981,0.8884,0.7257,0.833,0.6229,0.7753,0.8398,0.9343,504
text-t0.7,5,2,0.8536,0.8644,0.843,0.8112,0.8884,0.8101,0.913,0.7861,0.8976,409
text-t0.7,5,3,0.8622,0.9327,0.8017,0.8148,0.8983,0.8927,0.9665,0.7336,0.8628,367
text-t0.7,5,4,0.8519,0.9492,0.7727,0.8076,0.8889,0.9109,0.9822,0.7065,0.8325,337
text-t0.7,5,5,0.8201,0.9771,0.7066,0.7713,0.8658,0.9488,1.0,0.6382,0.7778,306
