threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,789,0.5032,0.9126,0.6487,0.5964,0.6932,0.4456,0.5562,0.8833,0.9397
0.05,644,0.6165,0.9126,0.7359,0.6884,0.774,0.5549,0.6687,0.8833,0.9397
0.1,526,0.749,0.9057,0.82,0.7865,0.8497,0.6992,0.792,0.8759,0.9335
0.15,425,0.8941,0.8736,0.8837,0.8546,0.9095,0.859,0.9234,0.8373,0.9074
0.2,419,0.9021,0.869,0.8852,0.8562,0.9111,0.8682,0.9319,0.8315,0.9039
0.25,397,0.9144,0.8345,0.8726,0.8421,0.8998,0.8835,0.9409,0.7933,0.8735
0.3,397,0.9144,0.8345,0.8726,0.8421,0.8998,0.8835,0.9409,0.7933,0.8735
0.35,396,0.9167,0.8345,0.8736,0.8431,0.9008,0.8871,0.9429,0.7933,0.8735
0.4,395,0.9165,0.8322,0.8723,0.8413,0.8994,0.8867,0.9427,0.7909,0.8702
0.45,377,0.9257,0.8023,0.8596,0.8281,0.8878,0.8936,0.9503,0.7594,0.8426
0.5,377,0.9257,0.8023,0.8596,0.8281,0.8878,0.8936,0.9503,0.7594,0.8426
0.55,377,0.9257,0.8023,0.8596,0.8281,0.8878,0.8936,0.9503,0.7594,0.8426
0.6,377,0.9257,0.8023,0.8596,0.8281,0.8878,0.8936,0.9503,0.7594,0.8426
0.65,377,0.9257,0.8023,0.8596,0.8281,0.8878,0.8936,0.9503,0.7594,0.8426
0.7,377,0.9257,0.8023,0.8596,0.8281,0.8878,0.8936,0.9503,0.7594,0.8426
0.75,374,0.9251,0.7954,0.8554,0.8237,0.8839,0.893,0.9502,0.7518,0.836
0.8,367,0.9237,0.7793,0.8454,0.8131,0.8743,0.891,0.9491,0.7376,0.8197
0.85,367,0.9237,0.7793,0.8454,0.8131,0.8743,0.891,0.9491,0.7376,0.8197
0.9,323,0.9226,0.6851,0.7863,0.7487,0.82,0.8889,0.9501,0.6389,0.7294
0.95,320,0.9219,0.6782,0.7815,0.7426,0.8147,0.8879,0.9497,0.6302,0.7242
1.0,214,0.9159,0.4506,0.604,0.5565,0.6489,0.8775,0.9517,0.4029,0.4979
