label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,mcc_boot_mean,sensitivity_boot_mean,specificity_boot_mean,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
pv-diag-384__session-78-image-adversarial-opmax,5,0.181,0.1447,0.2256,0.1825,0.1459,0.2282,0.1795,0.1429,0.2253,0.8282,0.7739,0.872,0.8527,0.9671,0.8287,0.853,0.9673,sparse_cross_grid,False,0.5310492505353319,467,zero_fraction_heuristic,
pv-diag-384__session-78-image-adversarial-opmax,10,0.4771,0.4274,0.5294,0.481,0.4317,0.533,0.4732,0.4188,0.5276,0.8282,0.7739,0.872,0.8527,0.9671,0.8287,0.853,0.9673,sparse_cross_grid,False,0.5481798715203426,467,zero_fraction_heuristic,
pv-diag-384__session-78-image-adversarial-opmax,15,0.6816,0.6338,0.7261,0.6872,0.6404,0.732,0.676,0.6215,0.7257,0.8282,0.7739,0.872,0.8527,0.9671,0.8287,0.853,0.9673,sparse_cross_grid,False,0.5524625267665952,467,zero_fraction_heuristic,
pv-diag-384__session-78-image-adversarial-opmax,20,0.7826,0.7398,0.8206,0.7891,0.7452,0.8273,0.7762,0.7258,0.8202,0.8282,0.7739,0.872,0.8527,0.9671,0.8287,0.853,0.9673,sparse_cross_grid,False,0.5546038543897216,467,zero_fraction_heuristic,
pv-diag-384__session-78-image-adversarial-opmax,25,0.8249,0.7865,0.8581,0.8318,0.7921,0.8658,0.8182,0.7716,0.8586,0.8282,0.7739,0.872,0.8527,0.9671,0.8287,0.853,0.9673,sparse_cross_grid,False,0.556745182012848,467,zero_fraction_heuristic,
pv-diag-384__session-78-image-adversarial-opmax,30,0.8602,0.8243,0.8889,0.8673,0.8291,0.8983,0.8531,0.8095,0.8896,0.8282,0.7739,0.872,0.8527,0.9671,0.8287,0.853,0.9673,sparse_cross_grid,False,0.556745182012848,467,zero_fraction_heuristic,
pv-diag-384__session-78-image-adversarial-opmax,35,0.8743,0.8407,0.9012,0.8815,0.8444,0.9119,0.8671,0.8245,0.901,0.8282,0.7739,0.872,0.8527,0.9671,0.8287,0.853,0.9673,sparse_cross_grid,False,0.556745182012848,467,zero_fraction_heuristic,
pv-diag-384__session-78-image-adversarial-opmax,40,0.8813,0.8491,0.9069,0.8886,0.8511,0.918,0.8741,0.8337,0.9068,0.8282,0.7739,0.872,0.8527,0.9671,0.8287,0.853,0.9673,sparse_cross_grid,False,0.556745182012848,467,zero_fraction_heuristic,
pv-diag-384__session-78-image-adversarial-opmax,45,0.8884,0.8593,0.9126,0.8957,0.8602,0.9244,0.8811,0.8432,0.9129,0.8282,0.7739,0.872,0.8527,0.9671,0.8287,0.853,0.9673,sparse_cross_grid,False,0.556745182012848,467,zero_fraction_heuristic,
pv-diag-384__session-78-image-adversarial-opmax,50,0.8931,0.8643,0.9167,0.9005,0.8654,0.9281,0.8858,0.8476,0.9174,0.8282,0.7739,0.872,0.8527,0.9671,0.8287,0.853,0.9673,sparse_cross_grid,False,0.556745182012848,467,zero_fraction_heuristic,
pv-diag-384__session-78-image-adversarial-opmax,75,0.8954,0.8669,0.9186,0.9028,0.8671,0.9305,0.8881,0.8505,0.919,0.8282,0.7739,0.872,0.8527,0.9671,0.8287,0.853,0.9673,sparse_cross_grid,False,0.556745182012848,467,zero_fraction_heuristic,
pv-diag-384__session-78-image-adversarial-opmax,100,0.8954,0.8669,0.9186,0.9028,0.8671,0.9305,0.8881,0.8505,0.919,0.8282,0.7739,0.872,0.8527,0.9671,0.8287,0.853,0.9673,sparse_cross_grid,False,0.556745182012848,467,zero_fraction_heuristic,
pv-diag-384__session-78-image-adversarial-opmax,125,0.9001,0.8725,0.922,0.9076,0.8731,0.9348,0.8928,0.8568,0.9225,0.8282,0.7739,0.872,0.8527,0.9671,0.8287,0.853,0.9673,sparse_cross_grid,False,0.556745182012848,467,zero_fraction_heuristic,
pv-diag-384__session-78-image-adversarial-opmax,150,0.9001,0.8725,0.922,0.9076,0.8731,0.9348,0.8928,0.8568,0.9225,0.8282,0.7739,0.872,0.8527,0.9671,0.8287,0.853,0.9673,sparse_cross_grid,False,0.556745182012848,467,zero_fraction_heuristic,
