cell,stride,tile_px,overlap_frac,K,prob_t,min_votes,n_detections,precision,recall,f1,mcc
g384_ov128,256,384,0.3333,10,0.4,7,359,0.9498607242339833,0.7967289719626168,0.866581956797967,0.7995224461393294
g384_ov128,256,384,0.3333,10,0.4,8,351,0.9629629629629629,0.7897196261682243,0.8677792041078306,0.7970138542843656
g384_ov128,256,384,0.3333,10,0.4,9,345,0.9681159420289855,0.780373831775701,0.8641655886157826,0.7897009860099898
g384_ov128,256,384,0.3333,10,0.4,10,331,0.9758308157099698,0.7546728971962616,0.8511198945981554,0.7824149411584299
g384_ov128,256,384,0.3333,10,0.75,1,473,0.7167019027484144,0.7920560747663551,0.7524972253052165,0.8021524366928652
g384_ov128,256,384,0.3333,10,0.75,2,396,0.8535353535353535,0.7897196261682243,0.8203883495145632,0.795831732710045
g384_ov128,256,384,0.3333,10,0.75,3,377,0.8938992042440318,0.7873831775700935,0.8372670807453416,0.7884713504430801
g384_ov128,256,384,0.3333,10,0.75,4,365,0.9205479452054794,0.7850467289719626,0.8474148802017656,0.7884713504430801
g384_ov128,256,384,0.3333,10,0.75,5,359,0.935933147632312,0.7850467289719626,0.8538754764930114,0.7884713504430801
g384_ov128,256,384,0.3333,10,0.75,6,353,0.9461756373937678,0.780373831775701,0.8553137003841229,0.7884713504430801
g384_ov128,256,384,0.3333,10,0.75,7,349,0.9512893982808023,0.7757009345794392,0.8545688545688546,0.7884713504430801
g384_ov128,256,384,0.3333,10,0.75,8,342,0.9619883040935673,0.7686915887850467,0.8545454545454546,0.7860546779732189
g384_ov128,256,384,0.3333,10,0.75,9,336,0.9672619047619048,0.7593457943925234,0.8507853403141361,0.7787816412613834
g384_ov128,256,384,0.3333,10,0.75,10,322,0.9751552795031055,0.7336448598130841,0.8373333333333333,0.7715338161153961
g384_ov128,256,384,0.3333,10,0.85,1,466,0.7188841201716738,0.7827102803738317,0.7494407158836689,0.8021524366928652
g384_ov128,256,384,0.3333,10,0.85,2,390,0.8564102564102564,0.780373831775701,0.8166259168704157,0.800680684536038
g384_ov128,256,384,0.3333,10,0.85,3,371,0.894878706199461,0.7757009345794392,0.8310387984981227,0.7933539998307141
g384_ov128,256,384,0.3333,10,0.85,4,359,0.9220055710306406,0.7733644859813084,0.8411689961880559,0.7933539998307141
g384_ov128,256,384,0.3333,10,0.85,5,353,0.9376770538243626,0.7733644859813084,0.847631241997439,0.7933539998307141
g384_ov128,256,384,0.3333,10,0.85,6,347,0.9481268011527377,0.7686915887850467,0.8490322580645162,0.7933539998307141
g384_ov128,256,384,0.3333,10,0.85,7,343,0.9533527696793003,0.764018691588785,0.848249027237354,0.7933539998307141
g384_ov128,256,384,0.3333,10,0.85,8,337,0.9643916913946587,0.7593457943925234,0.8496732026143792,0.7909989614414764
g384_ov128,256,384,0.3333,10,0.85,9,331,0.9697885196374623,0.75,0.8458498023715415,0.7837606013867641
g384_ov128,256,384,0.3333,10,0.85,10,317,0.9779179810725552,0.7242990654205608,0.8322147651006712,0.77654772507204
g384_ov128,256,384,0.3333,10,0.9,1,431,0.7262180974477959,0.7313084112149533,0.7287543655413271,0.7799288466017947
g384_ov128,256,384,0.3333,10,0.9,2,364,0.8571428571428571,0.7289719626168224,0.7878787878787878,0.7751546442061329
g384_ov128,256,384,0.3333,10,0.9,3,345,0.8985507246376812,0.7242990654205608,0.8020698576972833,0.7643101321324025
g384_ov128,256,384,0.3333,10,0.9,4,335,0.9253731343283582,0.7242990654205608,0.8125819134993447,0.7643101321324025
g384_ov128,256,384,0.3333,10,0.9,5,329,0.9422492401215805,0.7242990654205608,0.8190224570673713,0.7643101321324025
g384_ov128,256,384,0.3333,10,0.9,6,323,0.9535603715170279,0.719626168224299,0.8202396804260984,0.7643101321324025
g384_ov128,256,384,0.3333,10,0.9,7,319,0.9592476489028213,0.7149532710280374,0.8192771084337349,0.7607070092092032
g384_ov128,256,384,0.3333,10,0.9,8,314,0.9681528662420382,0.7102803738317757,0.8194070080862534,0.7586201302205099
g384_ov128,256,384,0.3333,10,0.9,9,308,0.974025974025974,0.7009345794392523,0.8152173913043478,0.7514881799001464
g384_ov128,256,384,0.3333,10,0.9,10,295,0.9830508474576272,0.677570093457944,0.8022130013831259,0.7408288626764029
g384_ov128,256,384,0.3333,10,0.95,1,430,0.727906976744186,0.7313084112149533,0.7296037296037295,0.7799288466017947
g384_ov128,256,384,0.3333,10,0.95,2,363,0.859504132231405,0.7289719626168224,0.788874841972187,0.7751546442061329
g384_ov128,256,384,0.3333,10,0.95,3,344,0.9011627906976745,0.7242990654205608,0.8031088082901555,0.7643101321324025
g384_ov128,256,384,0.3333,10,0.95,4,334,0.9281437125748503,0.7242990654205608,0.8136482939632546,0.7643101321324025
g384_ov128,256,384,0.3333,10,0.95,5,328,0.9420731707317073,0.7219626168224299,0.8174603174603174,0.7607070092092032
g384_ov128,256,384,0.3333,10,0.95,6,322,0.953416149068323,0.7172897196261683,0.8186666666666665,0.7607070092092032
g384_ov128,256,384,0.3333,10,0.95,7,318,0.9591194968553459,0.7126168224299065,0.8176943699731903,0.7571095211277333
g384_ov128,256,384,0.3333,10,0.95,8,313,0.9680511182108626,0.7079439252336449,0.8178137651821864,0.755051493937367
g384_ov128,256,384,0.3333,10,0.95,9,307,0.9739413680781759,0.6985981308411215,0.8136054421768708,0.7479300572765322
g384_ov128,256,384,0.3333,10,0.95,10,294,0.9829931972789115,0.6752336448598131,0.8005540166204986,0.737285528676233
g384_ov128,256,384,0.3333,10,1.0,1,346,0.7369942196531792,0.5957943925233645,0.6589147286821706,0.7178708876337471
g384_ov128,256,384,0.3333,10,1.0,2,293,0.8668941979522184,0.5934579439252337,0.7045769764216365,0.7126055012230835
g384_ov128,256,384,0.3333,10,1.0,3,280,0.9,0.5887850467289719,0.7118644067796611,0.7020871276623561
g384_ov128,256,384,0.3333,10,1.0,4,271,0.9298892988929889,0.5887850467289719,0.721030042918455,0.7020871276623561
g384_ov128,256,384,0.3333,10,1.0,5,266,0.9473684210526315,0.5887850467289719,0.7262247838616714,0.7020871276623561
g384_ov128,256,384,0.3333,10,1.0,6,261,0.9578544061302682,0.5841121495327103,0.725689404934688,0.7020871276623561
g384_ov128,256,384,0.3333,10,1.0,7,257,0.9649805447470817,0.5794392523364486,0.7240875912408758,0.6985878622484099
g384_ov128,256,384,0.3333,10,1.0,8,253,0.9723320158102767,0.5747663551401869,0.722466960352423,0.7005708036368901
g384_ov128,256,384,0.3333,10,1.0,9,249,0.9759036144578314,0.5677570093457944,0.7178729689807977,0.6936286945135053
g384_ov128,256,384,0.3333,10,1.0,10,236,0.9872881355932204,0.544392523364486,0.7018072289156627,0.6832372957166004
g256_ov064,192,256,0.25,10,0.0,1,3570,0.11260504201680673,0.9392523364485982,0.2011005502751376,0.22451407867525505
g256_ov064,192,256,0.25,10,0.0,2,2650,0.15056603773584906,0.9322429906542056,0.25925925925925924,0.23318836283232205
g256_ov064,192,256,0.25,10,0.0,3,2314,0.172428694900605,0.9322429906542056,0.29102844638949665,0.23345731932276334
g256_ov064,192,256,0.25,10,0.0,4,2093,0.19063545150501673,0.9322429906542056,0.31654105513685044,0.2460789152839452
g256_ov064,192,256,0.25,10,0.0,5,1947,0.2049306625577812,0.9322429906542056,0.336,0.23888181629278624
g256_ov064,192,256,0.25,10,0.0,6,1820,0.21923076923076923,0.9322429906542056,0.35498220640569395,0.25302250282794125
g256_ov064,192,256,0.25,10,0.0,7,1719,0.23211169284467714,0.9322429906542056,0.3716814159292035,0.242964354130822
g256_ov064,192,256,0.25,10,0.0,8,1590,0.24968553459119497,0.927570093457944,0.39345887016848363,0.2694839035942647
g256_ov064,192,256,0.25,10,0.0,9,1475,0.26508474576271185,0.9135514018691588,0.4109301103520756,0.27218995591891304
g256_ov064,192,256,0.25,10,0.0,10,1242,0.2995169082125604,0.8691588785046729,0.4455089820359281,0.28900514535472444
g256_ov064,192,256,0.25,10,0.05,1,2517,0.15971394517282478,0.9392523364485982,0.2730050933786078,0.25302250282794125
g256_ov064,192,256,0.25,10,0.05,2,1912,0.20868200836820083,0.9322429906542056,0.34102564102564104,0.2591843113692709
g256_ov064,192,256,0.25,10,0.05,3,1686,0.23665480427046262,0.9322429906542056,0.37748344370860926,0.2511294892032528
g256_ov064,192,256,0.25,10,0.05,4,1536,0.259765625,0.9322429906542056,0.4063136456211813,0.25862309444099013
g256_ov064,192,256,0.25,10,0.05,5,1443,0.2765072765072765,0.9322429906542056,0.42650988776055593,0.24261299932214545
g256_ov064,192,256,0.25,10,0.05,6,1366,0.29209370424597364,0.9322429906542056,0.44481605351170567,0.26987082069092616
g256_ov064,192,256,0.25,10,0.05,7,1295,0.3081081081081081,0.9322429906542056,0.46314567614625657,0.26253808749719354
g256_ov064,192,256,0.25,10,0.05,8,1210,0.328099173553719,0.927570093457944,0.4847374847374847,0.2746417589196498
g256_ov064,192,256,0.25,10,0.05,9,1129,0.3463241806908769,0.9135514018691588,0.5022479126525369,0.28318544525470934
g256_ov064,192,256,0.25,10,0.05,10,955,0.38952879581151834,0.8691588785046729,0.5379609544468547,0.3283067245244949
g256_ov064,192,256,0.25,10,0.1,1,1025,0.38926829268292684,0.9322429906542056,0.5492085340674466,0.4657882985339757
g256_ov064,192,256,0.25,10,0.1,2,821,0.4823386114494519,0.9252336448598131,0.6341072858286629,0.48489701233032273
g256_ov064,192,256,0.25,10,0.1,3,745,0.5315436241610738,0.9252336448598131,0.6751918158567775,0.49326190521935337
g256_ov064,192,256,0.25,10,0.1,4,699,0.5665236051502146,0.9252336448598131,0.7027506654835848,0.5014467295910197
g256_ov064,192,256,0.25,10,0.1,5,676,0.5857988165680473,0.9252336448598131,0.7173913043478259,0.509779526250972
g256_ov064,192,256,0.25,10,0.1,6,656,0.6036585365853658,0.9252336448598131,0.7306273062730628,0.5233239756977299
g256_ov064,192,256,0.25,10,0.1,7,637,0.6216640502354788,0.9252336448598131,0.7436619718309858,0.5269112829925965
g256_ov064,192,256,0.25,10,0.1,8,616,0.6396103896103896,0.9205607476635514,0.7547892720306514,0.5357226083652611
g256_ov064,192,256,0.25,10,0.1,9,590,0.6576271186440678,0.9065420560747663,0.762278978388998,0.5468505026656597
g256_ov064,192,256,0.25,10,0.1,10,529,0.6994328922495274,0.8644859813084113,0.7732497387669802,0.5634136063231474
g256_ov064,192,256,0.25,10,0.15,1,586,0.6484641638225256,0.8878504672897196,0.7495069033530573,0.8016712775545537
g256_ov064,192,256,0.25,10,0.15,2,499,0.7555110220440882,0.8808411214953271,0.8133764832793958,0.801974067473884
g256_ov064,192,256,0.25,10,0.15,3,464,0.8125,0.8808411214953271,0.8452914798206278,0.7981905156420938
g256_ov064,192,256,0.25,10,0.15,4,447,0.843400447427293,0.8808411214953271,0.8617142857142857,0.7988793736306966
g256_ov064,192,256,0.25,10,0.15,5,441,0.854875283446712,0.8808411214953271,0.8676639815880324,0.7993099317047403
g256_ov064,192,256,0.25,10,0.15,6,438,0.860730593607306,0.8808411214953271,0.8706697459584296,0.7953701171802908
g256_ov064,192,256,0.25,10,0.15,7,432,0.8726851851851852,0.8808411214953271,0.8767441860465116,0.7958820759070672
g256_ov064,192,256,0.25,10,0.15,8,427,0.8805620608899297,0.8785046728971962,0.87953216374269,0.7958820759070672
g256_ov064,192,256,0.25,10,0.15,9,419,0.8854415274463007,0.866822429906542,0.8760330578512396,0.7880742965858735
g256_ov064,192,256,0.25,10,0.15,10,390,0.9051282051282051,0.8247663551401869,0.8630806845965772,0.7732625776789303
g256_ov064,192,256,0.25,10,0.2,1,559,0.667262969588551,0.8714953271028038,0.7558257345491389,0.814545565737406
g256_ov064,192,256,0.25,10,0.2,2,480,0.7729166666666667,0.866822429906542,0.8171806167400882,0.8151590518044516
g256_ov064,192,256,0.25,10,0.2,3,448,0.828125,0.866822429906542,0.8470319634703196,0.8072161909739617
g256_ov064,192,256,0.25,10,0.2,4,431,0.8607888631090487,0.866822429906542,0.8637951105937136,0.8081582946378589
g256_ov064,192,256,0.25,10,0.2,5,426,0.8708920187793427,0.866822429906542,0.8688524590163933,0.8042478476574447
g256_ov064,192,256,0.25,10,0.2,6,424,0.875,0.866822429906542,0.8708920187793427,0.8003460550163107
g256_ov064,192,256,0.25,10,0.2,7,419,0.8854415274463007,0.866822429906542,0.8760330578512396,0.8009528463565001
g256_ov064,192,256,0.25,10,0.2,8,414,0.893719806763285,0.8644859813084113,0.8788598574821853,0.8009528463565001
g256_ov064,192,256,0.25,10,0.2,9,406,0.8990147783251231,0.852803738317757,0.8752997601918465,0.7932209725360136
g256_ov064,192,256,0.25,10,0.2,10,379,0.9155672823218998,0.8107476635514018,0.8599752168525403,0.7786568799156686
g256_ov064,192,256,0.25,10,0.25,1,494,0.6983805668016194,0.8060747663551402,0.7483731019522777,0.8229903047714098
g256_ov064,192,256,0.25,10,0.25,2,432,0.7986111111111112,0.8060747663551402,0.8023255813953488,0.8199924644666151
g256_ov064,192,256,0.25,10,0.25,3,402,0.8582089552238806,0.8060747663551402,0.8313253012048194,0.8124316205541839
g256_ov064,192,256,0.25,10,0.25,4,389,0.8868894601542416,0.8060747663551402,0.8445532435740514,0.8086632329949384
g256_ov064,192,256,0.25,10,0.25,5,385,0.8961038961038961,0.8060747663551402,0.8487084870848708,0.8049026751860122
g256_ov064,192,256,0.25,10,0.25,6,383,0.9007832898172323,0.8060747663551402,0.8508014796547472,0.8011498028983806
g256_ov064,192,256,0.25,10,0.25,7,381,0.905511811023622,0.8060747663551402,0.8529048207663782,0.7974044723914159
g256_ov064,192,256,0.25,10,0.25,8,378,0.91005291005291,0.8037383177570093,0.8535980148883374,0.7974044723914159
g256_ov064,192,256,0.25,10,0.25,9,371,0.9137466307277629,0.7920560747663551,0.848560700876095,0.7862123008256918
g256_ov064,192,256,0.25,10,0.25,10,347,0.930835734870317,0.7546728971962616,0.8335483870967741,0.7762488134259523
g256_ov064,192,256,0.25,10,0.3,1,493,0.6977687626774848,0.8037383177570093,0.747014115092291,0.8229903047714098
g256_ov064,192,256,0.25,10,0.3,2,431,0.7981438515081206,0.8037383177570093,0.8009313154831199,0.8199924644666151
g256_ov064,192,256,0.25,10,0.3,3,401,0.85785536159601,0.8037383177570093,0.8299155609167672,0.8124316205541839
g256_ov064,192,256,0.25,10,0.3,4,388,0.8865979381443299,0.8037383177570093,0.8431372549019608,0.8086632329949384
g256_ov064,192,256,0.25,10,0.3,5,384,0.8958333333333334,0.8037383177570093,0.8472906403940886,0.8049026751860122
g256_ov064,192,256,0.25,10,0.3,6,382,0.900523560209424,0.8037383177570093,0.8493827160493828,0.8011498028983806
g256_ov064,192,256,0.25,10,0.3,7,380,0.9052631578947369,0.8037383177570093,0.8514851485148515,0.7974044723914159
g256_ov064,192,256,0.25,10,0.3,8,377,0.9098143236074271,0.8014018691588785,0.8521739130434783,0.7974044723914159
g256_ov064,192,256,0.25,10,0.3,9,370,0.9135135135135135,0.7897196261682243,0.8471177944862156,0.7862123008256918
g256_ov064,192,256,0.25,10,0.3,10,346,0.930635838150289,0.7523364485981309,0.8320413436692506,0.7762488134259523
g256_ov064,192,256,0.25,10,0.35,1,488,0.6987704918032787,0.7967289719626168,0.7445414847161572,0.8229903047714098
g256_ov064,192,256,0.25,10,0.35,2,427,0.7985948477751756,0.7967289719626168,0.7976608187134504,0.8199924644666151
g256_ov064,192,256,0.25,10,0.35,3,398,0.8567839195979899,0.7967289719626168,0.8256658595641647,0.8124316205541839
g256_ov064,192,256,0.25,10,0.35,4,385,0.8857142857142857,0.7967289719626168,0.8388683886838868,0.8086632329949384
g256_ov064,192,256,0.25,10,0.35,5,381,0.89501312335958,0.7967289719626168,0.8430160692212609,0.8049026751860122
g256_ov064,192,256,0.25,10,0.35,6,379,0.899736147757256,0.7967289719626168,0.8451053283767038,0.8011498028983806
g256_ov064,192,256,0.25,10,0.35,7,377,0.9045092838196287,0.7967289719626168,0.8472049689440994,0.7974044723914159
g256_ov064,192,256,0.25,10,0.35,8,374,0.9090909090909091,0.794392523364486,0.8478802992518704,0.7974044723914159
g256_ov064,192,256,0.25,10,0.35,9,367,0.9128065395095368,0.7827102803738317,0.8427672955974842,0.7862123008256918
g256_ov064,192,256,0.25,10,0.35,10,343,0.9300291545189504,0.7453271028037384,0.8274967574578469,0.7762488134259523
g256_ov064,192,256,0.25,10,0.4,1,487,0.7002053388090349,0.7967289719626168,0.7453551912568306,0.8229903047714098
g256_ov064,192,256,0.25,10,0.4,2,427,0.7985948477751756,0.7967289719626168,0.7976608187134504,0.8199924644666151
g256_ov064,192,256,0.25,10,0.4,3,398,0.8567839195979899,0.7967289719626168,0.8256658595641647,0.8124316205541839
g256_ov064,192,256,0.25,10,0.4,4,385,0.8857142857142857,0.7967289719626168,0.8388683886838868,0.8086632329949384
g256_ov064,192,256,0.25,10,0.4,5,381,0.89501312335958,0.7967289719626168,0.8430160692212609,0.8049026751860122
g256_ov064,192,256,0.25,10,0.4,6,379,0.899736147757256,0.7967289719626168,0.8451053283767038,0.8011498028983806
g256_ov064,192,256,0.25,10,0.4,7,377,0.9045092838196287,0.7967289719626168,0.8472049689440994,0.7974044723914159
g256_ov064,192,256,0.25,10,0.4,8,374,0.9090909090909091,0.794392523364486,0.8478802992518704,0.7974044723914159
g256_ov064,192,256,0.25,10,0.4,9,367,0.9128065395095368,0.7827102803738317,0.8427672955974842,0.7862123008256918
g256_ov064,192,256,0.25,10,0.4,10,343,0.9300291545189504,0.7453271028037384,0.8274967574578469,0.7762488134259523
g256_ov064,192,256,0.25,10,0.65,1,466,0.7060085836909872,0.7686915887850467,0.7360178970917227,0.8246437484764232
g256_ov064,192,256,0.25,10,0.65,2,410,0.802439024390244,0.7686915887850467,0.7852028639618138,0.8096182860120181
g256_ov064,192,256,0.25,10,0.65,3,385,0.8545454545454545,0.7686915887850467,0.8093480934809347,0.8021524366928652
g256_ov064,192,256,0.25,10,0.65,4,372,0.8844086021505376,0.7686915887850467,0.8225,0.7947163295770714
g256_ov064,192,256,0.25,10,0.65,5,368,0.8940217391304348,0.7686915887850467,0.8266331658291457,0.7910090774304381
g256_ov064,192,256,0.25,10,0.65,6,366,0.8989071038251366,0.7686915887850467,0.8287153652392948,0.7873088393241587
g256_ov064,192,256,0.25,10,0.65,7,364,0.9038461538461539,0.7686915887850467,0.8308080808080808,0.783615475521878
g256_ov064,192,256,0.25,10,0.65,8,361,0.9085872576177285,0.7663551401869159,0.8314321926489225,0.783615475521878
g256_ov064,192,256,0.25,10,0.65,9,354,0.9124293785310734,0.7546728971962616,0.826086956521739,0.7725752371093657
g256_ov064,192,256,0.25,10,0.65,10,332,0.9307228915662651,0.7219626168224299,0.813157894736842,0.7701867524338109
g256_ov064,192,256,0.25,10,0.7,1,464,0.7068965517241379,0.7663551401869159,0.7354260089686098,0.8246437484764232
g256_ov064,192,256,0.25,10,0.7,2,408,0.803921568627451,0.7663551401869159,0.7846889952153109,0.8096182860120181
g256_ov064,192,256,0.25,10,0.7,3,384,0.8541666666666666,0.7663551401869159,0.8078817733990148,0.8021524366928652
g256_ov064,192,256,0.25,10,0.7,4,371,0.8840970350404312,0.7663551401869159,0.8210262828535669,0.7910090774304381
g256_ov064,192,256,0.25,10,0.7,5,367,0.8937329700272479,0.7663551401869159,0.8251572327044024,0.7873088393241587
g256_ov064,192,256,0.25,10,0.7,6,365,0.8986301369863013,0.7663551401869159,0.8272383354350568,0.783615475521878
g256_ov064,192,256,0.25,10,0.7,7,363,0.9035812672176309,0.7663551401869159,0.8293299620733248,0.7799288466017947
g256_ov064,192,256,0.25,10,0.7,8,360,0.9083333333333333,0.764018691588785,0.8299492385786802,0.7799288466017947
g256_ov064,192,256,0.25,10,0.7,9,353,0.9121813031161473,0.7523364485981309,0.8245838668373879,0.7689079789889651
g256_ov064,192,256,0.25,10,0.7,10,331,0.9305135951661632,0.719626168224299,0.8115942028985507,0.7665486870255017
g256_ov064,192,256,0.25,10,0.75,1,463,0.7084233261339092,0.7663551401869159,0.7362514029180695,0.8246437484764232
g256_ov064,192,256,0.25,10,0.75,2,407,0.8058968058968059,0.7663551401869159,0.7856287425149701,0.8058815729819991
g256_ov064,192,256,0.25,10,0.75,3,383,0.856396866840731,0.7663551401869159,0.8088779284833539,0.7984307358455344
g256_ov064,192,256,0.25,10,0.75,4,371,0.8840970350404312,0.7663551401869159,0.8210262828535669,0.7910090774304381
g256_ov064,192,256,0.25,10,0.75,5,367,0.8937329700272479,0.7663551401869159,0.8251572327044024,0.7873088393241587
g256_ov064,192,256,0.25,10,0.75,6,365,0.8986301369863013,0.7663551401869159,0.8272383354350568,0.783615475521878
g256_ov064,192,256,0.25,10,0.75,7,363,0.9035812672176309,0.7663551401869159,0.8293299620733248,0.7799288466017947
g256_ov064,192,256,0.25,10,0.75,8,360,0.9083333333333333,0.764018691588785,0.8299492385786802,0.7799288466017947
g256_ov064,192,256,0.25,10,0.75,9,353,0.9121813031161473,0.7523364485981309,0.8245838668373879,0.7689079789889651
g256_ov064,192,256,0.25,10,0.75,10,331,0.9305135951661632,0.719626168224299,0.8115942028985507,0.7665486870255017
g256_ov064,192,256,0.25,10,0.85,1,456,0.7105263157894737,0.7570093457943925,0.7330316742081447,0.8246437484764232
g256_ov064,192,256,0.25,10,0.85,2,400,0.81,0.7570093457943925,0.782608695652174,0.8058815729819991
g256_ov064,192,256,0.25,10,0.85,3,377,0.8594164456233422,0.7570093457943925,0.8049689440993789,0.7984307358455344
g256_ov064,192,256,0.25,10,0.85,4,365,0.8876712328767123,0.7570093457943925,0.8171500630517023,0.7910090774304381
g256_ov064,192,256,0.25,10,0.85,5,361,0.8975069252077562,0.7570093457943925,0.8212927756653992,0.7873088393241587
g256_ov064,192,256,0.25,10,0.85,6,359,0.9025069637883009,0.7570093457943925,0.8233799237611182,0.783615475521878
g256_ov064,192,256,0.25,10,0.85,7,357,0.907563025210084,0.7570093457943925,0.8254777070063694,0.7799288466017947
g256_ov064,192,256,0.25,10,0.85,8,354,0.9124293785310734,0.7546728971962616,0.826086956521739,0.7799288466017947
g256_ov064,192,256,0.25,10,0.85,9,347,0.9164265129682997,0.7429906542056075,0.8206451612903226,0.7689079789889651
g256_ov064,192,256,0.25,10,0.85,10,326,0.9325153374233128,0.7102803738317757,0.8063660477453579,0.7665486870255017
g256_ov064,192,256,0.25,10,0.95,1,403,0.7245657568238213,0.6822429906542056,0.7027677496991577,0.8032203583284508
g256_ov064,192,256,0.25,10,0.95,2,358,0.8156424581005587,0.6822429906542056,0.7430025445292622,0.7811381115596777
g256_ov064,192,256,0.25,10,0.95,3,339,0.8613569321533924,0.6822429906542056,0.7614080834419819,0.7738309208753833
g256_ov064,192,256,0.25,10,0.95,4,328,0.8902439024390244,0.6822429906542056,0.7724867724867724,0.7665486870255017
g256_ov064,192,256,0.25,10,0.95,5,324,0.9012345679012346,0.6822429906542056,0.776595744680851,0.762916588666638
g256_ov064,192,256,0.25,10,0.95,6,322,0.906832298136646,0.6822429906542056,0.7786666666666667,0.7592903214893949
g256_ov064,192,256,0.25,10,0.95,7,320,0.9125,0.6822429906542056,0.7807486631016044,0.7556697497106081
g256_ov064,192,256,0.25,10,0.95,8,317,0.917981072555205,0.6799065420560748,0.7812080536912752,0.7556697497106081
g256_ov064,192,256,0.25,10,0.95,9,310,0.9225806451612903,0.6682242990654206,0.7750677506775068,0.744840849536894
g256_ov064,192,256,0.25,10,0.95,10,290,0.9379310344827586,0.6355140186915887,0.7576601671309191,0.7356354568066844
g256_ov064,192,256,0.25,10,1.0,1,312,0.7435897435897436,0.5420560747663551,0.6270270270270271,0.7373203046119365
g256_ov064,192,256,0.25,10,1.0,2,279,0.8315412186379928,0.5420560747663551,0.6562942008486562,0.716463665575174
g256_ov064,192,256,0.25,10,1.0,3,263,0.8821292775665399,0.5420560747663551,0.6714905933429812,0.7095427967305121
g256_ov064,192,256,0.25,10,1.0,4,256,0.90625,0.5420560747663551,0.6783625730994153,0.7026358985832617
g256_ov064,192,256,0.25,10,1.0,5,252,0.9206349206349206,0.5420560747663551,0.6823529411764706,0.6957419403379529
g256_ov064,192,256,0.25,10,1.0,6,250,0.928,0.5420560747663551,0.6843657817109144,0.6922994893330175
g256_ov064,192,256,0.25,10,1.0,7,248,0.9354838709677419,0.5420560747663551,0.6863905325443787,0.6888598829536869
g256_ov064,192,256,0.25,10,1.0,8,245,0.9387755102040817,0.5373831775700935,0.6835066864784547,0.6888598829536869
g256_ov064,192,256,0.25,10,1.0,9,239,0.9414225941422594,0.5257009345794392,0.6746626686656672,0.6751272660742013
g256_ov064,192,256,0.25,10,1.0,10,224,0.9464285714285714,0.4953271028037383,0.6503067484662577,0.6614295234098392
g512_ov320,192,512,0.625,10,0.0,1,3778,0.1077289571201694,0.9509345794392523,0.19353304802662863,0.24855634443628183
g512_ov320,192,512,0.625,10,0.0,2,2339,0.1735784523300556,0.9485981308411215,0.29345861944344054,0.25862309444099013
g512_ov320,192,512,0.625,10,0.0,3,1824,0.22094298245614036,0.9415887850467289,0.35790408525754885,0.26613428006375794
g512_ov320,192,512,0.625,10,0.0,4,1527,0.26195153896529144,0.9345794392523364,0.40920716112531974,0.27742294957354846
g512_ov320,192,512,0.625,10,0.0,5,1338,0.2982062780269058,0.9322429906542056,0.4518686296715742,0.284905583349176
g512_ov320,192,512,0.625,10,0.0,6,1191,0.3333333333333333,0.927570093457944,0.49042618900555895,0.2995459338832343
g512_ov320,192,512,0.625,10,0.0,7,1073,0.36719478098788444,0.9205607476635514,0.524983344437042,0.3209722780086334
g512_ov320,192,512,0.625,10,0.0,8,958,0.4081419624217119,0.9135514018691588,0.5642135642135642,0.32165338766994184
g512_ov320,192,512,0.625,10,0.0,9,868,0.4470046082949309,0.9065420560747663,0.5987654320987654,0.35668436464521364
g512_ov320,192,512,0.625,10,0.0,10,756,0.5066137566137566,0.8948598130841121,0.6469594594594595,0.39496314878919325
g512_ov320,192,512,0.625,10,0.05,1,2851,0.14275692739389687,0.9509345794392523,0.24824641659042387,0.3108116827478145
g512_ov320,192,512,0.625,10,0.05,2,1824,0.2225877192982456,0.9485981308411215,0.36056838365896976,0.33164808705210713
g512_ov320,192,512,0.625,10,0.05,3,1428,0.2822128851540616,0.9415887850467289,0.4342672413793104,0.34197053420629225
g512_ov320,192,512,0.625,10,0.05,4,1212,0.33003300330033003,0.9345794392523364,0.4878048780487804,0.3360632884703024
g512_ov320,192,512,0.625,10,0.05,5,1071,0.37254901960784315,0.9322429906542056,0.5323549032688459,0.3532720511817425
g512_ov320,192,512,0.625,10,0.05,6,962,0.4126819126819127,0.927570093457944,0.5712230215827339,0.38033362093050277
g512_ov320,192,512,0.625,10,0.05,7,876,0.4497716894977169,0.9205607476635514,0.6042944785276073,0.4141779593303875
g512_ov320,192,512,0.625,10,0.05,8,785,0.4980891719745223,0.9135514018691588,0.6446826051112943,0.41091713003516717
g512_ov320,192,512,0.625,10,0.05,9,723,0.5366528354080221,0.9065420560747663,0.6741963509991311,0.4453285714605437
g512_ov320,192,512,0.625,10,0.05,10,647,0.5919629057187017,0.8948598130841121,0.7125581395348837,0.46121836750613726
g512_ov320,192,512,0.625,10,0.1,1,1419,0.2832980972515856,0.9392523364485982,0.43530048727666487,0.4740068569646727
g512_ov320,192,512,0.625,10,0.1,2,985,0.40609137055837563,0.9345794392523364,0.5661712668082095,0.521647387797856
g512_ov320,192,512,0.625,10,0.1,3,805,0.493167701863354,0.927570093457944,0.6439578264395782,0.5456046263516852
g512_ov320,192,512,0.625,10,0.1,4,705,0.5588652482269504,0.9205607476635514,0.6954986760812004,0.5600218533215037
g512_ov320,192,512,0.625,10,0.1,5,637,0.6169544740973313,0.9182242990654206,0.7380281690140846,0.5644436415281195
