threshold,n_accepted,precision,recall,f1,f1_ci_lower,f1_ci_upper,p_ci_lower,p_ci_upper,r_ci_lower,r_ci_upper
0.0,590,0.6322,0.8575,0.7278,0.6795,0.7676,0.5728,0.6874,0.8195,0.895
0.05,503,0.7396,0.8552,0.7932,0.7556,0.8265,0.6871,0.7887,0.8174,0.8921
0.1,459,0.8105,0.8552,0.8322,0.8,0.8601,0.7698,0.8475,0.8174,0.8921
0.15,400,0.9075,0.8345,0.8695,0.8414,0.896,0.877,0.9343,0.7985,0.8736
0.2,393,0.9186,0.8299,0.872,0.8448,0.8985,0.8895,0.946,0.7936,0.8683
0.25,379,0.9288,0.8092,0.8649,0.8359,0.8923,0.904,0.9533,0.7688,0.85
0.3,379,0.9288,0.8092,0.8649,0.8359,0.8923,0.904,0.9533,0.7688,0.85
0.35,379,0.9288,0.8092,0.8649,0.8359,0.8923,0.904,0.9533,0.7688,0.85
0.4,378,0.9286,0.8069,0.8635,0.8344,0.8911,0.9036,0.953,0.7667,0.8467
0.45,361,0.9391,0.7793,0.8518,0.8227,0.8793,0.9133,0.9633,0.74,0.8188
0.5,361,0.9391,0.7793,0.8518,0.8227,0.8793,0.9133,0.9633,0.74,0.8188
0.55,361,0.9391,0.7793,0.8518,0.8227,0.8793,0.9133,0.9633,0.74,0.8188
0.6,361,0.9391,0.7793,0.8518,0.8227,0.8793,0.9133,0.9633,0.74,0.8188
0.65,360,0.9389,0.777,0.8503,0.821,0.8772,0.9129,0.9632,0.7379,0.8163
0.7,359,0.9387,0.7747,0.8489,0.8194,0.8762,0.9127,0.9632,0.7355,0.8142
0.75,357,0.9384,0.7701,0.846,0.8157,0.8735,0.9125,0.9631,0.7286,0.8097
0.8,347,0.9366,0.7471,0.8312,0.8005,0.8596,0.91,0.9619,0.704,0.7896
0.85,347,0.9366,0.7471,0.8312,0.8005,0.8596,0.91,0.9619,0.704,0.7896
0.9,313,0.9393,0.6759,0.7861,0.7493,0.8187,0.9122,0.9642,0.6281,0.72
0.95,310,0.9387,0.669,0.7812,0.7451,0.8143,0.9117,0.9641,0.6221,0.7131
1.0,212,0.934,0.4552,0.6121,0.5667,0.6543,0.8995,0.9663,0.4081,0.5
