family,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
ARM2-N3,0.85,3,5187,4491,696,527,0.88015678588927,0.7076432509441829,2548,4771,241,981
ARM2-N3,0.88,1,6714,4704,2010,314,0.8019093078758949,0.7043447644838761,2664,4656,356,865
ARM2-N3,0.88,2,5715,4624,1091,394,0.8616416658902449,0.7151578971977535,2614,4742,270,915
ARM2-N3,0.88,3,5149,4488,661,530,0.8828562997934494,0.712975474662772,2546,4792,220,983
ARM2-N3,0.9,1,6659,4696,1963,322,0.8043161771002826,0.707408741925501,2654,4677,335,875
ARM2-N3,0.9,2,5681,4616,1065,402,0.8628843817179176,0.7167517311627088,2607,4754,258,922
ARM2-N3,0.9,3,5127,4481,646,537,0.883390832922622,0.7140905724466688,2540,4801,211,989
ARM2-N3,0.92,1,6649,4696,1953,322,0.8050055712693922,0.7074545202167661,2652,4679,333,877
ARM2-N3,0.92,2,5676,4615,1061,403,0.8631008041892652,0.716284594057592,2605,4754,258,924
ARM2-N3,0.92,3,5124,4480,644,538,0.8834549398540722,0.7136296229999218,2538,4801,211,991
ARM2-N3,0.95,1,6602,4689,1913,329,0.8070567986230637,0.7120054689453336,2648,4700,312,881
ARM2-N3,0.95,2,5639,4610,1029,408,0.8651590503894154,0.7197277274882367,2600,4771,241,929
ARM2-N3,0.95,3,5097,4475,622,543,0.8848245180425112,0.7163398973189123,2534,4814,198,995
ARM2-N3,0.96,1,5619,4385,1234,633,0.8244805866315691,0.7474679655179646,2472,4969,43,1057
ARM2-N3,0.96,2,4894,4314,580,704,0.8704600484261501,0.7415736275673654,2434,4977,35,1095
ARM2-N3,0.96,3,4499,4196,303,822,0.8817904801933383,0.7326333634466269,2386,4982,30,1143
ARM2-N3,0.98,1,5618,4385,1233,633,0.824558104550583,0.7474679655179646,2472,4969,43,1057
ARM2-N3,0.98,2,4893,4314,579,704,0.8705478760972658,0.7415736275673654,2434,4977,35,1095
ARM2-N3,0.98,3,4499,4196,303,822,0.8817904801933383,0.7326333634466269,2386,4982,30,1143
ARM2-N3,0.99,1,1548,1319,229,3699,0.40176667681998174,0.4356933987239368,1011,5010,2,2518
ARM2-N3,0.99,2,1340,1240,100,3778,0.390059767222397,0.4233268128888007,961,5010,2,2568
ARM2-N3,0.99,3,1227,1179,48,3839,0.377582065652522,0.4135412452790673,922,5010,2,2607
ARM2-N3,1.0,1,400,337,63,4681,0.12440014765596162,0.2308906045201062,309,5012,0,3220
ARM2-N3,1.0,2,347,312,35,4706,0.116309412861137,0.22061522499869116,283,5012,0,3246
ARM2-N3,1.0,3,316,299,17,4719,0.11211098612673415,0.21573052116136868,271,5012,0,3258
