family,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
ARM2-N5,0.0,1,12715,4782,7933,236,0.5393334461174082,0.399850235298807,2941,2829,2183,588
ARM2-N5,0.0,2,8974,4724,4250,294,0.6752429959977131,0.4961673304361625,2827,3522,1490,702
ARM2-N5,0.0,3,7553,4672,2881,346,0.7432980669795561,0.5496765869491917,2776,3858,1154,753
ARM2-N5,0.0,4,6652,4603,2049,415,0.788860325621251,0.5865949139458762,2713,4109,903,816
ARM2-N5,0.0,5,5844,4461,1383,557,0.8213956914012153,0.6163511297609343,2615,4349,663,914
ARM2-N5,0.01,1,11846,4775,7071,243,0.5662950664136622,0.4379025856963177,2922,3069,1943,607
ARM2-N5,0.01,2,8626,4716,3910,302,0.6912928759894458,0.519276045481886,2810,3663,1349,719
ARM2-N5,0.01,3,7335,4665,2670,353,0.7552821177042015,0.5655629257129853,2761,3953,1059,768
ARM2-N5,0.01,4,6504,4596,1908,422,0.7977781635132789,0.5980808045508567,2699,4177,835,830
ARM2-N5,0.01,5,5750,4455,1295,563,0.8274517087667163,0.6236262637160639,2603,4392,620,926
ARM2-N5,0.02,1,10448,4770,5678,248,0.6168369326264064,0.4899428808022525,2866,3433,1579,663
ARM2-N5,0.02,2,8013,4710,3303,308,0.7228915662650601,0.558874366729043,2773,3906,1106,756
ARM2-N5,0.02,3,6966,4657,2309,361,0.7772029372496663,0.5935529184703429,2727,4124,888,802
ARM2-N5,0.02,4,6263,4589,1674,429,0.8135803563513874,0.6221589628141106,2678,4306,706,851
ARM2-N5,0.02,5,5609,4450,1159,568,0.8374894137574104,0.6404044506016814,2588,4476,536,941
ARM2-N5,0.05,1,10269,4769,5500,249,0.6239288284163014,0.49729567769136607,2860,3480,1532,669
ARM2-N5,0.05,2,7921,4709,3212,309,0.7278769611252801,0.5652169100838553,2770,3940,1072,759
ARM2-N5,0.05,3,6910,4656,2254,362,0.7806841046277665,0.5985667380633964,2725,4149,863,804
ARM2-N5,0.05,4,6221,4588,1633,430,0.8164427440163716,0.6272316784009921,2675,4331,681,854
ARM2-N5,0.05,5,5578,4449,1129,569,0.8397508493771234,0.6438869218366432,2584,4494,518,945
ARM2-N5,0.08,1,7765,4735,3030,283,0.7408276617382461,0.648588734110061,2715,4379,633,814
ARM2-N5,0.08,2,6559,4684,1875,334,0.8091906366070657,0.6679871017403649,2665,4511,501,864
ARM2-N5,0.08,3,5980,4633,1347,385,0.8425168212402255,0.6801819726100266,2637,4587,425,892
ARM2-N5,0.08,4,5578,4567,1011,451,0.8620234050585127,0.6864143083534398,2602,4644,368,927
ARM2-N5,0.08,5,5155,4432,723,586,0.8713260591762508,0.6876702466035585,2529,4714,298,1000
ARM2-N5,0.1,1,7764,4735,3029,283,0.7408856204036925,0.6488244218408441,2715,4380,632,814
ARM2-N5,0.1,2,6558,4684,1874,334,0.8092605390463028,0.6682339058735189,2665,4512,500,864
ARM2-N5,0.1,3,5979,4633,1346,385,0.8425934345730655,0.6804358741349597,2637,4588,424,892
ARM2-N5,0.1,4,5577,4567,1010,451,0.8621047663992449,0.6866745923527575,2602,4645,367,927
ARM2-N5,0.1,5,5155,4432,723,586,0.8713260591762508,0.6876702466035585,2529,4714,298,1000
ARM2-N5,0.15,1,7601,4734,2867,284,0.7502971709327204,0.6593347622203136,2698,4442,570,831
ARM2-N5,0.15,2,6453,4683,1770,335,0.8164937668904193,0.6762524819581387,2652,4557,455,877
ARM2-N5,0.15,3,5905,4630,1275,388,0.8477524489609082,0.6869711354229856,2627,4623,389,902
ARM2-N5,0.15,4,5519,4564,955,454,0.86628072506406,0.6920972583850742,2594,4673,339,935
ARM2-N5,0.15,5,5116,4429,687,589,0.874087231103217,0.6895508142703868,2522,4727,285,1007
ARM2-N5,0.2,1,7385,4726,2659,292,0.7620736918487463,0.6790577884441652,2690,4531,481,839
ARM2-N5,0.2,2,6303,4675,1628,343,0.8258987721932691,0.6928035295428244,2647,4627,385,882
ARM2-N5,0.2,3,5784,4624,1160,394,0.8561377522680986,0.7024265227053414,2622,4687,325,907
ARM2-N5,0.2,4,5419,4559,860,459,0.8736226885120244,0.7060390802418448,2590,4729,283,939
ARM2-N5,0.2,5,5043,4424,619,594,0.8794354437928635,0.7003600132514918,2519,4769,243,1010
ARM2-N5,0.25,1,7359,4726,2633,292,0.7636745576472489,0.6802975967591416,2689,4537,475,840
ARM2-N5,0.25,2,6289,4675,1614,343,0.8269213761386752,0.6935739561111455,2647,4630,382,882
ARM2-N5,0.25,3,5772,4624,1148,394,0.8570898980537535,0.7032425536943296,2621,4691,321,908
ARM2-N5,0.25,4,5410,4559,851,459,0.8743766781741467,0.706879444948839,2589,4733,279,940
ARM2-N5,0.25,5,5036,4424,612,594,0.8800477421921624,0.700957198485167,2518,4772,240,1011
ARM2-N5,0.3,1,7322,4726,2596,292,0.7659643435980551,0.6830266784626193,2689,4548,464,840
ARM2-N5,0.3,2,6263,4675,1588,343,0.8288272316284018,0.6956500992970714,2646,4639,373,883
ARM2-N5,0.3,3,5754,4624,1130,394,0.8585220943186037,0.7051166495512704,2620,4699,313,909
ARM2-N5,0.3,4,5397,4559,838,459,0.8754680748919826,0.708494935964673,2589,4739,273,940
ARM2-N5,0.3,5,5026,4424,602,594,0.8809239346873755,0.7028957949714525,2518,4779,233,1011
ARM2-N5,0.35,1,7320,4726,2594,292,0.766088507051386,0.6830266784626193,2689,4548,464,840
ARM2-N5,0.35,2,6262,4675,1587,343,0.8289007092198581,0.6956500992970714,2646,4639,373,883
ARM2-N5,0.35,3,5754,4624,1130,394,0.8585220943186037,0.7051166495512704,2620,4699,313,909
ARM2-N5,0.35,4,5397,4559,838,459,0.8754680748919826,0.708494935964673,2589,4739,273,940
ARM2-N5,0.35,5,5026,4424,602,594,0.8809239346873755,0.7028957949714525,2518,4779,233,1011
ARM2-N5,0.4,1,7306,4726,2580,292,0.7669587796170074,0.6847733716091531,2688,4556,456,841
ARM2-N5,0.4,2,6251,4675,1576,343,0.8297098234093531,0.6977146982640401,2646,4647,365,883
ARM2-N5,0.4,3,5745,4624,1121,394,0.8592399888506922,0.706703702905048,2620,4705,307,909
ARM2-N5,0.4,4,5389,4559,830,459,0.8761410589026617,0.7098438073701457,2589,4744,268,940
ARM2-N5,0.4,5,5020,4424,596,594,0.8814504881450488,0.7037281714590081,2518,4782,230,1011
ARM2-N5,0.45,1,7292,4726,2566,292,0.7678310316815598,0.6855329282406796,2686,4561,451,843
ARM2-N5,0.45,2,6242,4675,1567,343,0.8303730017761989,0.6987687976211717,2645,4652,360,884
ARM2-N5,0.45,3,5738,4624,1114,394,0.8597991818519896,0.7072624028613533,2619,4708,304,910
ARM2-N5,0.45,4,5383,4559,824,459,0.8766464763003559,0.7104204988440196,2588,4747,265,941
ARM2-N5,0.45,5,5017,4424,593,594,0.8817140009965121,0.7040523360483485,2517,4784,228,1012
ARM2-N5,0.55,1,7278,4724,2554,294,0.7683799609629148,0.6865320959394668,2686,4565,447,843
ARM2-N5,0.55,2,6232,4673,1559,345,0.8307555555555556,0.7000643046455604,2645,4657,355,884
ARM2-N5,0.55,3,5729,4622,1107,396,0.8601470177724015,0.7085890721762458,2619,4713,299,910
ARM2-N5,0.55,4,5375,4557,818,461,0.8769363994996632,0.7117734823077461,2588,4752,260,941
ARM2-N5,0.55,5,5011,4423,588,595,0.8820420779738757,0.7051646779705352,2517,4788,224,1012
ARM2-N5,0.65,1,7276,4724,2552,294,0.7685049617699691,0.6867820806206865,2686,4566,446,843
ARM2-N5,0.65,2,6231,4673,1558,345,0.8308294070584052,0.7003236632528193,2645,4658,354,884
ARM2-N5,0.65,3,5729,4622,1107,396,0.8601470177724015,0.7085890721762458,2619,4713,299,910
ARM2-N5,0.65,4,5375,4557,818,461,0.8769363994996632,0.7117734823077461,2588,4752,260,941
ARM2-N5,0.65,5,5011,4423,588,595,0.8820420779738757,0.7051646779705352,2517,4788,224,1012
ARM2-N5,0.7,1,7267,4724,2543,294,0.769067969067969,0.6880331641667974,2686,4571,441,843
ARM2-N5,0.7,2,6227,4673,1554,345,0.8311249444197422,0.7011022549485376,2645,4661,351,884
ARM2-N5,0.7,3,5726,4622,1104,396,0.8603871928518242,0.7093861744307647,2619,4716,296,910
ARM2-N5,0.7,4,5372,4557,815,461,0.877189605389798,0.7125864344559185,2588,4755,257,941
ARM2-N5,0.7,5,5009,4423,586,595,0.8822180113693028,0.7057214751012851,2517,4790,222,1012
ARM2-N5,0.75,1,7264,4724,2540,294,0.7692558215274385,0.688534140332298,2686,4573,439,843
ARM2-N5,0.75,2,6224,4673,1551,345,0.8313467354563244,0.7016217467925762,2645,4663,349,884
ARM2-N5,0.75,3,5724,4622,1102,396,0.8605473840997951,0.7099180360212461,2619,4718,294,910
ARM2-N5,0.75,4,5370,4557,813,461,0.8773584905660378,0.713128888333013,2588,4757,255,941
ARM2-N5,0.75,5,5008,4423,585,595,0.8823060043885896,0.7060000305769331,2517,4791,221,1012
ARM2-N5,0.8,1,7248,4724,2524,294,0.7702592532202838,0.6890594264735117,2683,4578,434,846
ARM2-N5,0.8,2,6212,4673,1539,345,0.8322350845948353,0.7016865970135847,2642,4666,346,887
ARM2-N5,0.8,3,5714,4622,1092,396,0.8613492359299292,0.7097439761085542,2616,4720,292,913
ARM2-N5,0.8,4,5361,4557,804,461,0.8781192793139995,0.7129723283453552,2585,4759,253,944
ARM2-N5,0.8,5,5003,4423,580,595,0.8827462329108872,0.7063266898136812,2516,4793,219,1013
ARM2-N5,0.85,1,7246,4724,2522,294,0.7703848662752772,0.6895617611034399,2683,4580,432,846
ARM2-N5,0.85,2,6210,4673,1537,345,0.8323833273957962,0.7022072427035037,2642,4668,344,887
ARM2-N5,0.85,3,5713,4622,1091,396,0.8614295033081726,0.7100103823892354,2616,4721,291,913
ARM2-N5,0.85,4,5361,4557,804,461,0.8781192793139995,0.7129723283453552,2585,4759,253,944
ARM2-N5,0.85,5,5003,4423,580,595,0.8827462329108872,0.7063266898136812,2516,4793,219,1013
ARM2-N5,0.88,1,7120,4721,2399,297,0.7778876256384906,0.7010519613289928,2676,4632,380,853
ARM2-N5,0.88,2,6136,4669,1467,349,0.8371884525730681,0.7088752933504988,2637,4698,314,892
ARM2-N5,0.88,3,5654,4618,1036,400,0.8654422788605697,0.7157997074099218,2611,4747,265,918
ARM2-N5,0.88,4,5316,4553,763,465,0.8811689568414941,0.7177713545132753,2581,4780,232,948
ARM2-N5,0.88,5,4969,4420,549,598,0.885150695904676,0.711517642085746,2513,4814,198,1016
ARM2-N5,0.9,1,7055,4714,2341,304,0.780916093762942,0.7045646583295704,2666,4655,357,863
ARM2-N5,0.9,2,6088,4660,1428,358,0.8391860255717629,0.7112420308323233,2628,4715,297,901
ARM2-N5,0.9,3,5621,4610,1011,408,0.8666228028950089,0.7168620414977563,2604,4757,255,925
ARM2-N5,0.9,4,5289,4546,743,472,0.8821189482875714,0.7191717534969563,2574,4791,221,955
ARM2-N5,0.9,5,4950,4415,535,603,0.8858346709470304,0.7129083349483151,2508,4823,189,1021
ARM2-N5,0.92,1,7041,4714,2327,304,0.7818227050335849,0.7048615819987529,2664,4658,354,865
ARM2-N5,0.92,2,6080,4659,1421,359,0.8396107406739953,0.7110359268510434,2626,4716,296,903
ARM2-N5,0.92,3,5614,4609,1005,409,0.867005267118134,0.7166659071126197,2602,4758,254,927
ARM2-N5,0.92,4,5286,4545,741,473,0.8821816770186335,0.7187091641704638,2572,4791,221,957
