family,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
ARM1-N3,0.0,1,11076,4762,6314,256,0.5917733316764011,0.43674898929829004,2900,3098,1914,629
ARM1-N3,0.0,2,7739,4679,3060,339,0.7335580465626714,0.5392567816326516,2790,3789,1223,739
ARM1-N3,0.0,3,6261,4533,1728,485,0.8037946626473977,0.5980521488028596,2662,4219,793,867
ARM1-N3,0.05,1,10030,4744,5286,274,0.630515683147262,0.48127572064838725,2849,3413,1599,680
ARM1-N3,0.05,2,7303,4659,2644,359,0.7562697832968104,0.5668330658934561,2745,3979,1033,784
ARM1-N3,0.05,3,6019,4513,1506,505,0.8177946905862101,0.6159369312208474,2634,4327,685,895
ARM1-N3,0.1,1,8075,4667,3408,351,0.7129000229130069,0.578827355883424,2740,4041,971,789
ARM1-N3,0.1,2,6389,4583,1806,435,0.803541684930306,0.6297712234840414,2658,4360,652,871
ARM1-N3,0.1,3,5482,4446,1036,572,0.8468571428571429,0.6591109771858362,2571,4567,445,958
ARM1-N3,0.15,1,6198,4467,1731,551,0.7965406562054208,0.710176921397255,2580,4753,259,949
ARM1-N3,0.15,2,5275,4387,888,631,0.85242397746041,0.7188836460217605,2523,4832,180,1006
ARM1-N3,0.15,3,4772,4261,511,757,0.8704800817160367,0.7179472187364325,2462,4877,135,1067
ARM1-N3,0.2,1,5937,4378,1559,640,0.7992697398448197,0.7220846695272216,2537,4832,180,992
ARM1-N3,0.2,2,5080,4300,780,718,0.8516537928302634,0.7282638933126575,2491,4890,122,1038
ARM1-N3,0.2,3,4613,4178,435,840,0.8676149932509605,0.7236105074195173,2432,4919,93,1097
ARM1-N3,0.25,1,5377,4144,1233,874,0.7973063973063973,0.7275498845597481,2443,4924,88,1086
ARM1-N3,0.25,2,4651,4052,599,966,0.8381425173234046,0.7230909326457735,2386,4951,61,1143
ARM1-N3,0.25,3,4248,3927,321,1091,0.8476149363263544,0.7164900722910156,2332,4968,44,1197
ARM1-N3,0.3,1,5376,4144,1232,874,0.797383105637868,0.7278482946873908,2443,4925,87,1086
ARM1-N3,0.3,2,4650,4052,598,966,0.8382292097641706,0.7233967182775295,2386,4952,60,1143
ARM1-N3,0.3,3,4247,3927,320,1091,0.8477064220183487,0.7168020555681708,2332,4969,43,1197
ARM1-N3,0.35,1,5344,4133,1211,885,0.797722447403976,0.7294312616810452,2438,4934,78,1091
ARM1-N3,0.35,2,4625,4039,586,979,0.8377061080576583,0.7236091516604947,2380,4957,55,1149
ARM1-N3,0.35,3,4226,3914,312,1104,0.8468195586326266,0.7164284165455521,2326,4972,40,1203
ARM1-N3,0.4,1,5327,4127,1200,891,0.797873368777187,0.7303482384576933,2434,4940,72,1095
ARM1-N3,0.4,2,4619,4036,583,982,0.8376050638165404,0.7234768486030038,2378,4958,54,1151
ARM1-N3,0.4,3,4221,3911,310,1107,0.8466284229895011,0.7163047770509057,2324,4973,39,1205
ARM1-N3,0.5,1,5087,3978,1109,1040,0.7873330034636319,0.7247144224134765,2371,4967,45,1158
ARM1-N3,0.5,2,4415,3888,527,1130,0.8243400826884342,0.7147500564796981,2314,4975,37,1215
ARM1-N3,0.5,3,4043,3771,272,1247,0.8323584593311996,0.7072529425238221,2265,4985,27,1264
ARM1-N3,0.6,1,5085,3977,1108,1041,0.7872909036919727,0.7244954493715093,2370,4967,45,1159
ARM1-N3,0.6,2,4413,3886,527,1132,0.8240907645000529,0.7145319361516685,2313,4975,37,1216
ARM1-N3,0.6,3,4041,3769,272,1249,0.8321006733635059,0.7070357459627663,2264,4985,27,1265
ARM1-N3,0.65,1,5084,3977,1107,1041,0.7873688378538903,0.7244954493715093,2370,4967,45,1159
ARM1-N3,0.65,2,4412,3885,527,1133,0.8239660657476139,0.7145319361516685,2313,4975,37,1216
ARM1-N3,0.65,3,4040,3768,272,1250,0.8319717376904393,0.7070357459627663,2264,4985,27,1265
ARM1-N3,0.7,1,5071,3966,1105,1052,0.7862027951234017,0.7234006651800229,2365,4967,45,1164
ARM1-N3,0.7,2,4400,3874,526,1144,0.8226799745168826,0.7132232966661233,2307,4975,37,1222
ARM1-N3,0.7,3,4030,3758,272,1260,0.8306808134394342,0.7057326251316834,2258,4985,27,1271
ARM1-N3,0.75,1,5059,3961,1098,1057,0.786146670636102,0.7229627887517716,2363,4967,45,1166
ARM1-N3,0.75,2,4391,3868,523,1150,0.8221915187586354,0.7125690285764786,2304,4975,37,1225
ARM1-N3,0.75,3,4022,3752,270,1266,0.8300884955752212,0.7050811009619425,2255,4985,27,1274
ARM1-N3,0.85,1,4938,3875,1063,1143,0.7784250703093611,0.7197679918560995,2337,4975,37,1192
ARM1-N3,0.85,2,4284,3786,498,1232,0.8140184906471726,0.7094402260392834,2278,4983,29,1251
ARM1-N3,0.85,3,3933,3674,259,1344,0.8209138643726959,0.700725540527031,2229,4989,23,1300
ARM1-N3,0.9,1,4528,3585,943,1433,0.7510999371464487,0.6990085842215895,2230,4983,29,1299
ARM1-N3,0.9,2,3934,3497,437,1521,0.7812779267202861,0.6877198363354604,2169,4989,23,1360
ARM1-N3,0.9,3,3615,3379,236,1639,0.782810147109927,0.6774450531237425,2117,4992,20,1412
ARM1-N3,0.95,1,4524,3584,940,1434,0.7512051980716831,0.6993304897576074,2230,4984,28,1299
ARM1-N3,0.95,2,3930,3495,435,1523,0.7811801519892715,0.6880475583697482,2169,4990,22,1360
ARM1-N3,0.95,3,3612,3378,234,1640,0.7828505214368482,0.6777775751463799,2117,4993,19,1412
ARM1-N3,0.98,1,3186,2604,582,2414,0.6348122866894198,0.6041698603401755,1765,5001,11,1764
ARM1-N3,0.98,2,2739,2482,257,2536,0.6399381204073741,0.5882808841240281,1689,5003,9,1840
ARM1-N3,0.98,3,2512,2382,130,2636,0.6326693227091633,0.5773939811186423,1636,5005,7,1893
ARM1-N3,1.0,1,3182,2600,582,2418,0.6341463414634146,0.6039514773280134,1764,5001,11,1765
