label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
verified-adv-pro-text-flash-vf-3of5,5,0.1637,0.1296,0.2006,0.1844,0.1461,0.2264,0.1471,0.1156,0.182,0.7302,0.6757,0.7802,0.7031,0.9884,sparse_cross_grid,True,0.5749486652977412,487,zero_fraction_heuristic,
verified-adv-pro-text-flash-vf-3of5,10,0.5422,0.4924,0.5917,0.611,0.5565,0.6629,0.4874,0.4346,0.5413,0.7302,0.6757,0.7802,0.7031,0.9884,sparse_cross_grid,True,0.5831622176591376,487,zero_fraction_heuristic,
verified-adv-pro-text-flash-vf-3of5,15,0.7621,0.7153,0.805,0.8588,0.8154,0.8938,0.6851,0.6258,0.7384,0.7302,0.6757,0.7802,0.7031,0.9884,sparse_cross_grid,True,0.5913757700205339,487,zero_fraction_heuristic,
verified-adv-pro-text-flash-vf-3of5,20,0.8491,0.8072,0.8819,0.9568,0.9296,0.9753,0.7632,0.7023,0.8129,0.7302,0.6757,0.7802,0.7031,0.9884,sparse_cross_grid,True,0.5934291581108829,487,zero_fraction_heuristic,
verified-adv-pro-text-flash-vf-3of5,25,0.8645,0.8252,0.8951,0.9741,0.9542,0.9878,0.777,0.7176,0.8259,0.7302,0.6757,0.7802,0.7031,0.9884,sparse_cross_grid,True,0.5934291581108829,487,zero_fraction_heuristic,
verified-adv-pro-text-flash-vf-3of5,30,0.8645,0.8252,0.8951,0.9741,0.9542,0.9878,0.777,0.7176,0.8259,0.7302,0.6757,0.7802,0.7031,0.9884,sparse_cross_grid,True,0.5934291581108829,487,zero_fraction_heuristic,
verified-adv-pro-text-flash-vf-3of5,35,0.867,0.8288,0.8971,0.9769,0.9577,0.9895,0.7793,0.7197,0.8272,0.7302,0.6757,0.7802,0.7031,0.9884,sparse_cross_grid,True,0.5934291581108829,487,zero_fraction_heuristic,
verified-adv-pro-text-flash-vf-3of5,40,0.867,0.8288,0.8971,0.9769,0.9577,0.9895,0.7793,0.7197,0.8272,0.7302,0.6757,0.7802,0.7031,0.9884,sparse_cross_grid,True,0.5934291581108829,487,zero_fraction_heuristic,
verified-adv-pro-text-flash-vf-3of5,45,0.867,0.8288,0.8971,0.9769,0.9577,0.9895,0.7793,0.7197,0.8272,0.7302,0.6757,0.7802,0.7031,0.9884,sparse_cross_grid,True,0.5934291581108829,487,zero_fraction_heuristic,
verified-adv-pro-text-flash-vf-3of5,50,0.867,0.8288,0.8971,0.9769,0.9577,0.9895,0.7793,0.7197,0.8272,0.7302,0.6757,0.7802,0.7031,0.9884,sparse_cross_grid,True,0.5934291581108829,487,zero_fraction_heuristic,
verified-adv-pro-text-flash-vf-3of5,75,0.8696,0.8313,0.8989,0.9798,0.9615,0.9913,0.7816,0.7216,0.829,0.7302,0.6757,0.7802,0.7031,0.9884,sparse_cross_grid,True,0.5934291581108829,487,zero_fraction_heuristic,
verified-adv-pro-text-flash-vf-3of5,100,0.8696,0.8313,0.8989,0.9798,0.9615,0.9913,0.7816,0.7216,0.829,0.7302,0.6757,0.7802,0.7031,0.9884,sparse_cross_grid,True,0.5934291581108829,487,zero_fraction_heuristic,
verified-adv-pro-text-flash-vf-3of5,125,0.8696,0.8313,0.8989,0.9798,0.9615,0.9913,0.7816,0.7216,0.829,0.7302,0.6757,0.7802,0.7031,0.9884,sparse_cross_grid,True,0.5934291581108829,487,zero_fraction_heuristic,
verified-adv-pro-text-flash-vf-3of5,150,0.8696,0.8313,0.8989,0.9798,0.9615,0.9913,0.7816,0.7216,0.829,0.7302,0.6757,0.7802,0.7031,0.9884,sparse_cross_grid,True,0.5934291581108829,487,zero_fraction_heuristic,
