label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,mcc_boot_mean,sensitivity_boot_mean,specificity_boot_mean,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
pv-diag-384__pv-high-image-t0_3-n10-opmax-g2,5,0.1615,0.123,0.2,0.162,0.1218,0.2015,0.1609,0.1242,0.1993,0.8294,0.7827,0.8836,0.8603,0.9612,0.8291,0.8592,0.9619,sparse_cross_grid,False,0.5338809034907598,487,zero_fraction_heuristic,
pv-diag-384__pv-high-image-t0_3-n10-opmax-g2,10,0.4706,0.427,0.5162,0.4722,0.4233,0.5235,0.469,0.4178,0.5175,0.8294,0.7827,0.8836,0.8603,0.9612,0.8291,0.8592,0.9619,sparse_cross_grid,False,0.5441478439425051,487,zero_fraction_heuristic,
pv-diag-384__pv-high-image-t0_3-n10-opmax-g2,15,0.6667,0.6279,0.7143,0.669,0.6181,0.7066,0.6644,0.6167,0.7153,0.8294,0.7827,0.8836,0.8603,0.9612,0.8291,0.8592,0.9619,sparse_cross_grid,False,0.5544147843942505,487,zero_fraction_heuristic,
pv-diag-384__pv-high-image-t0_3-n10-opmax-g2,20,0.7705,0.7358,0.8026,0.7731,0.7298,0.8097,0.7678,0.7256,0.8056,0.8294,0.7827,0.8836,0.8603,0.9612,0.8291,0.8592,0.9619,sparse_cross_grid,False,0.5585215605749486,487,zero_fraction_heuristic,
pv-diag-384__pv-high-image-t0_3-n10-opmax-g2,25,0.8281,0.7919,0.8557,0.831,0.7862,0.8636,0.8253,0.7845,0.8578,0.8294,0.7827,0.8836,0.8603,0.9612,0.8291,0.8592,0.9619,sparse_cross_grid,False,0.5605749486652978,487,zero_fraction_heuristic,
pv-diag-384__pv-high-image-t0_3-n10-opmax-g2,30,0.8351,0.7939,0.859,0.838,0.7989,0.8694,0.8322,0.79,0.8628,0.8294,0.7827,0.8836,0.8603,0.9612,0.8291,0.8592,0.9619,sparse_cross_grid,False,0.5605749486652978,487,zero_fraction_heuristic,
pv-diag-384__pv-high-image-t0_3-n10-opmax-g2,35,0.8512,0.8148,0.8735,0.8542,0.8129,0.8833,0.8483,0.8009,0.8776,0.8294,0.7827,0.8836,0.8603,0.9612,0.8291,0.8592,0.9619,sparse_cross_grid,False,0.5605749486652978,487,zero_fraction_heuristic,
pv-diag-384__pv-high-image-t0_3-n10-opmax-g2,40,0.8627,0.8261,0.8838,0.8657,0.8318,0.89,0.8598,0.817,0.887,0.8294,0.7827,0.8836,0.8603,0.9612,0.8291,0.8592,0.9619,sparse_cross_grid,False,0.5605749486652978,487,zero_fraction_heuristic,
pv-diag-384__pv-high-image-t0_3-n10-opmax-g2,45,0.8651,0.8269,0.8858,0.8681,0.8323,0.8928,0.8621,0.8187,0.8886,0.8294,0.7827,0.8836,0.8603,0.9612,0.8291,0.8592,0.9619,sparse_cross_grid,False,0.5626283367556468,487,zero_fraction_heuristic,
pv-diag-384__pv-high-image-t0_3-n10-opmax-g2,50,0.8697,0.832,0.8895,0.8727,0.8369,0.8942,0.8667,0.8279,0.8927,0.8294,0.7827,0.8836,0.8603,0.9612,0.8291,0.8592,0.9619,sparse_cross_grid,False,0.5626283367556468,487,zero_fraction_heuristic,
pv-diag-384__pv-high-image-t0_3-n10-opmax-g2,75,0.8812,0.8501,0.8985,0.8843,0.8521,0.9082,0.8782,0.8415,0.9005,0.8294,0.7827,0.8836,0.8603,0.9612,0.8291,0.8592,0.9619,sparse_cross_grid,False,0.5626283367556468,487,zero_fraction_heuristic,
pv-diag-384__pv-high-image-t0_3-n10-opmax-g2,100,0.8881,0.8608,0.9067,0.8912,0.8595,0.9166,0.8851,0.8463,0.9089,0.8294,0.7827,0.8836,0.8603,0.9612,0.8291,0.8592,0.9619,sparse_cross_grid,False,0.5626283367556468,487,zero_fraction_heuristic,
pv-diag-384__pv-high-image-t0_3-n10-opmax-g2,125,0.8904,0.8644,0.9093,0.8935,0.8631,0.9179,0.8874,0.8507,0.9117,0.8294,0.7827,0.8836,0.8603,0.9612,0.8291,0.8592,0.9619,sparse_cross_grid,False,0.5626283367556468,487,zero_fraction_heuristic,
pv-diag-384__pv-high-image-t0_3-n10-opmax-g2,150,0.8904,0.8644,0.9093,0.8935,0.8631,0.9179,0.8874,0.8507,0.9117,0.8294,0.7827,0.8836,0.8603,0.9612,0.8291,0.8592,0.9619,sparse_cross_grid,False,0.5626283367556468,487,zero_fraction_heuristic,
