label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
scale-8-greedy-t4,20,0.5869,0.5239,0.6454,0.804,0.748,0.8524,0.4621,0.3945,0.5274,sparse_cross_grid,False,0.5728952772073922,487,zero_fraction_heuristic,
scale-8-greedy-t4,30,0.6453,0.5815,0.7,0.884,0.8403,0.9204,0.508,0.4364,0.5733,sparse_cross_grid,False,0.5728952772073922,487,zero_fraction_heuristic,
scale-8-greedy-t4,40,0.6511,0.5872,0.7063,0.892,0.8483,0.9274,0.5126,0.4407,0.5786,sparse_cross_grid,False,0.5728952772073922,487,zero_fraction_heuristic,
scale-8-greedy-t4,50,0.654,0.5907,0.7087,0.896,0.8526,0.9312,0.5149,0.443,0.5807,sparse_cross_grid,False,0.5728952772073922,487,zero_fraction_heuristic,
