label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles
materialised_vt4_pt0.40,5,0.3004,0.2888,0.3102,0.3297,0.3162,0.3396,0.2759,0.2651,0.2854,0.7774,0.7663,0.79,0.7729,0.9806,sparse_cross_grid,True,0.5605749486652978,487
materialised_vt4_pt0.40,10,0.6783,0.6692,0.6882,0.7445,0.7348,0.754,0.623,0.6131,0.6339,0.7774,0.7663,0.79,0.7729,0.9806,sparse_cross_grid,True,0.5770020533880903,487
materialised_vt4_pt0.40,15,0.8035,0.7957,0.8119,0.8819,0.8747,0.8896,0.7379,0.728,0.7493,0.7774,0.7663,0.79,0.7729,0.9806,sparse_cross_grid,True,0.5831622176591376,487
materialised_vt4_pt0.40,20,0.8461,0.8388,0.8521,0.9286,0.9232,0.9343,0.777,0.7673,0.7869,0.7774,0.7663,0.79,0.7729,0.9806,sparse_cross_grid,True,0.5852156057494866,487
materialised_vt4_pt0.40,25,0.8611,0.8548,0.8667,0.9451,0.9402,0.9499,0.7908,0.7823,0.8004,0.7774,0.7663,0.79,0.7729,0.9806,sparse_cross_grid,True,0.5852156057494866,487
materialised_vt4_pt0.40,30,0.8711,0.8654,0.877,0.956,0.9515,0.96,0.8,0.7911,0.8094,0.7774,0.7663,0.79,0.7729,0.9806,sparse_cross_grid,True,0.5852156057494866,487
materialised_vt4_pt0.40,35,0.8711,0.8654,0.877,0.956,0.9515,0.96,0.8,0.7911,0.8094,0.7774,0.7663,0.79,0.7729,0.9806,sparse_cross_grid,True,0.5852156057494866,487
materialised_vt4_pt0.40,40,0.8711,0.8654,0.877,0.956,0.9515,0.96,0.8,0.7911,0.8094,0.7774,0.7663,0.79,0.7729,0.9806,sparse_cross_grid,True,0.5852156057494866,487
materialised_vt4_pt0.40,45,0.8711,0.8654,0.877,0.956,0.9515,0.96,0.8,0.7911,0.8094,0.7774,0.7663,0.79,0.7729,0.9806,sparse_cross_grid,True,0.5852156057494866,487
materialised_vt4_pt0.40,50,0.8711,0.8654,0.877,0.956,0.9515,0.96,0.8,0.7911,0.8094,0.7774,0.7663,0.79,0.7729,0.9806,sparse_cross_grid,True,0.5852156057494866,487
materialised_vt4_pt0.40,75,0.8736,0.8676,0.8797,0.9588,0.9542,0.9627,0.8023,0.7937,0.8117,0.7774,0.7663,0.79,0.7729,0.9806,sparse_cross_grid,True,0.5852156057494866,487
materialised_vt4_pt0.40,100,0.8761,0.8701,0.8821,0.9615,0.9573,0.9656,0.8046,0.7961,0.8139,0.7774,0.7663,0.79,0.7729,0.9806,sparse_cross_grid,True,0.5852156057494866,487
materialised_vt4_pt0.40,125,0.8761,0.8701,0.8821,0.9615,0.9573,0.9656,0.8046,0.7961,0.8139,0.7774,0.7663,0.79,0.7729,0.9806,sparse_cross_grid,True,0.5852156057494866,487
materialised_vt4_pt0.40,150,0.8761,0.8701,0.8821,0.9615,0.9573,0.9656,0.8046,0.7961,0.8139,0.7774,0.7663,0.79,0.7729,0.9806,sparse_cross_grid,True,0.5852156057494866,487
